"year","FIPS","grade","subject","female","lep","sped","age","white","black","hispanic","asian","amind","unclass","freelunch","redlunch","misslunch","books_125","books_26p","books_multmiss","lang_nr","lang_st","lang_mt","lang_om","score_000000","score_100000","score_010000","score_001000","score_000100","score_000010","score_000001","score_110000","score_101000","score_100100","score_100010","score_100001","score_011000","score_010100","score_010010","score_010001","score_001100","score_001010","score_001001","score_000110","score_000101","score_000011","score_111000","score_110100","score_110010","score_110001","score_101100","score_101010","score_101001","score_100110","score_100101","score_100011","score_011100","score_011010","score_011001","score_010110","score_010101","score_010011","score_001110","score_001101","score_001011","score_000111","score_111100","score_111010","score_111001","score_110110","score_110101","score_110011","score_101110","score_101101","score_101011","score_100111","score_011110","score_011101","score_011011","score_010111","score_001111","score_111110","score_111101","score_111011","score_110111","score_101111","score_011111","score_111111","rank"
1992,"Arkansas",4,"math",0.4693526,0.005241,0.0601807,10.06559,0.6921235,0.2110409,0.0640334,0.0070132,0.0254338,0.0003552,,,,0.0723387,0.838784,0.0888773,0.7908956,0.1773289,0.0298608,0.0019146,210.206,208.9297,,208.2068,209.0552,210.7574,208.4426,,208.2865,207.7029,209.3212,208.8494,,,,,207.2094,208.7562,207.702,209.5136,207.2218,208.9002,,,,,207.179,208.6771,208.3613,208.0269,207.6128,209.1979,,,,,,,207.6745,206.5848,208.1591,207.6298,,,,,,,207.5017,207.2265,208.7083,207.9092,,,,,206.9952,,,,,207.5213,,,3
1992,"California",4,"math",0.483877,0.1356831,0.0465553,9.897872,0.4477506,0.0643708,0.3497789,0.1086753,0.0271471,0.0022773,,,,0.0795068,0.8499784,0.0705148,0.4166702,0.4501538,0.1303113,0.0028648,208.399,208.9823,,209.3295,206.9446,207.6266,207.7523,,208.3118,207.6534,208.4564,207.9835,,,,,207.8921,208.547,208.6337,206.4912,206.3811,206.993,,,,,207.1093,207.8052,207.5778,207.3705,206.7415,207.4772,,,,,,,207.4242,207.257,207.876,205.925,,,,,,,206.8301,206.4287,207.0874,206.4663,,,,,206.7987,,,,,206.1569,,,4
1992,"Colorado",4,"math",0.5006146,0.0066757,0.0426188,10.03822,0.6753513,0.0522685,0.2185932,0.0263855,0.0259348,0.0014665,,,,0.0352325,0.9130074,0.0517601,0.5678577,0.3800969,0.0493595,0.0026859,221.0234,218.7286,,219.0564,219.4814,221.3588,219.4632,,216.9939,217.2074,219.0536,217.9817,,,,,217.6836,219.3855,218.3424,219.812,217.9537,219.7861,,,,,215.7221,217.3321,216.5093,217.5022,216.5261,218.3038,,,,,,,218.0149,216.9756,218.6665,218.2838,,,,,,,216.0181,215.2724,216.8425,216.816,,,,,217.3062,,,,,215.5633,,,5
1992,"Connecticut",4,"math",0.5128851,0.0138513,0.0645156,9.904287,0.7289342,0.1018397,0.1349432,0.02188,0.0106826,0.0017204,,,,0.0377206,0.910853,0.0514263,0.6189071,0.3010673,0.0753504,0.0046752,226.7985,223.7857,,224.9926,225.7442,226.0767,225.6031,,222.7979,222.7248,223.1395,223.5185,,,,,224.0776,224.2431,224.5886,225.3018,224.5398,224.8115,,,,,221.8869,222.1773,222.6644,222.3478,222.4804,222.8746,,,,,,,223.5981,223.6418,223.8038,224.0405,,,,,,,221.5152,221.7607,222.0448,222.1027,,,,,223.1341,,,,,221.3884,,,6
1992,"Delaware",4,"math",0.4936373,0.003181,0.0658056,9.89742,0.6587557,0.2273593,0.0804927,0.0127429,0.0202937,0.0003557,,,,0.0535334,0.8810501,0.0654165,0.7179493,0.2408002,0.0399188,0.0013318,217.9,217.2991,,215.8545,216.8744,217.124,216.2232,,216.498,216.2075,216.5238,217.0323,,,,,214.9792,215.0479,215.2926,216.3921,215.1615,215.3362,,,,,215.5373,215.7489,216.3904,215.746,215.9553,216.2457,,,,,,,214.4557,214.3415,214.4128,214.5936,,,,,,,215.0813,215.4259,215.6286,215.4841,,,,,213.7647,,,,,214.9604,,,7
1992,"D.C.",4,"math",0.5224162,0.0118058,0.0140018,9.935532,0.0534523,0.8210891,0.0952049,0.0108062,0.0190383,0.0004091,,,,0.1264311,0.7735726,0.0999963,0.7364628,0.199599,0.0603895,0.0035487,192.6006,208.2604,,190.7487,190.4211,192.1254,191.2244,,207.4888,205.9068,207.5062,207.9552,,,,,188.7609,190.2508,190.4047,190.2213,188.9938,190.6414,,,,,205.3141,206.7601,207.3976,205.524,205.6212,207.1753,,,,,,,188.5362,188.3256,189.827,188.7203,,,,,,,204.9359,205.2156,206.6413,205.2187,,,,,188.0469,,,,,204.8179,,,8
1992,"Florida",4,"math",0.516291,0.0222151,0.0695024,10.11715,0.5790769,0.2128016,0.1729728,0.0162449,0.0185939,0.0003099,,,,0.0902023,0.8364859,0.0733118,0.635093,0.2785165,0.0838019,0.0025886,213.6898,214.6271,,212.0717,212.7465,214.6481,212.5393,,213.525,213.6504,215.4169,214.3053,,,,,211.2533,213.0395,211.6798,213.4783,211.5836,213.483,,,,,212.7072,214.3105,213.3701,214.2275,213.3498,215.0697,,,,,,,212.0086,210.8251,212.6208,212.3235,,,,,,,213.2818,212.5547,214.1295,213.91,,,,,211.5707,,,,,213.1122,,,9
1992,"Georgia",4,"math",0.4853961,0.0029336,0.0421542,10.17005,0.5567519,0.3549472,0.0619686,0.0124668,0.0135231,0.0003424,,,,0.0701246,0.8504009,0.0794745,0.7688006,0.1952921,0.0353256,0.0005818,215.5949,217.9044,,213.5438,214.0425,216.9708,213.8546,,217.2356,216.2662,218.9782,217.7056,,,,,212.1654,214.9351,213.0132,215.1052,212.2486,215.176,,,,,215.7361,218.2938,217.2015,217.0666,216.0764,218.7317,,,,,,,213.265,211.5341,214.3298,213.302,,,,,,,216.5311,215.691,218.2117,216.8461,,,,,212.5968,,,,,216.455,,,10
1992,"Hawaii",4,"math",0.5075036,0.0278692,0.0558694,9.705223,0.2070378,0.0427632,0.1074787,0.6055078,0.022001,0.0152116,,,,0.0727609,0.8597846,0.0674545,0.3816152,0.5098283,0.1055321,0.0030243,214.0567,207.2303,,212.5656,212.8098,211.7637,213.1203,,204.4156,206.4913,205.9603,205.4247,,,,,211.4505,210.2135,211.9108,211.2748,211.9782,210.7985,,,,,204.0112,203.2063,203.2154,205.6815,204.7959,204.1773,,,,,,,209.826,210.9024,209.6045,210.3852,,,,,,,203.2144,202.8543,202.022,203.9935,,,,,209.2884,,,,,202.0646,,,11
1992,"Idaho",4,"math",0.5081521,0.0086333,0.0517614,10.00802,0.8386703,0.0058782,0.1145904,0.0113854,0.0267501,0.0027255,,,,0.0275218,0.9201124,0.0523659,0.6704047,0.3013214,0.0275495,0.0007244,221.5625,215.8756,,219.6395,220.2242,221.6595,219.7167,,214.9386,214.5233,215.9673,215.4267,,,,,218.459,219.7254,218.8779,220.3747,218.3726,219.7521,,,,,213.7424,215.0392,214.6688,214.6537,214.1136,215.5072,,,,,,,218.6015,217.6495,218.9152,218.4854,,,,,,,213.8737,213.4901,214.7568,214.2345,,,,,217.7612,,,,,213.6118,,,12
1992,"Indiana",4,"math",0.4969378,0.0035324,0.0327141,10.1473,0.8208539,0.0995034,0.0538624,0.0099807,0.0142844,0.0015151,,,,0.0461193,0.8934538,0.0604268,0.7492541,0.2239072,0.0260945,0.0007442,221.0378,216.3372,,219.0001,219.2751,222.2341,219.191,,215.7549,214.5392,217.3533,216.1571,,,,,217.4201,220.2081,218.372,220.2245,217.3873,220.3335,,,,,214.0927,216.7556,215.7086,215.3093,214.376,217.1351,,,,,,,218.4009,216.7019,219.5106,218.3251,,,,,,,214.8575,214.0461,216.6711,215.1213,,,,,217.6478,,,,,214.7857,,,13
1992,"Iowa",4,"math",0.4916861,0.0059781,0.0560615,10.10035,0.895331,0.0222781,0.0529027,0.0130502,0.0157361,0.0007018,,,,0.0244781,0.9391736,0.0363483,0.7454263,0.234412,0.0191188,0.0010429,229.8841,223.0976,,227.9014,228.6415,230.7099,227.9638,,222.5545,221.8311,223.8206,222.898,,,,,226.8155,228.7312,227.2173,229.2984,226.6796,228.7234,,,,,221.3981,223.2681,222.4899,222.3785,221.6434,223.589,,,,,,,227.4893,226.0399,227.9749,227.3087,,,,,,,221.9419,221.329,223.171,222.1699,,,,,226.6738,,,,,221.8516,,,14
1992,"Kentucky",4,"math",0.5052167,0.0014856,0.0475408,10.10353,0.8480136,0.0863927,0.0429475,0.0058768,0.0157915,0.000978,,,,0.0637685,0.8527985,0.083433,0.7995824,0.1826787,0.0161916,0.0015473,215.0482,209.8,,212.9646,213.6158,215.899,213.1181,,209.2688,208.3233,210.5073,209.7413,,,,,211.7025,213.8193,212.3736,214.302,211.6181,213.8817,,,,,207.9094,209.9669,209.3465,208.8709,208.259,210.4042,,,,,,,212.4063,210.9892,213.1351,212.2641,,,,,,,208.4534,207.9652,209.9998,208.7783,,,,,211.6402,,,,,208.4806,,,15
1992,"Louisiana",4,"math",0.4822264,0.0093042,0.0356318,10.07664,0.4950178,0.4254557,0.0503643,0.016539,0.0126232,0,,,,0.1243303,0.7838998,0.0917698,0.649707,0.3055415,0.0370707,0.0076809,204.1402,208.0652,,202.2322,202.4426,204.7789,202.5883,,207.5705,206.2695,208.4608,207.7121,,,,,200.7077,202.8714,201.6891,202.996,200.8703,203.1887,,,,,205.9011,207.9633,207.3693,206.6255,205.9504,208.0956,,,,,,,201.2736,200.1068,202.2888,201.4132,,,,,,,206.255,205.7138,207.7488,206.297,,,,,200.6533,,,,,206.058,,,16
1992,"Maine",4,"math",0.5094417,0.0007106,0.0848438,10.123,0.9093453,0.0059408,0.0510574,0.0085138,0.0251427,0,,,,0.0161519,0.9504493,0.0333988,0.6671067,0.3080906,0.0229541,0.0018487,231.6388,224.5583,,229.5378,231.0374,232.6434,229.7694,,223.9301,223.9158,225.4347,224.2049,,,,,229.0706,230.5494,228.7872,231.7805,229.1565,230.7448,,,,,223.3816,224.7948,223.7009,224.5336,223.5921,225.0665,,,,,,,229.8338,228.2697,229.76,229.8969,,,,,,,223.9956,223.1675,224.5502,224.1999,,,,,229.0154,,,,,223.771,,,17
1992,"Maryland",4,"math",0.5036233,0.0069542,0.0693712,9.774049,0.5852155,0.3001056,0.0596281,0.0365539,0.0170733,0.0014236,,,,0.0426043,0.892484,0.0649117,0.6883518,0.2660715,0.0442595,0.0013172,217.3177,218.0961,,215.3569,216.3716,215.568,215.685,,217.4156,217.0867,216.4576,217.7348,,,,,214.5532,213.5564,214.7679,215.1999,214.7156,213.8017,,,,,216.5207,215.8208,217.2146,216.0449,216.7504,216.1033,,,,,,,213.3063,213.9042,212.8969,213.4261,,,,,,,215.4891,216.3258,215.6246,215.7092,,,,,212.5979,,,,,215.2951,,,18
1992,"Massachusetts",4,"math",0.4916266,0.0185783,0.1021018,9.965459,0.7915544,0.0746848,0.0804594,0.0371972,0.0150823,0.001022,,,,0.0322746,0.9269927,0.0407327,0.6726735,0.2687372,0.0552725,0.0033168,226.5979,221.7181,,224.8982,226.3808,226.359,225.1438,,221.1162,221.4853,221.5153,221.4986,,,,,224.7778,224.6425,224.3874,226.2263,224.8965,224.8304,,,,,220.9581,220.9249,221.0215,221.3619,221.2704,221.2851,,,,,,,224.6012,224.2043,224.0778,224.6876,,,,,,,220.837,220.8547,220.8184,221.1392,,,,,223.9909,,,,,220.7259,,,19
1992,"Michigan",4,"math",0.4828455,0.0014342,0.0223555,10.01235,0.7334114,0.1335404,0.0874329,0.01634,0.0276349,0.0016403,,,,0.0421628,0.8991462,0.058691,0.6918537,0.2607871,0.03348,0.0138792,219.8784,217.0365,,217.7936,217.885,220.0095,218.4601,,216.1297,215.0049,217.1049,216.9839,,,,,215.9955,217.9133,217.4786,218.0999,216.4072,218.5141,,,,,214.2785,216.2073,216.2424,215.1546,214.9477,217.0298,,,,,,,216.2044,215.5811,217.5348,216.5794,,,,,,,214.4287,214.3669,216.2964,215.0824,,,,,215.7526,,,,,214.5021,,,20
1992,"Minnesota",4,"math",0.4973857,0.017827,0.0430259,10.09163,0.8544297,0.0259223,0.0729307,0.0236831,0.0194204,0.0036139,,,,0.0291738,0.9421166,0.0287096,0.6932344,0.2707388,0.0340493,0.0019775,228.4936,222.2862,,226.777,226.9606,229.2506,226.7614,,221.7637,220.7439,222.9641,222.0085,,,,,225.4001,227.5384,226.1106,227.5871,225.2067,227.4707,,,,,220.3404,222.433,221.6212,221.2752,220.4925,222.663,,,,,,,226.0442,224.6672,226.8179,225.8172,,,,,,,220.8683,220.2067,222.2664,221.0079,,,,,225.2827,,,,,220.7183,,,21
1992,"Mississippi",4,"math",0.483106,0.0017212,0.0186955,10.19377,0.4040249,0.5206892,0.0583667,0.0061344,0.0103962,0.0003885,,,,0.1484375,0.7512378,0.1003247,0.8274889,0.1408866,0.0300709,0.0015536,201.8283,208.4806,,199.75,199.7533,203.3914,200.0647,,207.8376,206.2872,209.644,208.3785,,,,,197.8736,201.3322,199.3068,200.9798,197.909,201.5558,,,,,205.8026,208.9831,207.9223,207.1759,206.1806,209.4777,,,,,,,199.1452,197.2949,200.7919,199.12,,,,,,,206.685,205.86,209.0034,207.0284,,,,,198.5173,,,,,206.701,,,22
1992,"Missouri",4,"math",0.480444,0.0016565,0.0779116,10.14898,0.7698473,0.1381182,0.0586257,0.0076886,0.0239091,0.0018111,,,,0.0453374,0.8928286,0.061834,0.75971,0.2115484,0.0275906,0.001151,222.2156,218.8432,,220.1358,221.4597,223.4252,220.3992,,218.1778,218.0235,219.8481,218.6848,,,,,219.52,221.357,219.5517,222.3565,219.5892,221.5511,,,,,217.4634,219.1686,218.1644,218.7361,217.8641,219.6478,,,,,,,220.4448,218.8358,220.6997,220.4691,,,,,,,218.1714,217.433,219.1131,218.5504,,,,,219.7229,,,,,218.1143,,,23
1992,"Nebraska",4,"math",0.4923227,0.0053047,0.0853866,10.04735,0.841194,0.0597017,0.0704447,0.0089878,0.0181676,0.0015043,,,,0.0309005,0.9242169,0.0448827,0.7494518,0.2130312,0.0333372,0.0041798,225.3326,219.991,,223.3348,224.7433,225.7401,223.6625,,219.3237,219.3624,220.3263,219.9327,,,,,222.8739,223.7373,222.8469,225.0659,223.0109,223.9862,,,,,218.7927,219.6594,219.3972,219.6183,219.2899,220.2355,,,,,,,223.1963,222.2805,223.171,223.2857,,,,,,,219.0479,218.8383,219.7,219.5253,,,,,222.556,,,,,219.0729,,,24
1992,"New Hampshire",4,"math",0.4971719,0.0027483,0.082661,10.14179,0.8892463,0.0124553,0.0516725,0.0106418,0.0251098,0.0108742,,,,0.0112888,0.9584966,0.0302146,0.6598617,0.3191275,0.0210107,0,229.6646,222.8427,,227.6093,229.0145,230.8175,227.7214,,222.2298,222.1564,223.8548,222.4014,,,,,227.0933,228.7728,226.7781,229.8648,227.0706,228.8543,,,,,221.6377,223.227,221.9217,222.867,221.7552,223.3989,,,,,,,227.9695,226.2216,227.9076,227.9266,,,,,,,222.3436,221.3535,222.9036,222.4556,,,,,227.0843,,,,,222.0487,,,25
1992,"New Jersey",4,"math",0.4902808,0.0127791,0.0498564,9.948067,0.6577178,0.1369217,0.1438682,0.0462538,0.0142706,0.0009678,,,,0.0481577,0.9064952,0.0453472,0.5818345,0.3266849,0.0899137,0.0015669,227.148,225.2487,,225.3181,225.7672,226.7719,226.0305,,224.0781,223.8776,224.9245,224.8211,,,,,224.0923,224.9213,224.88,225.5878,224.6676,225.6143,,,,,222.8892,223.7747,223.8003,223.7314,223.4968,224.5011,,,,,,,223.8889,223.6559,224.4691,224.4574,,,,,,,222.7467,222.6399,223.4998,223.3504,,,,,223.4401,,,,,222.4973,,,26
1992,"New Mexico",4,"math",0.5328256,0.0231456,0.0619364,10.05926,0.4393446,0.0360712,0.4666127,0.013278,0.042388,0.0023056,,,,0.0670308,0.8729465,0.0600228,0.3707545,0.5147657,0.1097761,0.0047038,213.2991,216.2153,,211.702,212.1873,213.8006,212.455,,213.0955,215.1648,216.7227,215.0085,,,,,210.7214,212.2032,211.117,212.6083,211.4456,213.0304,,,,,212.4253,213.6285,212.2728,215.5572,214.0593,215.5306,,,,,,,211.1505,210.2448,211.6928,211.9244,,,,,,,212.8212,211.6618,212.8172,214.4572,,,,,210.7251,,,,,212.0629,,,27
1992,"New York",4,"math",0.4834305,0.0312677,0.0358652,9.849881,0.5931582,0.1287463,0.2169158,0.036127,0.0211755,0.0038771,,,,0.0605413,0.8748555,0.0646033,0.5199787,0.3788543,0.1002364,0.0009306,218.4455,218.0677,,217.0309,216.7531,217.2944,217.4184,,216.7464,216.3953,217.062,217.4277,,,,,215.486,215.8454,216.5019,216.0481,215.7752,216.2253,,,,,215.2848,215.7782,216.2913,215.8098,215.8273,216.4442,,,,,,,214.7342,214.9925,215.3175,215.0253,,,,,,,214.7069,214.8782,215.3429,215.2511,,,,,214.2318,,,,,214.3098,,,28
1992,"North Carolina",4,"math",0.4866751,0.0021082,0.0813538,10.00551,0.6152542,0.2881347,0.0559354,0.0099315,0.0304085,0.0003357,,,,0.0655082,0.8535728,0.080919,0.7578548,0.2130888,0.0268238,0.0022326,212.8845,213.5905,,210.8149,212.2053,212.9617,211.088,,212.9194,212.8099,213.5301,213.3805,,,,,210.2718,210.8795,210.2495,212.3013,210.3516,211.0672,,,,,212.243,212.8681,212.8769,212.8095,212.5991,213.2914,,,,,,,210.3555,209.6035,210.231,210.3845,,,,,,,212.2441,212.1813,212.7959,212.5794,,,,,209.6344,,,,,212.163,,,29
1992,"North Dakota",4,"math",0.4706855,0.0044459,0.0668918,10.11078,0.9113641,0.0048419,0.0382771,0.0078913,0.0372542,0.0003714,,,,0.0126302,0.9513232,0.0360466,0.7380465,0.2478903,0.0140632,0,228.6628,221.5094,,226.6457,227.6615,229.571,226.6544,,221.0058,220.4555,222.2912,221.2583,,,,,225.7921,227.5594,225.8885,228.3614,225.6185,227.5025,,,,,220.0491,221.7764,220.8867,221.0312,220.2227,222.0113,,,,,,,226.5108,224.9504,226.7342,226.295,,,,,,,220.621,219.9322,221.628,220.7794,,,,,225.6322,,,,,220.4848,,,30
1992,"Ohio",4,"math",0.487177,0.0055151,0.0414719,10.1012,0.7913375,0.1067003,0.0615665,0.0135782,0.0240765,0.0027411,,,,0.0482906,0.8965873,0.0551221,0.7188382,0.2528586,0.0258373,0.002466,218.7119,214.5477,,216.7188,217.1444,219.5444,216.9027,,213.9085,212.9374,215.2406,214.2978,,,,,215.323,217.5554,216.0791,217.826,215.3017,217.6792,,,,,212.4326,214.5938,213.8064,213.4822,212.7084,214.9623,,,,,,,216.0228,214.6035,216.8536,215.9635,,,,,,,212.9741,212.3329,214.4627,213.2343,,,,,215.2703,,,,,212.8551,,,31
1992,"Oklahoma",4,"math",0.4927318,0.0125836,0.0478032,10.21325,0.7289716,0.0918341,0.0709285,0.0079817,0.0978491,0.0024349,,,,0.0522536,0.8940427,0.0537038,0.733052,0.2351029,0.029854,0.0019911,220.3198,217.3403,,218.4855,218.8932,222.0367,218.5471,,216.6003,215.798,218.7772,217.0975,,,,,217.2162,220.2265,217.868,220.1879,217.08,220.2344,,,,,215.2006,218.0146,216.5311,216.836,215.5721,218.4893,,,,,,,218.5612,216.5104,219.5482,218.3871,,,,,,,216.2313,215.1274,217.8999,216.5813,,,,,217.8302,,,,,216.1287,,,32
1992,"Pennsylvania",4,"math",0.4704559,0.0035928,0.0527907,10.03525,0.7694179,0.1219472,0.0744807,0.0197009,0.0129984,0.0014548,,,,0.0350457,0.9193512,0.0456031,0.699564,0.2608097,0.0392704,0.0003559,224.3057,220.5918,,222.2695,222.9903,224.6176,222.5915,,219.8355,219.2473,220.8341,220.2933,,,,,221.1167,222.5741,221.6455,223.2905,221.2542,222.8389,,,,,218.6272,220.0813,219.6803,219.4778,218.975,220.5166,,,,,,,221.4154,220.4313,221.894,221.5189,,,,,,,218.8574,218.4808,219.9064,219.1919,,,,,220.6962,,,,,218.697,,,33
1992,"Rhode Island",4,"math",0.4894683,0.0318335,0.0712703,9.919462,0.7777731,0.062749,0.1086293,0.0300938,0.0190987,0.0016561,,,,0.0689468,0.8654274,0.0656258,0.6059712,0.3252727,0.0687561,0,215.4492,210.9522,,214.0473,214.5454,214.8473,214.0489,,210.4099,210.0401,210.4285,210.53,,,,,213.2554,213.4228,213.4031,214.1779,213.1595,213.3891,,,,,209.5934,209.9039,210.1034,209.7373,209.6624,210.0151,,,,,,,212.8579,212.5967,212.7485,212.7435,,,,,,,209.2942,209.3165,209.6048,209.3623,,,,,212.1744,,,,,209.02,,,34
1992,"South Carolina",4,"math",0.5026091,0.0014336,0.0541456,10.00764,0.5491012,0.3733684,0.0572835,0.0061842,0.0140627,0,,,,0.07985,0.838529,0.081621,0.7770276,0.1933596,0.0286114,0.0010015,212.4967,215.2301,,210.412,211.2114,212.5908,210.6915,,214.5885,213.8448,215.1532,215.0319,,,,,209.2905,210.4937,209.8606,211.3567,209.3473,210.6815,,,,,213.3288,214.5208,214.5584,213.8644,213.6509,214.9222,,,,,,,209.426,208.6316,209.8528,209.4276,,,,,,,213.3495,213.2832,214.4569,213.6481,,,,,208.7104,,,,,213.2815,,,35
1992,"Tennessee",4,"math",0.4750678,0.0022345,0.0786467,10.09432,0.6906368,0.2304226,0.0525358,0.0114634,0.0145586,0.0003827,,,,0.0914714,0.8303756,0.0781531,0.817612,0.1625073,0.019014,0.0008668,210.9482,209.7313,,208.8815,210.2087,211.7264,209.0361,,209.1224,208.919,210.3243,209.636,,,,,208.2806,209.6621,208.3211,210.8012,208.2176,209.7179,,,,,208.4088,209.7096,209.1929,209.3563,208.8064,210.1791,,,,,,,208.8858,207.5876,209.0012,208.7605,,,,,,,208.8438,208.4443,209.7297,209.2121,,,,,208.1345,,,,,208.8474,,,36
1992,"Texas",4,"math",0.5087546,0.0564725,0.049233,10.12692,0.4892717,0.1411708,0.3352494,0.023663,0.0102653,0.0003798,,,,0.1119418,0.8055812,0.082477,0.481286,0.4153442,0.0980953,0.0052745,217.9187,220.2137,,217.0702,216.524,218.9542,216.9763,,218.6096,218.8648,221.1507,219.4047,,,,,215.7809,218.1219,216.5119,217.3377,215.6332,218.0598,,,,,217.4889,219.5449,218.069,219.5592,218.1233,220.3352,,,,,,,216.629,215.2579,217.5909,216.4987,,,,,,,218.1809,216.9845,218.9959,218.8114,,,,,216.1317,,,,,217.6697,,,37
1992,"Utah",4,"math",0.4928861,0.0041456,0.05684,9.971652,0.8573785,0.0099289,0.0973764,0.0167551,0.018158,0.0004031,,,,0.0213906,0.9488622,0.0297472,0.6419799,0.3259709,0.0305134,0.0015358,224.0423,217.903,,222.0184,222.817,223.8522,222.2471,,217.0063,216.6694,217.7459,217.4375,,,,,220.9512,221.8104,221.2646,222.7588,221.0255,221.9961,,,,,215.9197,216.8632,216.7008,216.6277,216.2486,217.2807,,,,,,,220.8735,220.1639,221.0175,220.9248,,,,,,,215.8802,215.6392,216.5564,216.2044,,,,,220.0592,,,,,215.5971,,,38
1992,"Virginia",4,"math",0.4909864,0.0077305,0.0559268,9.956817,0.67283,0.2316717,0.0478581,0.0310238,0.0146775,0.001939,,,,0.0418236,0.8981503,0.0600262,0.7393879,0.2217177,0.036525,0.0023695,220.763,219.428,,218.8196,219.5174,220.4558,219.079,,218.8716,218.1309,219.0854,219.2401,,,,,217.7289,218.4926,218.2842,219.3781,217.7856,218.6681,,,,,217.6872,218.5429,218.8304,217.9686,217.9501,218.8763,,,,,,,217.5667,217.1013,217.8775,217.5746,,,,,,,217.5274,217.6356,218.4794,217.7726,,,,,216.8858,,,,,217.4606,,,39
1992,"West Virginia",4,"math",0.5117081,0,0.0452504,10.07167,0.9018762,0.0252453,0.0473887,0.0053739,0.0178879,0.002228,,,,0.0572393,0.8868759,0.0558848,0.8000938,0.1807475,0.0175455,0.0016132,215.2689,208.521,,213.152,213.7855,215.8683,213.3565,,207.9326,207.0057,209.0311,208.4926,,,,,211.8428,213.7496,212.5773,214.2981,211.8049,213.8595,,,,,206.5423,208.4385,208.0363,207.4237,206.97,208.9606,,,,,,,212.364,211.146,213.0798,212.2671,,,,,,,206.958,206.6231,208.4998,207.3609,,,,,211.6112,,,,,207.0115,,,40
1992,"Wisconsin",4,"math",0.4852442,0.0095424,0.0487757,10.05358,0.8091406,0.0618847,0.0732534,0.0220461,0.0315756,0.0020997,,,,0.0341804,0.9275546,0.038265,0.6988746,0.2750206,0.0251137,0.0009912,228.692,223.6784,,226.7894,227.2871,229.1486,226.8307,,222.9828,222.2416,224.0667,223.3142,,,,,225.5443,227.2427,226.0617,227.6945,225.4064,227.2269,,,,,221.6794,223.3708,222.7816,222.5743,221.9086,223.6826,,,,,,,225.9568,224.7516,226.4578,225.7835,,,,,,,222.0108,221.4893,223.1486,222.2269,,,,,225.1308,,,,,221.8059,,,41
1992,"Wyoming",4,"math",0.4952126,0.0084268,0.0605995,10.09568,0.824128,0.0094054,0.1132723,0.0062465,0.0469478,0,,,,0.021186,0.9357268,0.0430872,0.652501,0.3146318,0.0290604,0.0038068,225.3776,220.1295,,223.4499,224.2361,226.1665,223.6289,,219.1688,218.9457,220.813,219.7158,,,,,222.4578,224.2425,222.7521,224.8609,222.4779,224.3859,,,,,218.1369,219.8487,218.9325,219.4624,218.5656,220.3827,,,,,,,223.0983,221.7115,223.5074,223.0964,,,,,,,218.6514,217.9133,219.5947,219.0706,,,,,222.3344,,,,,218.4156,,,42
1992,"Alabama",4,"reading",0.4817995,0.0007994,0.0466492,10.09229,0.6148672,0.3127661,0.048052,0.0058448,0.01847,0,,,,0.1083897,0.8083604,0.0832499,0.8073974,0.1656723,0.0249876,0.0019427,207.3585,207.872,,204.5769,205.6347,208.4703,204.8317,,207.0648,206.08,208.7266,207.7883,,,,,203.1466,205.6908,203.8677,206.5252,203.0705,205.8213,,,,,205.4542,207.9078,207.2292,206.7686,206.002,208.5727,,,,,,,204.0516,202.279,204.8481,203.8975,,,,,,,206.1345,205.5884,208.001,206.6434,,,,,203.1036,,,,,206.2208,,,1
1992,"Arizona",4,"reading",0.5155008,0.0696577,0.0312988,10.10153,0.5563105,0.041867,0.2859037,0.0145056,0.1014132,0,,,,0.0784141,0.852456,0.0691299,0.4720553,0.4430192,0.0799283,0.0049972,209.4021,210.553,,208.9069,207.1346,210.6157,207.82,,208.9982,208.1875,211.6638,209.2864,,,,,206.8001,210.1291,207.8933,208.1263,205.6664,209.1003,,,,,206.9352,210.1024,208.1613,209.0843,207.0548,210.4005,,,,,,,207.823,205.8351,209.1504,206.7296,,,,,,,207.8241,206.1672,209.2635,207.9514,,,,,206.8936,,,,,207.0538,,,2
1992,"Arkansas",4,"reading",0.4984964,0.003767,0.0553385,10.07763,0.6954008,0.2050006,0.067405,0.0075774,0.0246162,0,,,,0.0763926,0.8423135,0.0812939,0.7832323,0.1858945,0.0305492,0.0003239,210.8998,208.8942,,208.2167,209.4836,211.8501,208.412,,207.959,207.4186,209.6595,208.7291,,,,,207.0701,209.1681,207.4572,210.242,206.9742,209.2474,,,,,206.6676,208.7175,208.0436,208.0293,207.2687,209.4317,,,,,,,207.8389,206.1758,208.2861,207.6697,,,,,,,207.2723,206.732,208.7382,207.8366,,,,,206.8694,,,,,207.2933,,,3
1992,"California",4,"reading",0.5078475,0.1144539,0.0452216,9.886858,0.4553123,0.0676687,0.3466258,0.1051437,0.0230979,0.0021516,,,,0.0886187,0.8464475,0.0649338,0.4226195,0.4632162,0.1125157,0.0016486,202.2475,204.0936,,203.2398,200.4731,201.0957,201.0936,,202.9636,202.43,203.2319,202.5923,,,,,201.4928,202.0811,202.1795,199.7307,199.4548,199.9387,,,,,201.5174,202.1462,201.9543,201.8963,201.0792,201.7418,,,,,,,200.7318,200.5182,201.0356,198.6904,,,,,,,200.9998,200.5859,201.1401,200.5446,,,,,199.7555,,,,,200.0655,,,4
