year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2013,Hawaii,0.478858,0.0758678,0.0926398,9.775108,0.1554599,0.0244417,0.0601342,0.6881073,0.0032417,0.0686153,0.3955809,0.1235408,0.0081735,0.3948463,0.5949968,0.010157,0.3693072,0.3837938,0.2370328,0.0098662,0.0755253,243.3086,-0.2372936,234.7399,0.1275728,244.7343,0.0604491,242.8956,0.0599064,242.8808,0.0119533,241.5673,0.1036291,244.0784,-0.1750893,236.4438,-0.3086329,232.7858,-0.2310333,234.9114,-0.2609523,234.0919,-0.2704188,233.8326,0.113928,244.3605,0.111629,244.2976,0.084068,243.5426,0.1344251,244.922,0.046296,242.508,-0.0045835,241.1143,0.0732165,243.2454,0.0161833,241.6831,0.0897274,243.6976,0.040045,242.3367,-0.2388835,234.6964,-0.1737057,236.4817,-0.1959123,235.8734,-0.1976766,235.8251,-0.2949028,233.1619,-0.3309388,232.1748,-0.3267825,232.2887,-0.247143,234.4701,-0.2633675,234.0257,-0.2941994,233.1812,0.0990769,243.9537,0.0671889,243.0803,0.1118832,244.3045,0.0860089,243.5958,0.120656,244.5448,0.0913251,243.7414,0.0002454,241.2466,0.0620578,242.9397,0.0100483,241.5151,0.0449698,242.4716,-0.2306516,234.9219,-0.2594588,234.1328,-0.2495549,234.4041,-0.1863925,236.1342,-0.196258,235.864,-0.2191205,235.2377,-0.3107179,232.7287,-0.3137966,232.6443,-0.3493587,231.6702,-0.2796379,233.58,0.0700912,243.1598,0.1002136,243.9849,0.0673796,243.0855,0.0943414,243.824,0.0167189,241.6978,-0.2437059,234.5643,-0.242482,234.5978,-0.2706895,233.8251,-0.2093618,235.505,-0.3297776,232.2066,0.0721655,243.2166,-0.2558562,234.2315
2015,Hawaii,,,,,,,,,,,,,,,,,,,,,-5.233093,238,-5.545914,229.4313,-5.181046,239.4257,-5.248169,237.587,-5.248718,237.5722,-5.296677,236.2586,-5.205002,238.7698,-5.483719,231.1352,-5.617264,227.4772,-5.539658,229.6028,-5.56958,228.7832,-5.579041,228.5239,-5.194702,239.0519,-5.196991,238.9889,-5.224564,238.234,-5.174194,239.6134,-5.262329,237.1994,-5.313202,235.8057,-5.235413,237.9368,-5.292435,236.3745,-5.218903,238.389,-5.268585,237.0281,-5.547501,229.3877,-5.48233,231.1731,-5.504532,230.5648,-5.506302,230.5165,-5.603531,227.8533,-5.639557,226.8662,-5.635406,226.98,-5.555771,229.1615,-5.571991,228.7171,-5.602829,227.8725,-5.209549,238.6451,-5.24144,237.7717,-5.196747,238.9959,-5.22261,238.2872,-5.187973,239.2362,-5.2173,238.4328,-5.30838,235.9379,-5.246567,237.6311,-5.298569,236.2065,-5.263657,237.163,-5.539276,229.6132,-5.568085,228.8241,-5.558182,229.0954,-5.49501,230.8256,-5.504883,230.5553,-5.52774,229.9291,-5.619339,227.4201,-5.622421,227.3357,-5.65799,226.3616,-5.588257,228.2714,-5.238541,237.8512,-5.208405,238.6763,-5.241241,237.7769,-5.214279,238.5154,-5.291901,236.3892,-5.552338,229.2556,-5.551102,229.2892,-5.579315,228.5165,-5.51799,230.1964,-5.638397,226.898,-5.236465,237.908,-5.564484,228.9228
1992,Idaho,0.5081521,0.0086333,0.0517614,10.00802,0.8386703,0.0058782,0.1145904,0.0113854,0.0267501,0.0027255,,,,0.0275218,0.9201124,0.0523659,0.6704047,0.3013214,0.0275495,0.0007244,0.1399146,221.5625,-0.0676984,215.8756,,,0.0697092,219.6395,0.0910542,220.2242,0.1434552,221.6595,0.0725287,219.7167,,,-0.1019067,214.9386,-0.117069,214.5233,-0.0643523,215.9673,-0.0840864,215.4267,,,,,,,,,0.0266139,218.459,0.0728442,219.7254,0.0419054,218.8779,0.0965503,220.3747,0.0234582,218.3726,0.0738191,219.7521,,,,,,,,,-0.1455748,213.7424,-0.0982323,215.0392,-0.1117571,214.6688,-0.1123087,214.6537,-0.1320257,214.1136,-0.0811481,215.5072,,,,,,,,,,,,,0.0318141,218.6015,-0.0029384,217.6495,0.0432691,218.9152,0.0275766,218.4854,,,,,,,,,,,,,-0.1407835,213.8737,-0.154787,213.4901,-0.1085423,214.7568,-0.1276093,214.2345,,,,,,,,,0.0011406,217.7612,,,,,,,,,-0.1503457,213.6118,,,,
2000,Idaho,0.5004448,0.0384909,0.0686818,9.982711,0.7952309,0.0123354,0.1470746,0.0161849,0.0280068,0.0011675,0.2876701,0.122433,0.0498857,0.039839,0.8862992,0.0738617,0.6404023,0.308776,0.0485593,0.0022624,0.0822343,226.8938,-0.0938807,222.0697,0.0480261,225.9568,0.0365107,225.6413,0.0471332,225.9323,0.078483,226.791,0.0250382,225.3271,-0.0613606,222.9604,-0.1176897,221.4175,-0.1292632,221.1005,-0.0966448,221.994,-0.1092317,221.6492,0.0224132,225.2552,0.0177588,225.1277,0.0467741,225.9225,0.0239489,225.2972,0.00531,224.7867,0.0323659,225.5278,0.011222,224.9486,0.046657,225.9193,-0.0102265,224.3611,0.0192234,225.1678,-0.0828904,222.3707,-0.0967037,221.9923,-0.0644747,222.8752,-0.0723121,222.6605,-0.1490619,220.5581,-0.1201142,221.3511,-0.1270335,221.1615,-0.1292967,221.0995,-0.1434592,220.7116,-0.1122728,221.5659,-0.0057956,224.4825,0.0204259,225.2007,0.0149096,225.0496,0.0181434,225.1382,-0.0077543,224.4288,0.0205411,225.2039,0.0044377,224.7628,-0.0215876,224.0499,0.0054741,224.7912,-0.0121086,224.3096,-0.1147493,221.498,-0.0859406,222.2872,-0.0889773,222.204,-0.0973017,221.976,-0.1069447,221.7118,-0.0758548,222.5634,-0.1490458,220.5586,-0.1579711,220.3141,-0.1297905,221.086,-0.1437442,220.7038,-0.0058259,224.4816,-0.0152816,224.2226,0.0113012,224.9508,-0.0086157,224.4052,-0.0235268,223.9968,-0.1154123,221.4799,-0.1206696,221.3359,-0.0924434,222.109,-0.1078355,221.6874,-0.1582124,220.3075,-0.0162837,224.1952,-0.1216056,221.3102
2003,Idaho,0.4868227,0.0646403,0.1088967,10.00969,0.8308574,0.007323,0.1325972,0.014372,0.0132097,0.0016406,0.3072646,0.1253205,0.0297066,0.261104,0.7323009,0.006595,0.5609403,0.3103658,0.11414,0.0145539,0.0361772,234.9438,-0.1658079,229.411,0.0158532,234.3871,0.011895,234.2786,0.0337781,234.8781,0.0401995,235.0539,0.0182623,234.453,-0.1150918,230.8002,-0.1676072,229.3617,-0.1684565,229.3385,-0.16153,229.5282,-0.1612733,229.5352,0.00259,234.0237,0.0144092,234.3475,0.0193069,234.4817,0.0123817,234.292,0.0108458,234.2499,0.0158366,234.3866,0.0088555,234.1954,0.0367531,234.9595,0.0147024,234.3555,0.0215038,234.5418,-0.119165,230.6886,-0.1212017,230.6329,-0.1137025,230.8383,-0.1111554,230.9081,-0.1699537,229.2974,-0.1634014,229.4769,-0.1624546,229.5029,-0.1654659,229.4204,-0.164647,229.4428,-0.157026,229.6516,0.0019034,234.0049,0.0059352,234.1154,0.0066157,234.134,0.0165451,234.406,0.0093706,234.2095,0.0149996,234.3637,0.0137668,234.3299,0.0061131,234.1203,0.0121044,234.2844,0.0172618,234.4256,-0.1246346,230.5388,-0.1177735,230.7268,-0.1144132,230.8188,-0.1201354,230.6621,-0.1178821,230.7238,-0.1097853,230.9456,-0.1669846,229.3788,-0.1655671,229.4176,-0.1582843,229.6171,-0.1616329,229.5254,0.0040542,234.0639,0.0041285,234.0659,0.0092307,234.2056,0.0111221,234.2575,0.0086731,234.1904,-0.1235628,230.5682,-0.1205665,230.6503,-0.1130422,230.8564,-0.1168024,230.7534,-0.1625775,229.4995,0.0059146,234.1148,-0.1194809,230.68
2005,Idaho,0.4848282,0.0782771,0.1033244,10.00701,0.8248672,0.0105641,0.1261997,0.0187079,0.0174241,0.0022371,0.3185283,0.1084326,0.0112613,0.2533219,0.7394602,0.0072179,0.5879772,0.3099062,0.0978446,0.0042719,0.1662874,241.6501,-0.0350175,236.136,0.142796,241.0066,0.1531866,241.2913,0.159357,241.4603,0.1695371,241.7391,0.1315496,240.6986,0.0130054,237.4514,-0.0274684,236.3428,-0.0422438,235.938,-0.0313924,236.2353,-0.0409382,235.9738,0.1367206,240.8402,0.1374095,240.8591,0.1455915,241.0832,0.1281763,240.6062,0.1472349,241.1282,0.156416,241.3797,0.1361722,240.8252,0.1620678,241.5345,0.1244764,240.5048,0.1338094,240.7605,0.0167429,237.5538,0.0028286,237.1727,0.0137932,237.473,0.0077493,237.3075,-0.0352193,236.1305,-0.0240109,236.4375,-0.0319326,236.2205,-0.0394546,236.0145,-0.0476651,235.7896,-0.0373308,236.0726,0.1317834,240.705,0.1395468,240.9176,0.1317521,240.7041,0.139297,240.9108,0.1219364,240.4353,0.1298504,240.652,0.1499747,241.2033,0.1290658,240.6305,0.138408,240.8864,0.1265593,240.5619,0.0064956,237.2731,0.0175183,237.575,0.0130127,237.4516,0.0036786,237.196,-0.0019898,237.0407,0.0084744,237.3273,-0.0324711,236.2057,-0.0393902,236.0162,-0.0285135,236.3141,-0.0449078,235.8651,0.1337905,240.76,0.1253948,240.53,0.1335141,240.7524,0.1232283,240.4706,0.1311863,240.6886,0.0073697,237.2971,0.0030072,237.1776,0.0137163,237.4709,-0.0011927,237.0625,-0.0366812,236.0904,0.1268019,240.5685,0.0038264,237.2
2007,Idaho,0.4887349,0.0794114,0.0924306,9.995827,0.8106967,0.0094483,0.1337783,0.0150654,0.0258365,0.0051748,0.3112876,0.1247407,0.0103879,0.2633018,0.7283393,0.008359,0.5686135,0.3122094,0.1128962,0.0062808,0.0665115,240.9028,-0.123076,235.7097,0.0446542,240.3041,0.0543409,240.5695,0.0507225,240.4704,0.0665395,240.9036,0.0399817,240.1761,-0.0772297,236.9655,-0.1170131,235.8758,-0.1393662,235.2635,-0.1225124,235.7251,-0.1259727,235.6303,0.039146,240.1532,0.031247,239.9369,0.0453366,240.3228,0.0340519,240.0137,0.0398764,240.1733,0.054286,240.568,0.0420348,240.2324,0.051714,240.4975,0.0240452,239.7396,0.0391723,240.154,-0.0744486,237.0417,-0.0956902,236.4598,-0.0786181,236.9275,-0.0801604,236.8852,-0.1333001,235.4296,-0.116533,235.8889,-0.1190759,235.8192,-0.1381563,235.2966,-0.1418513,235.1954,-0.1253293,235.648,0.0263311,239.8022,0.0397334,240.1693,0.0361294,240.0706,0.032163,239.962,0.0199366,239.6271,0.0338325,240.0077,0.0408215,240.1991,0.0266177,239.8101,0.0412242,240.2102,0.0245004,239.7521,-0.092605,236.5443,-0.0758363,237.0037,-0.0763767,236.9889,-0.0958581,236.4552,-0.0982307,236.3902,-0.0815101,236.8483,-0.1321154,235.4621,-0.1350976,235.3804,-0.1185311,235.8342,-0.1406092,235.2294,0.0272622,239.8277,0.0222143,239.6895,0.0359299,240.0652,0.020362,239.6387,0.0270862,239.8229,-0.0927658,236.5399,-0.094284,236.4984,-0.0777292,236.9518,-0.098392,236.3858,-0.1338859,235.4136,0.0226916,239.7025,-0.0944371,236.4942
2009,Idaho,0.4960348,0.0489722,0.0946435,9.993499,0.8147957,0.0103606,0.1362562,0.0187584,0.0151754,0.0046537,0.3362562,0.0898379,0.0049116,0.2761658,0.7176153,0.0062189,0.5755478,0.3108768,0.105523,0.0080524,0.0703724,241.0428,-0.124194,235.7133,0.0516202,240.5291,0.0332431,240.0258,0.0563829,240.6596,0.0697297,241.0252,0.042516,240.2798,-0.0758324,237.038,-0.1378572,235.339,-0.138192,235.3298,-0.1238472,235.7228,-0.1266974,235.6447,0.0298504,239.9328,0.0397412,240.2038,0.0515692,240.5278,0.0411954,240.2436,0.0217761,239.7117,0.0323321,240.0008,0.0239468,239.7711,0.0567922,240.6708,0.0280908,239.8846,0.0408518,240.2342,-0.0902785,236.6423,-0.0923542,236.5854,-0.077728,236.9861,-0.0780174,236.9781,-0.1498092,235.0116,-0.1373577,235.3527,-0.1384419,235.323,-0.137244,235.3558,-0.1405314,235.2657,-0.1263438,235.6544,0.0194208,239.6471,0.0292417,239.9162,0.0284782,239.8952,0.0401576,240.2152,0.02829,239.8901,0.04006,240.2125,0.0218982,239.715,0.0114444,239.4286,0.02234,239.7271,0.0278339,239.8776,-0.104698,236.2473,-0.0921321,236.5915,-0.0907091,236.6305,-0.0929006,236.5704,-0.0943967,236.5295,-0.0799451,236.9253,-0.1488402,235.0381,-0.1504451,234.9942,-0.1379517,235.3364,-0.1395877,235.2916,0.0194895,239.649,0.0168887,239.5778,0.0271561,239.859,0.0280964,239.8848,0.0111313,239.4201,-0.105291,236.231,-0.1051693,236.2344,-0.0925837,236.5791,-0.0949715,236.5137,-0.1494817,235.0206,0.0165446,239.5684,-0.1057782,236.2177
2011,Idaho,0.4919088,0.0444422,0.0961128,9.990631,0.7798869,0.0135388,0.1566766,0.0200626,0.0172644,0.0125707,0.4181629,0.0796711,0.0089708,0.2696075,0.7196421,0.0107504,0.5528926,0.3224704,0.1145134,0.0101236,0.007794,240.3288,-0.1644151,235.6117,0.0578229,241.6992,-0.0330497,239.21,-0.0050007,239.9784,0.0063251,240.2886,-0.0143811,239.7214,-0.0780381,237.9777,-0.1866483,235.0027,-0.1769831,235.2674,-0.1645491,235.608,-0.1666148,235.5515,0.0277793,240.8763,0.0445225,241.3349,0.0555349,241.6366,0.0474566,241.4153,-0.0431848,238.9324,-0.03483,239.1613,-0.038872,239.0506,-0.0052456,239.9716,-0.0275693,239.3602,-0.0166023,239.6606,-0.1021465,237.3174,-0.0959821,237.4862,-0.0820016,237.8692,-0.0804543,237.9115,-0.1963004,234.7383,-0.1865186,235.0062,-0.1864982,235.0068,-0.1764292,235.2826,-0.1791268,235.2087,-0.1666911,235.5494,0.0164122,240.5649,0.0245745,240.7885,0.0268397,240.8505,0.0436442,241.3108,0.033112,241.0223,0.0440546,241.3221,-0.0437818,238.9161,-0.049768,238.7521,-0.0410173,238.9918,-0.0283066,239.34,-0.1168976,236.9133,-0.106036,237.2108,-0.1022761,237.3138,-0.0977315,237.4383,-0.0982969,237.4228,-0.0844074,237.8033,-0.1957031,234.7547,-0.1963343,234.7374,-0.1863288,235.0114,-0.1785383,235.2248,0.0148758,240.5228,0.01446,240.5114,0.0230942,240.7479,0.0315628,240.9799,-0.0505846,238.7297,-0.1187382,236.8629,-0.1171497,236.9064,-0.1061336,237.2081,-0.1000511,237.3748,-0.1957022,234.7547,0.0125952,240.4603,-0.1189721,236.8565
2013,Idaho,0.4941663,0.0418342,0.1018319,9.994108,0.7813355,0.0123144,0.1610331,0.0157301,0.008458,0.0211289,0.4432786,0.060698,0.0003344,0.27856,0.7159851,0.0054549,0.5597054,0.3230245,0.1106089,0.0066611,-0.0162578,240.722,-0.1894659,235.9775,0.0443263,242.3815,-0.0592399,239.5447,-0.0244018,240.4989,-0.0167247,240.7092,-0.0434446,239.9773,-0.0958362,238.5422,-0.2132804,235.3252,-0.197097,235.7685,-0.1885696,236.0021,-0.1948115,235.8311,0.0118918,241.4931,0.0348266,242.1213,0.0422928,242.3258,0.0299983,241.9891,-0.0648214,239.3918,-0.0600115,239.5235,-0.0688068,239.2826,-0.0242287,240.5037,-0.0516522,239.7525,-0.0446526,239.9442,-0.1219625,237.8266,-0.109704,238.1624,-0.0994884,238.4422,-0.1012124,238.395,-0.2180243,235.1953,-0.2121242,235.3569,-0.2159961,235.2508,-0.1961082,235.7956,-0.2020856,235.6319,-0.193862,235.8571,0.0043738,241.2872,0.0088975,241.4111,0.0079152,241.3842,0.0339587,242.0975,0.0196835,241.7065,0.0267697,241.9006,-0.0649992,239.3869,-0.0748683,239.1166,-0.0699421,239.2515,-0.0519858,239.7434,-0.1325527,237.5365,-0.1255377,237.7286,-0.1247975,237.7489,-0.1114134,238.1155,-0.1146943,238.0257,-0.1048669,238.2948,-0.2169917,235.2235,-0.2206543,235.1232,-0.214807,235.2834,-0.2010786,235.6594,0.0028031,241.2441,-0.0004242,241.1557,0.0043295,241.2859,0.018082,241.6627,-0.07528,239.1053,-0.1343588,237.487,-0.1352563,237.4624,-0.1283527,237.6515,-0.116426,237.9782,-0.2196036,235.152,-0.0023622,241.1026,-0.1370603,237.413
2015,Idaho,,,,,,,,,,,,,,,,,,,,,-1.738266,239,-1.911484,234.2555,-1.677689,240.6595,-1.78125,237.8226,-1.746414,238.7769,-1.738739,238.9872,-1.765457,238.2553,-1.817856,236.8202,-1.935303,233.6032,-1.919113,234.0465,-1.910583,234.2801,-1.916824,234.1091,-1.710129,239.7711,-1.687195,240.3993,-1.679718,240.6038,-1.692017,240.267,-1.786835,237.6698,-1.782028,237.8015,-1.790817,237.5606,-1.746246,238.7817,-1.773666,238.0305,-1.766663,238.2222,-1.843979,236.1046,-1.831726,236.4403,-1.821503,236.7202,-1.823227,236.6729,-1.940033,233.4732,-1.934143,233.6349,-1.938019,233.5288,-1.918121,234.0736,-1.924103,233.9098,-1.915878,234.1351,-1.717636,239.5651,-1.71312,239.6891,-1.714096,239.6621,-1.688049,240.3755,-1.702332,239.9845,-1.695251,240.1786,-1.787018,237.6649,-1.79689,237.3945,-1.791962,237.5295,-1.774002,238.0213,-1.854568,235.8145,-1.847549,236.0066,-1.846817,236.0269,-1.833435,236.3935,-1.836716,236.3036,-1.826889,236.5728,-1.939011,233.5015,-1.942673,233.4012,-1.936829,233.5614,-1.923096,233.9374,-1.719208,239.5221,-1.722443,239.4337,-1.717682,239.5639,-1.703934,239.9406,-1.797302,237.3833,-1.856369,235.765,-1.857269,235.7404,-1.850372,235.9295,-1.83844,236.2562,-1.94162,233.43,-1.72438,239.3806,-1.85907,235.691
2000,Illinois,0.4975211,0.0254616,0.0424776,10.00748,0.5314395,0.1961313,0.2324925,0.0272007,0.0096744,0.0030615,0.3215306,0.0447778,0.0645511,0.0734543,0.8354558,0.0910899,0.5947334,0.3100578,0.093472,0.0017368,0.0154685,224.9304,0.0730338,226.5072,-0.0244494,223.837,-0.0409384,223.3853,-0.0409414,223.3852,0.0188552,225.0232,-0.0235668,223.8612,0.0276547,225.2642,0.0193766,225.0375,0.0170619,224.9741,0.0753734,226.5713,0.0551155,226.0164,-0.0568789,222.9487,-0.0735566,222.4919,-0.0210766,223.9294,-0.0412059,223.378,-0.0919543,221.9879,-0.0378661,223.4695,-0.0562209,222.9667,-0.0350888,223.5455,-0.079569,222.3271,-0.021212,223.9257,-0.0151851,224.0908,-0.0213332,223.9223,0.0315242,225.3702,0.0163776,224.9553,-0.0285199,223.7255,0.0222947,225.1174,0.0091829,224.7582,0.0214884,225.0953,0.0006708,224.5251,0.0570166,226.0685,-0.103146,221.6813,-0.054108,223.0246,-0.0628348,222.7855,-0.0696755,222.5982,-0.0908014,222.0195,-0.038967,223.4393,-0.0862602,222.1439,-0.1075626,221.5603,-0.0537932,223.0332,-0.0742354,222.4733,-0.0579391,222.9196,-0.0112388,224.1989,-0.0209143,223.9338,-0.0171947,224.0357,-0.0317925,223.6358,0.0196477,225.0449,-0.0240171,223.8488,-0.0380885,223.4634,0.011607,224.8246,0.0047257,224.6362,-0.0993723,221.7847,-0.1094846,221.5077,-0.0608046,222.8411,-0.0874308,222.1118,-0.1022601,221.7056,-0.0538517,223.0316,-0.0634443,222.7688,-0.0175488,224.026,-0.0280422,223.7386,-0.0339599,223.5765,-0.1061528,221.599,-0.05973,222.8706
2003,Illinois,0.4781297,0.0697158,0.133059,10.02502,0.5924467,0.2030982,0.1772219,0.0246487,0.0013568,0.0012277,0.3458018,0.0644197,0.0136039,0.3047395,0.6915497,0.0037108,0.5374209,0.2891553,0.1690966,0.0043272,-0.0400128,232.8568,-0.0244617,233.2827,-0.0610321,232.281,-0.0601334,232.3056,-0.0227636,233.3293,-0.0315726,233.088,-0.044908,232.7227,-0.0407269,232.8372,-0.0347972,232.9996,-0.0079502,233.735,-0.0181838,233.4547,-0.0246184,233.2785,-0.0720681,231.9787,-0.0447791,232.7262,-0.0550356,232.4453,-0.0626223,232.2375,-0.0426202,232.7854,-0.0516509,232.538,-0.0602241,232.3031,-0.0178927,233.4627,-0.0277524,233.1926,-0.0363764,232.9564,-0.0486937,232.619,-0.0241617,233.291,-0.0353273,232.9851,-0.0408769,232.8331,-0.0178355,233.4642,-0.0285349,233.1712,-0.0347192,233.0018,-0.0046057,233.8266,-0.0082109,233.7279,-0.018412,233.4485,-0.0555633,232.4308,-0.0659547,232.1462,-0.0723049,231.9722,-0.0417768,232.8085,-0.0464683,232.6799,-0.0565561,232.4036,-0.0376801,232.9207,-0.0426958,232.7833,-0.0516975,232.5367,-0.0227414,233.3299,-0.0318102,233.0815,-0.0433034,232.7666,-0.0488224,232.6155,-0.0214905,233.3641,-0.0243891,233.2847,-0.0355132,232.98,-0.0144944,233.5558,-0.0178362,233.4642,-0.0285225,233.1715,-0.0048973,233.8186,-0.0524069,232.5173,-0.055814,232.424,-0.0661999,232.1395,-0.0433307,232.7659,-0.0376776,232.9207,-0.0291225,233.1551,-0.0319898,233.0765,-0.0434701,232.7621,-0.0217269,233.3577,-0.0145251,233.5549,-0.052614,232.5116,-0.0293156,233.1498
2005,Illinois,0.494169,0.0878887,0.1201725,10.0195,0.5429883,0.194236,0.2190752,0.0367793,0.0014598,0.0054615,0.4033778,0.0421011,0.0018776,0.3209033,0.6731998,0.0058969,0.5281681,0.2775053,0.1888392,0.0054874,-0.1474982,233.0675,-0.1083424,234.14,-0.1315283,233.5049,-0.1527179,232.9245,-0.140728,233.2529,-0.1406497,233.2551,-0.1429636,233.1917,-0.1106936,234.0756,-0.1191595,233.8438,-0.1012729,234.3337,-0.1023786,234.3034,-0.1068865,234.1799,-0.1364888,233.3691,-0.1260084,233.6561,-0.1276856,233.6102,-0.129641,233.5566,-0.1459812,233.1091,-0.145759,233.1151,-0.1486494,233.036,-0.136331,233.3734,-0.1363977,233.3716,-0.135928,233.3844,-0.1202165,233.8148,-0.1039411,234.2606,-0.1063543,234.1945,-0.1093912,234.1113,-0.1112052,234.0616,-0.1131988,234.007,-0.1170835,233.9006,-0.0976547,234.4328,-0.1001371,234.3648,-0.101181,234.3362,-0.130817,233.5244,-0.1325174,233.4778,-0.1347354,233.4171,-0.1239002,233.7139,-0.1242279,233.7049,-0.125688,233.6649,-0.141409,233.2343,-0.1419534,233.2194,-0.1416361,233.2281,-0.1317723,233.4983,-0.1126561,234.0219,-0.1158776,233.9336,-0.1184831,233.8623,-0.1015547,234.326,-0.1029071,234.2889,-0.1052301,234.2253,-0.1075927,234.1606,-0.1094729,234.1091,-0.1113757,234.057,-0.0966649,234.4599,-0.1285464,233.5866,-0.129066,233.5724,-0.130742,233.5265,-0.1219796,233.7665,-0.1372949,233.347,-0.1102607,234.0875,-0.1112079,234.0616,-0.1143217,233.9763,-0.1006114,234.3518,-0.1060054,234.2041,-0.1267503,233.6358,-0.1089062,234.1246
2007,Illinois,0.5048477,0.0805531,0.1191254,10.01124,0.5562523,0.1903458,0.1910638,0.0362291,0.0012767,0.0248324,0.4260632,0.0127522,0.0003176,0.335306,0.6583017,0.0063375,0.5314239,0.2727942,0.1902486,0.0055334,-0.0642939,237.287,-0.045751,237.795,-0.0434482,237.858,-0.0755284,236.9793,-0.0583752,237.4492,-0.0598252,237.4095,-0.0590945,237.4295,-0.0382236,238.0012,-0.0547648,237.5481,-0.0395506,237.9648,-0.0417965,237.9033,-0.0420907,237.8952,-0.0528338,237.601,-0.0388461,237.9841,-0.0414641,237.9124,-0.0412243,237.919,-0.0692974,237.15,-0.0710413,237.1022,-0.0701525,237.1266,-0.0555985,237.5252,-0.0534518,237.584,-0.054568,237.5535,-0.0471401,237.7569,-0.0330119,238.1439,-0.0360339,238.0611,-0.0356392,238.0719,-0.0478396,237.7377,-0.0507907,237.6569,-0.0512251,237.645,-0.0372289,238.0284,-0.0362969,238.0539,-0.0383424,237.9979,-0.0478176,237.7384,-0.050957,237.6524,-0.0505317,237.664,-0.0378234,238.0121,-0.0367942,238.0403,-0.0392305,237.9736,-0.0664777,237.2272,-0.0639592,237.2962,-0.065621,237.2507,-0.0505682,237.663,-0.0411355,237.9214,-0.0449413,237.8171,-0.0446325,237.8256,-0.0318735,238.1751,-0.0307049,238.2071,-0.0335538,238.1291,-0.0455167,237.8014,-0.0446502,237.8251,-0.0474454,237.7486,-0.0340853,238.1145,-0.0468463,237.765,-0.0454936,237.802,-0.0486008,237.7169,-0.0357279,238.0695,-0.0610776,237.3751,-0.0400052,237.9524,-0.0388682,237.9835,-0.0425329,237.8831,-0.0296159,238.2369,-0.0424347,237.8858,-0.0444738,237.83,-0.0377871,238.0131
