year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2000,"Hawaii",262.773,0.000,0.00024,13.11496,-6.33e-11,-.2968917,.4818581,.0409407,.1021214,13.7329,.1331892,.0245443,.0966009,.725951,.0143821,.0053325,.2888967,.0900791,.0352447,.0537818,.8724022,.073816,.4160812,.4024717,.16575,.0156971,-.2968917,262.7726,-.5399722,254.2701,-.2839538,263.2251,-.3108083,262.2858,-.3070853,262.416,-.3891913,259.5441,-.2642687,263.9136,-.5464485,254.0436,-.6272064,251.2189,-.5120541,255.2467,-.5850841,252.6922,-.5739736,253.0808,-.2947103,262.8488,-.2941978,262.8668,-.3588617,260.605,-.271324,263.6669,-.3188128,262.0058,-.4038731,259.0306,-.2900423,263.0121,-.3743237,260.0641,-.2751594,263.5327,-.3565379,260.6863,-.6226079,251.3797,-.5193689,254.9908,-.5852308,252.6871,-.565993,253.36,-.5858247,252.6663,-.6698673,249.7267,-.6371962,250.8694,-.5467632,254.0326,-.5472599,254.0152,-.620858,251.4409,-.3032175,262.5513,-.3719651,260.1467,-.2905937,262.9929,-.3472067,261.0126,-.2808393,263.334,-.3447098,261.1,-.3881855,259.5793,-.2966757,262.7801,-.3809066,259.8339,-.3436911,261.1356,-.5838176,252.7365,-.6604291,250.0568,-.622625,251.3791,-.5487734,253.9623,-.5417405,254.2083,-.6073024,251.9151,-.6198188,251.4773,-.6006438,252.148,-.6819775,249.3031,-.5833377,252.7533,-.3590493,260.5984,-.2967944,262.776,-.3642592,260.4162,-.333739,261.4837,-.365315,260.3793,-.6133975,251.7019,-.5895324,252.5366,-.6629714,249.9679,-.5729735,253.1158,-.6360699,250.9088,-.3507432,260.8889,-.6208093,251.4426
2003,"Hawaii",265.729,0.000,0.00015,11.04431,-1.78e-09,-.2969509,.504475,.0488201,.132615,13.71988,.1470931,.0205042,.028586,.6862139,.0044241,.1131787,.3214632,.1106174,.00098,.3696491,.6228475,.0075034,.3487371,.4110133,.2246201,.0156295,-.2969509,265.7286,-.5692911,256.2027,-.256162,267.1553,-.3025906,265.5313,-.2734873,266.5493,-.3938578,262.339,-.2377585,267.799,-.5393575,257.2497,-.6334199,253.9596,-.5100618,258.2744,-.6196027,254.4429,-.5873264,255.5719,-.2635282,266.8976,-.2388067,267.7623,-.3363995,264.3488,-.2337512,267.9392,-.2796738,266.3329,-.4002655,262.1149,-.2688835,266.7103,-.3457597,264.0214,-.2154046,268.5809,-.3329839,264.4682,-.5980445,255.197,-.4878454,259.0515,-.5856784,255.6295,-.5497476,256.8863,-.5658513,256.323,-.6815816,252.275,-.6364169,253.8548,-.550145,256.8724,-.5300949,257.5737,-.6381897,253.7928,-.2457589,267.5192,-.3461962,264.0061,-.2579401,267.0931,-.2967277,265.7364,-.2147289,268.6045,-.3106726,265.2486,-.3541719,263.7271,-.2429641,267.6169,-.3626152,263.4318,-.2878914,266.0455,-.5385504,257.278,-.6434717,253.608,-.5959381,255.2707,-.5237599,257.7953,-.5009581,258.5929,-.5971389,255.2287,-.6052769,254.944,-.5729476,256.0748,-.6853601,252.1429,-.5706164,256.1564,-.3066959,265.3877,-.2357505,267.8692,-.3351653,264.3919,-.2713862,266.6228,-.3155685,265.0774,-.5746346,256.0158,-.5409003,257.1958,-.6424003,253.6455,-.5376588,257.3091,-.6128463,254.6792,-.2935727,265.8467,-.5776448,255.9105
2005,"Hawaii",265.629,0.000,0.00016,11.69586,1.35e-10,-.3402976,.4601732,.0632492,.118057,13.74378,.1478994,.0225215,.0256442,.6831906,.0036919,.1170525,.3044653,.1088546,.0002433,.3919785,.5746831,.0333384,.346494,.4096405,.1999378,.0439278,-.3402976,265.6293,-.6120495,256.124,-.3155188,266.496,-.3307802,265.9622,-.3329024,265.888,-.4287475,262.5355,-.2599276,268.4405,-.5920963,256.822,-.6630179,254.3413,-.5684497,257.649,-.6542935,254.6464,-.6084103,256.2513,-.3109052,266.6574,-.3116528,266.6313,-.3884532,263.9449,-.2710198,268.0525,-.3249041,266.1678,-.4198734,262.8459,-.2755505,267.894,-.3981791,263.6047,-.2590807,268.4701,-.3478706,265.3644,-.6385408,255.1974,-.5542256,258.1466,-.6307895,255.4686,-.5813231,257.1988,-.6126503,256.103,-.7035073,252.925,-.6445603,254.9869,-.6018056,256.4823,-.571954,257.5265,-.6523165,254.7156,-.3077674,266.7672,-.3858222,264.037,-.2824863,267.6514,-.3638224,264.8065,-.270542,268.0692,-.3415528,265.5854,-.3920464,263.8192,-.2724535,268.0023,-.3622413,264.8618,-.3249872,266.1649,-.5942547,256.7465,-.6765078,253.8694,-.6153886,256.0072,-.5840122,257.1047,-.5510337,258.2582,-.6219974,255.7761,-.6454717,254.955,-.603292,256.4304,-.6869245,253.5051,-.6062995,256.3252,-.3624153,264.8557,-.2802331,267.7303,-.3532694,265.1756,-.3217864,266.2768,-.3384577,265.6937,-.6241789,255.6998,-.5803022,257.2345,-.6553177,254.6106,-.5820523,257.1733,-.6371415,255.2464,-.3324334,265.9044,-.6113559,256.1483
2007,"Hawaii",268.772,0.000,0.00015,11.84331,3.27e-10,-.3285831,.4838499,.0656631,.1201414,13.7483,.1423825,.0199002,.0222609,.7020012,.0029735,.1104817,.2862986,.1333988,.0024383,.4508221,.5453056,.0030201,.3286092,.4448142,.2075901,.0181342,-.3285831,268.772,-.6096768,258.94,-.3066081,269.5406,-.31653,269.1936,-.3188872,269.1111,-.4154342,265.7342,-.2710513,270.7844,-.5910042,259.5931,-.6600285,257.1788,-.5626969,260.5832,-.6493401,257.5526,-.6298317,258.235,-.2998539,269.7769,-.3005462,269.7527,-.3780948,267.0402,-.2836133,270.345,-.3087751,269.4649,-.4040022,266.134,-.2847471,270.3053,-.3831035,266.865,-.2627782,271.0737,-.3557352,267.8223,-.6366779,257.9955,-.5498371,261.033,-.6272856,258.3241,-.6022398,259.2001,-.6065201,259.0504,-.6980005,255.8506,-.6640207,257.0392,-.5943106,259.4774,-.5851487,259.7979,-.6700186,256.8293,-.2948708,269.9512,-.373239,267.2101,-.2934311,270.0016,-.3517717,267.9609,-.276324,270.5999,-.3514031,267.9738,-.3748028,267.1554,-.2748357,270.652,-.3682384,267.3849,-.3266328,268.8402,-.5893353,259.6515,-.6722616,256.7509,-.6344706,258.0727,-.5780015,260.0479,-.5642533,260.5288,-.6396181,257.8927,-.6376161,257.9627,-.6151788,258.7475,-.7027758,255.6836,-.6171383,258.679,-.348486,268.0759,-.2848423,270.302,-.3614581,267.6221,-.3258602,268.8672,-.3387843,268.4152,-.6176324,258.6617,-.5922548,259.5493,-.6711553,256.7896,-.5931792,259.517,-.646701,257.6449,-.3352937,268.5373,-.6212137,258.5364
2009,"Hawaii",273.759,0.000,0.00014,11.61482,-1.01e-09,-.2255183,.4924315,.0581644,.1128775,13.7526,.141703,.0256723,.0297838,.6789051,.0055467,.118389,.2876911,.1192645,.0040722,.4377438,.5348772,.0273791,.3276502,.4019969,.2268711,.0434817,-.2255183,273.7586,-.4888524,264.5478,-.2089359,274.3386,-.2213422,273.9047,-.2238398,273.8173,-.3108476,270.774,-.134484,276.9428,-.4760465,264.9957,-.5446526,262.596,-.4512447,265.8632,-.5282928,263.1682,-.4810817,264.8195,-.2073044,274.3957,-.2096525,274.3136,-.2790036,271.8878,-.159682,276.0614,-.2202489,273.9429,-.3073118,270.8976,-.1600716,276.0478,-.2865457,271.624,-.1391533,276.7794,-.2185859,274.0011,-.526148,263.2432,-.442959,266.153,-.5117463,263.747,-.462576,265.4669,-.4992279,264.1848,-.5823104,261.2788,-.5241483,263.3132,-.4822355,264.7792,-.4504912,265.8896,-.5220197,263.3876,-.2082122,274.3639,-.2793328,271.8763,-.1779179,275.4236,-.2595931,272.5667,-.1631589,275.9398,-.226501,273.7242,-.2847904,271.6854,-.160787,276.0228,-.2428727,273.1516,-.2018944,274.5849,-.4858759,264.6519,-.5611207,262.02,-.5021792,264.0816,-.4703645,265.1944,-.436788,266.3689,-.5000038,264.1577,-.5296825,263.1196,-.4873319,264.6009,-.563475,261.9376,-.4823486,264.7752,-.2605788,272.5323,-.1784354,275.4055,-.2449933,273.0774,-.2115411,274.2475,-.223628,273.8247,-.5134176,263.6885,-.4705019,265.1896,-.538844,262.7992,-.4652444,265.3735,-.5186796,263.5045,-.2277843,273.6794,-.4989936,264.193
2011,"Hawaii",277.836,0.000,0.00013,11.99319,-1.53e-09,-.1401846,.4812083,.0871334,.1038235,13.74155,.1332887,.0258604,.0430569,.7186392,.0053481,.0738068,.354857,.104639,.0068682,.4665465,.5293053,.0041482,.3577445,.4138323,.2224357,.0059875,-.1401846,277.8362,-.409551,268.4144,-.0712804,280.2463,-.105578,279.0467,-.1484995,277.5454,-.2294248,274.7148,-.09266,279.4985,-.36724,269.8943,-.4471246,267.1001,-.3793659,269.4702,-.4511603,266.959,-.4395725,267.3643,-.052832,280.8916,-.0845836,279.781,-.146053,277.631,-.0593212,280.6646,-.1175872,278.6266,-.1953688,275.906,-.0867663,279.7047,-.2135849,275.2688,-.0996995,279.2523,-.1796957,276.4542,-.4034145,268.629,-.3445959,270.6863,-.4066963,268.5142,-.3879736,269.1691,-.4118715,268.3332,-.4872279,265.6974,-.4608425,266.6203,-.411597,268.3428,-.4090795,268.4308,-.4817509,265.889,-.0681319,280.3564,-.1293621,278.2148,-.0568128,280.7524,-.1373729,277.9346,-.0691567,280.3206,-.1307244,278.1671,-.1842882,276.2935,-.0943564,279.4392,-.1727701,276.6964,-.1645136,276.9852,-.3755407,269.604,-.4422184,267.2717,-.4102591,268.3896,-.3743082,269.6471,-.3660884,269.9346,-.4286331,267.7469,-.4436444,267.2219,-.4278656,267.7737,-.5017892,265.1881,-.4418519,267.2845,-.1231348,278.4326,-.0667245,280.4057,-.1284317,278.2473,-.1206031,278.5211,-.1592521,277.1693,-.4053758,268.5604,-.3853044,269.2625,-.4502837,266.9896,-.3967477,268.8622,-.4602357,266.6415,-.119003,278.5771,-.4159938,268.189
2013,"Hawaii",281.413,0.000,0.00013,26.53239,1.15e-09,-.0632666,.475492,.0975538,.1106048,13.73719,.1295708,.023611,.0639262,.7129425,.0077267,.0622228,.4066614,.1135172,.0148303,.4805711,.5022303,.0171987,.3550872,.3988444,.2154132,.0306552,-.0632666,281.4129,-.319514,272.45,.0580431,285.6561,-.0177139,283.0063,-.0640967,281.3839,-.1540497,278.2375,.0078757,283.9013,-.2471448,274.9813,-.3516383,271.3263,-.2827424,273.7361,-.3629566,270.9304,-.3291707,272.1122,.0797719,286.4161,.0480253,285.3057,-.0193869,282.9477,.0887916,286.7316,-.0239324,282.7888,-.1090164,279.8127,.0228648,284.4256,-.1306819,279.0549,.0032806,283.7406,-.0819114,280.7608,-.2804914,273.8149,-.2216975,275.8714,-.2899486,273.4841,-.2492055,274.9092,-.3109751,272.7486,-.3936336,269.8574,-.3455929,271.5378,-.3166505,272.5501,-.2967892,273.2448,-.3741764,270.538,.0672226,285.9771,.0005745,283.6459,.09563,286.9708,-.0067914,283.3883,.0778022,286.3472,.0135131,284.0985,-.0920796,280.4051,.0162789,284.1953,-.0659441,281.3193,-.0637219,281.397,-.2503786,274.8682,-.322634,272.3408,-.268801,274.2238,-.2539671,274.7426,-.2287553,275.6245,-.2940164,273.3418,-.3444353,271.5782,-.3116331,272.7256,-.3894006,270.0055,-.3317509,272.0219,.0101569,283.9811,.0839252,286.5614,.0201353,284.3301,.0235895,284.451,-.0508022,281.8489,-.2827738,273.735,-.2456918,275.0321,-.3129585,272.6792,-.2623929,274.4479,-.3461988,271.5166,.028873,284.6358,-.2793604,273.8544
2015,"Hawaii",,,,,,,,,,,,,,,,,,,,,,,,,,,-2.136047,279.3401,-2.392303,270.3772,-2.01474,283.5833,-2.090485,280.9335,-2.136871,279.3111,-2.226837,276.1647,-2.064911,281.8285,-2.319916,272.9085,-2.424408,269.2535,-2.35553,271.6634,-2.43573,268.8576,-2.401947,270.0394,-1.993011,284.3433,-2.02475,283.2329,-2.092163,280.8749,-1.983978,284.6588,-2.09671,280.716,-2.181793,277.7399,-2.049927,282.3528,-2.203461,276.9821,-2.069489,281.6678,-2.154694,278.688,-2.353271,271.7421,-2.294495,273.7986,-2.362732,271.4113,-2.321991,272.8364,-2.383759,270.6758,-2.466431,267.7846,-2.418365,269.465,-2.389435,270.4773,-2.369568,271.172,-2.44696,268.4652,-2.005554,283.9044,-2.072205,281.5732,-1.977142,284.898,-2.07959,281.3155,-1.994995,284.2744,-2.059265,282.0257,-2.164856,278.3323,-2.056519,282.1225,-2.138733,279.2465,-2.136505,279.3242,-2.323151,272.7954,-2.395416,270.268,-2.341583,272.151,-2.326752,272.6699,-2.301544,273.5517,-2.366791,271.269,-2.417206,269.5055,-2.38443,270.6528,-2.462189,267.9327,-2.404541,269.9492,-2.062622,281.9083,-1.988861,284.4886,-2.052643,282.2574,-2.049194,282.3782,-2.123596,279.7761,-2.35556,271.6623,-2.318481,272.9593,-2.385742,270.6064,-2.335175,272.3751,-2.418976,269.4438,-2.043915,282.563,-2.352142,271.7816
1990,"Idaho",271.539,0.000,0.00000,298.33807,.0217209,.3277909,.4751857,.0035364,.0405547,13.97586,.8968937,.0021247,.0631125,.0131069,.0227463,.0020159,,,,.0179123,.9608594,.0212283,.6755812,.2828007,.038537,.002892,.3277909,271.5391,.0971554,263.4719,,,.2745829,269.6779,.2496431,268.8056,.3214645,271.3178,.2793496,269.8447,,,.0760422,262.7334,.0236388,260.9005,.0889463,263.1848,.086543,263.1007,,,,,,,,,.2068404,267.3085,.2679983,269.4476,.2521552,268.8935,.2488374,268.7774,.2038983,267.2056,.2704922,269.5349,,,,,,,,,.009016,260.389,.0683714,262.4651,.0693348,262.4988,.0211648,260.8139,.0151056,260.602,.0785648,262.8217,,,,,,,,,,,,,.2055546,267.2635,.1840343,266.5108,.2436726,268.5968,.2012161,267.1118,,,,,,,,,,,,,.0066465,260.3061,.0035988,260.1995,.061834,262.2365,.0126833,260.5173,,,,,,,,,.1813331,266.4163,,,,,,,,,.0012708,260.1181,,,,
1992,"Idaho",275.090,0.000,0.00000,354.56277,-.2360887,.2738932,.4873011,.0027896,.03855,13.98589,.8785955,.0070323,.0749993,.0114011,.0262694,.0017024,,,,.0209845,.9542814,.0247341,.6770588,.280381,.0396835,.0028767,.2738932,275.0903,.0600488,267.6105,,,.2199007,273.2018,.1935326,272.2794,.2711156,274.9931,.2257252,273.4055,,,.0357572,266.7608,-.0161988,264.9435,.0552721,267.4434,.0487996,267.217,,,,,,,,,.150154,270.7622,.2168891,273.0964,.1977069,272.4254,.19544,272.3462,.1480974,270.6902,.2205257,273.2236,,,,,,,,,-.0333586,264.3433,.0315049,266.6121,.0288717,266.52,-.0160022,264.9504,-.0252949,264.6253,.0441233,267.0534,,,,,,,,,,,,,.1516563,270.8147,.1276267,269.9742,.1928443,272.2554,.1482686,270.6962,,,,,,,,,,,,,-.0330657,264.3535,-.0389518,264.1476,.0246578,266.3726,-.0251384,264.6308,,,,,,,,,.1277822,269.9796,,,,,,,,,-.0387095,264.1561,,,,
2000,"Idaho",277.918,0.000,0.00041,11.93135,-3.30e-11,.135618,.4759011,.0363271,.0603367,14.02248,.8441294,.0115111,.1071911,.0168622,.019305,.0010012,.1892043,.0999682,.0312259,.0388682,.9240665,.0370653,.6573913,.2602175,.0557106,.0266806,.135618,277.9179,-.052664,271.3322,.0649695,275.4468,.116855,277.2616,.0793045,275.9482,.1457883,278.2737,.119767,277.3635,-.047294,271.5201,-.0552046,271.2433,-.1055074,269.4839,-.0439334,271.6376,-.0420311,271.7041,.0579705,275.202,.0185049,273.8216,.0753197,275.8088,.0691612,275.5934,.0657052,275.4725,.1270297,277.6175,.117847,277.2963,.0895337,276.306,.061101,275.3115,.1273797,277.6298,-.0497398,271.4345,-.0982544,269.7376,-.0400148,271.7747,-.03597,271.9161,-.1054957,269.4843,-.0466065,271.5441,-.0424117,271.6908,-.096471,269.8,-.0974698,269.765,-.0343288,271.9735,.0139021,273.6606,.0684748,275.5694,.0706649,275.646,.0277569,274.1452,.0190911,273.8421,.0772362,275.8759,.0760952,275.8359,.0620657,275.3452,.1253831,277.5599,.0698746,275.6183,-.0985618,269.7268,-.042509,271.6874,-.0365445,271.8961,-.0908344,269.9971,-.0895431,270.0423,-.0296184,272.1383,-.0965357,269.7977,-.0956553,269.8285,-.0348552,271.9551,-.0890455,270.0597,.0235016,273.9963,.0219663,273.9426,.0787691,275.9295,.0270433,274.1202,.0708517,275.6525,-.0911239,269.987,-.0882433,270.0877,-.0302542,272.1161,-.0826744,270.2825,-.0873152,270.1202,.0300812,274.2265,-.0813693,270.3282
2003,"Idaho",279.939,0.000,0.00023,10.51658,9.78e-09,.1093262,.4869678,.0538863,.0959514,14.00278,.8534,.0086691,.1075493,.0141781,.0140449,.0021586,.2513573,.1009796,.0602977,.2296133,.764603,.0057838,.6163193,.2976982,.0777381,.0082444,.1093262,279.9393,-.0842265,273.1692,.1029695,279.7169,.1090083,279.9282,.0923224,279.3445,.1125252,280.0511,.0855232,279.1067,-.0354063,274.8768,-.0711656,273.6261,-.0988769,272.6568,-.0823115,273.2362,-.087304,273.0616,.1035414,279.7369,.0884882,279.2104,.1063845,279.8364,.091937,279.331,.092926,279.3656,.1122307,280.0409,.0956895,279.4623,.0955051,279.4558,.0693004,278.5392,.087773,279.1854,-.0268245,275.177,-.0546359,274.2042,-.0362291,274.8481,-.0390004,274.7511,-.0874102,273.0579,-.0695193,273.6837,-.0736462,273.5393,-.0967452,272.7313,-.1015768,272.5623,-.0850928,273.1389,.0894457,279.2439,.107065,279.8602,.0996469,279.6007,.0915066,279.316,.0771638,278.8143,.0941325,279.4078,.0962103,279.4805,.0786981,278.868,.0978126,279.5366,.0718349,278.6279,-.0468235,274.4775,-.0277072,275.1461,-.0293583,275.0884,-.0544392,274.2111,-.0577932,274.0938,-.0396022,274.7301,-.0853621,273.1295,-.0897179,272.9771,-.0717322,273.6062,-.0992387,272.6441,.0926354,279.3555,.0841436,279.0584,.1018697,279.6785,.0793743,278.8916,.0812434,278.957,-.0466139,274.4848,-.04917,274.3954,-.0300439,275.0644,-.0574545,274.1057,-.0874756,273.0556,.0864641,279.1396,-.048827,274.4074
2005,"Idaho",280.967,0.000,0.00020,11.11007,-2.86e-09,.0986579,.5002751,.0586742,.103132,14.01732,.847378,.0095956,.1174545,.0113327,.0122007,.0020384,.2506942,.1101481,.0073498,.2494093,.7424543,.0081364,.6255327,.270531,.0870499,.0168864,.0986579,280.9669,-.0868952,274.4767,.079299,280.2898,.1033694,281.1317,.0895796,280.6494,.107002,281.2588,.086372,280.5372,-.048158,275.8316,-.0712796,275.0229,-.0940803,274.2253,-.0799853,274.7184,-.0804058,274.7036,.0843394,280.4661,.0714693,280.0159,.0860778,280.5269,.0782821,280.2542,.0942012,280.811,.1117963,281.4265,.0993024,280.9894,.0961492,280.8792,.0762417,280.1828,.0934354,280.7842,-.0372027,276.2148,-.0604279,275.4024,-.0450999,275.9386,-.0428623,276.0168,-.0807867,274.6903,-.0647847,275.25,-.0653274,275.231,-.0886216,274.4163,-.0889378,274.4052,-.0737908,274.935,.0760977,280.1778,.0914122,280.7135,.0885871,280.6147,.0766189,280.196,.068721,279.9198,.0837362,280.445,.1010162,281.0494,.0877282,280.5846,.1061518,281.229,.0820621,280.3864,-.0508723,275.7367,-.0342594,276.3177,-.0318592,276.4017,-.0576893,275.4982,-.0562633,275.5481,-.0400159,276.1164,-.0754501,274.877,-.0761229,274.8535,-.0591234,275.4481,-.0836145,274.5914,.0816096,280.3706,.0777235,280.2346,.0940856,280.807,.0730807,280.0723,.0935653,280.7888,-.0481118,275.8332,-.0466897,275.883,-.0291455,276.4966,-.0536249,275.6404,-.0709273,275.0352,.0822503,280.393,-.0440449,275.9755
2007,"Idaho",283.508,0.000,0.00023,11.00890,-1.12e-08,.0962369,.505111,.0550878,.0861553,14.01617,.8210434,.0094029,.1374276,.0133313,.0177578,.0010371,.2883347,.1009732,.0142276,.2721898,.7209409,.0068694,.5969747,.2962722,.0930895,.0136637,.0962369,283.5076,-.0702622,277.6838,.1074158,283.8986,.0971811,283.5406,.0684206,282.5346,.1041749,283.7852,.0852176,283.1222,-.0181692,279.5059,-.0625197,277.9546,-.0961087,276.7798,-.0633852,277.9244,-.0681215,277.7587,.1071962,283.8909,.0806548,282.9626,.1130828,284.0968,.1035482,283.7633,.0706978,282.6143,.1051839,283.8206,.0927568,283.3859,.0756122,282.7862,.0572753,282.1448,.0926279,283.3814,-.0150309,279.6157,-.0495313,278.4089,-.0158779,279.5861,-.0171667,279.541,-.0886204,277.0417,-.0559186,278.1855,-.0601215,278.0385,-.0897621,277.0018,-.094428,276.8386,-.0611991,278.0008,.0813153,282.9857,.11302,284.0946,.1082359,283.9273,.0857737,283.1416,.07597,282.7987,.1083802,283.9323,.0781285,282.8742,.0649505,282.4133,.1000012,283.6393,.0642883,282.3901,-.0458472,278.5378,-.0127858,279.6942,-.0132401,279.6783,-.046561,278.5128,-.0488435,278.433,-.01482,279.6231,-.0823702,277.2603,-.0867923,277.1056,-.0534849,278.2707,-.0880073,277.0631,.0867018,283.1741,.0808104,282.968,.1130955,284.0973,.0806292,282.9617,.0719789,282.6591,-.0428636,278.6422,-.0445352,278.5837,-.0109548,279.7583,-.0458132,278.539,-.0804757,277.3266,.085598,283.1355,-.0415008,278.6898
2009,"Idaho",287.305,0.000,0.00021,11.05267,-1.22e-09,.1604014,.4883642,.0348324,.0783189,14.01076,.8132326,.0119989,.140176,.0154411,.0180195,.0011319,.2744304,.0873508,.0204361,.2731297,.7222985,.0045717,.614127,.2723588,.0992678,.0142463,.1604014,287.3052,-.001261,281.6506,.1545263,287.0997,.1400684,286.594,.1239358,286.0297,.1664243,287.5159,.1506508,286.9641,.0379099,283.0207,-.0115629,281.2903,-.0354511,280.4547,.0039095,281.8315,.0027353,281.7904,.1408036,286.6197,.1213485,285.9392,.159295,287.2665,.152633,287.0335,.1079222,285.4696,.1460575,286.8035,.1390719,286.5591,.1301466,286.247,.1140726,285.6847,.1557588,287.1428,.0260977,282.6076,.0003914,281.7084,.0396577,283.0818,.0408544,283.1237,-.0426538,280.2028,-.006316,281.4738,-.007005,281.4497,-.029958,280.6469,-.0319165,280.5784,.0076704,281.963,.1104813,285.5591,.1454329,286.7816,.1436185,286.7182,.1260851,286.1049,.1186225,285.8439,.1563854,287.1647,.1141479,285.6874,.1058125,285.3958,.1442284,286.7395,.1198137,285.8856,-.0081859,281.4084,.0279223,282.6714,.029818,282.7377,.0032205,281.8074,.0029947,281.7995,.0424225,283.1786,-.0371659,280.3947,-.0386517,280.3428,-.0019872,281.6252,-.0265614,280.7657,.1151959,285.724,.1121069,285.616,.1473586,286.849,.1227658,285.9888,.1115547,285.5966,-.0053634,281.5071,-.0049069,281.5231,.0314728,282.7956,.0057116,281.8945,-.0332997,280.53,.1162509,285.7609,-.0021918,281.6181
2011,"Idaho",286.675,0.000,0.00020,10.71010,5.10e-09,.1131564,.4890099,.0385141,.0729423,14.01934,.7913354,.0122406,.1551592,.0181842,.0146132,.0084673,.3978138,.0606186,.0133433,.3016559,.6940849,.0042591,.6159977,.278942,.0984703,.0065901,.1131564,286.675,-.0362138,281.4504,.1995259,289.6961,.0966908,286.0991,.0707564,285.192,.1222161,286.9919,.0949366,286.0378,.0588325,284.7749,-.0467665,281.0813,-.0760505,280.057,-.02743,281.7577,-.0406916,281.2938,.1804985,289.0305,.1544625,288.1199,.2037514,289.8439,.1865043,289.2406,.0584574,284.7618,.1057553,286.4162,.0875004,285.7776,.0794873,285.4974,.054038,284.6072,.1035019,286.3374,.0426979,284.2106,.0092203,283.0396,.0599078,284.8125,.05316,284.5765,-.0832347,279.8057,-.0379753,281.3888,-.049441,280.9878,-.0676107,280.3522,-.0794326,279.9387,-.0320326,281.5967,.1393645,287.5918,.1844628,289.1692,.1754164,288.8528,.1592903,288.2887,.141847,287.6786,.1893204,289.3391,.0673181,285.0717,.0495057,284.4487,.0960307,286.076,.0625946,284.9065,-.0025514,282.6279,.0438903,284.2523,.0393976,284.0952,.0120601,283.1389,.0047164,282.8821,.0540756,284.6086,-.0748252,280.0999,-.0851902,279.7373,-.0407916,281.2903,-.0711157,280.2296,.1440754,287.7565,.1339233,287.4014,.1782118,288.9506,.1457541,287.8152,.0580701,284.7483,.0002767,282.7268,-.0050959,282.5388,.0404322,284.1313,.0073947,282.9757,-.0769081,280.027,.1378126,287.5375,-.0024204,282.6324
2013,"Idaho",286.414,0.000,0.00022,24.97575,-4.46e-11,.0804106,.4910112,.0327273,.0796243,13.99263,.7873344,.0109072,.1549718,.0169532,.0102585,.0195749,.3917309,.0683222,.0170972,.286709,.7098478,.0034432,.6162664,.2683215,.1055706,.0098414,.0804106,286.4139,-.0696734,281.1643,.1665536,289.427,.0578662,285.6253,.0453857,285.1888,.0800161,286.4001,.0680706,285.9822,.0259064,284.5074,-.0849095,280.6313,-.1022244,280.0257,-.0698023,281.1598,-.0696921,281.1636,.1433348,288.6148,.1282613,288.0876,.1632389,289.311,.1576595,289.1159,.0273496,284.5579,.0573799,285.6083,.0538856,285.4861,.046816,285.2388,.0337973,284.7834,.0667483,285.936,.0056962,283.8005,-.0168051,283.0135,.0193016,284.2764,.0240751,284.4434,-.1136022,279.6277,-.0847677,280.6363,-.0837469,280.672,-.1007284,280.078,-.101883,280.0377,-.0700206,281.1521,.1093063,287.4246,.1394604,288.4793,.1415658,288.5529,.1274391,288.0588,.1192578,287.7727,.1527467,288.944,.0286305,284.6027,.0232103,284.4131,.0527175,285.4453,.0346019,284.8116,-.032211,282.4746,-.0006879,283.5772,.0056736,283.7997,-.019852,282.9069,-.0180807,282.9689,.0172756,284.2056,-.1120539,279.6819,-.1122858,279.6738,-.0838082,280.6699,-.1005519,280.0842,.1079983,287.3788,.1069094,287.3408,.136595,288.3791,.117291,287.7039,.0240077,284.441,-.03529,282.3669,-.0319506,282.4837,-.0008826,283.5704,-.0213085,282.856,-.1108997,279.7223,.1047803,287.2663,-.0351872,282.3705
