year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2011,"Nebraska",267.704,0.000,0.00025,13.70422,-4.31e-09,.1282558,.492552,.0199635,.1037679,14.00794,.7456974,.0558239,.1417758,.0185415,.0122361,.0259253,.2976728,.0886743,.0003179,.3197293,.6773435,.0029272,.683252,.2103714,.1022974,.0040792,.1282558,267.7039,.0285679,264.4229,.1380865,268.0274,.0901605,266.4501,.1316347,267.8151,.1336801,267.8824,.0978919,266.7045,.0654607,265.6371,.0028409,263.5761,.0328216,264.5629,.0337001,264.5918,.0213372,264.1849,.1078676,267.0328,.1392581,268.066,.141443,268.1379,.1187269,267.3902,.097915,266.7053,.0952887,266.6188,.0749128,265.9482,.135288,267.9353,.1035849,266.8919,.1015893,266.8262,.0391795,264.7721,.0637897,265.5821,.0667095,265.6782,.0577233,265.3825,.0111465,263.8495,.0080019,263.746,-.0017978,263.4235,.0362855,264.6769,.0276155,264.3915,.025547,264.3235,.1128511,267.1969,.1106554,267.1246,.0984856,266.7241,.1414524,268.1382,.1212316,267.4727,.1201217,267.4362,.1012586,266.8153,.083532,266.2319,.0785472,266.0678,.1059937,266.9712,.0418836,264.8611,.040279,264.8083,.033984,264.6011,.0647134,265.6125,.0581772,265.3974,.0581708,265.3972,.0145074,263.9601,.0080269,263.7468,.0024417,263.563,.030358,264.4818,.1145909,267.2541,.1038428,266.9004,.0996301,266.7617,.122103,267.5014,.0857863,266.3061,.0425596,264.8834,.0383157,264.7437,.0343042,264.6117,.0584736,265.4072,.010669,263.8338,.1044433,266.9201,.03838,264.7458
2013,"Nebraska",269.222,0.000,0.00022,31.45581,-3.40e-09,.1012904,.4910076,.0211788,.1155551,14.0058,.7015741,.0654544,.1666681,.0220039,.0132027,.0310968,.3309246,.1009318,.0004314,.3690611,.6238722,.0070668,.6645684,.2050811,.1176048,.0127457,.1012904,269.2219,.0319103,266.9384,.143821,270.6217,.0647145,268.0181,.1193803,269.8173,.105986,269.3765,.0912645,268.8919,.0814549,268.5691,.0008344,265.9156,.0501581,267.539,.0368688,267.1016,.0362997,267.0829,.1111901,269.5477,.1559688,271.0215,.1455235,270.6777,.1377813,270.4229,.0861229,268.7227,.0691076,268.1627,.0654676,268.0429,.1219185,269.9008,.1087622,269.4678,.0942154,268.989,.0493115,267.5112,.0914258,268.8972,.0816837,268.5766,.0842956,268.6626,.023366,266.6572,.0058311,266.0801,.0073806,266.1311,.0529116,267.6296,.0539972,267.6654,.0398992,267.2014,.1270026,270.0682,.1121554,269.5795,.1133047,269.6173,.1567112,271.046,.1490927,270.7952,.1374777,270.4129,.0882778,268.7936,.0856858,268.7083,.0683389,268.1374,.1101061,269.5121,.0641397,267.9992,.0493429,267.5122,.0544424,267.68,.0912381,268.8911,.0941004,268.9853,.0834037,268.6332,.0259661,266.7428,.0290712,266.845,.0110219,266.2509,.0558253,267.7256,.1270667,270.0703,.1277346,270.0923,.112642,269.5955,.1484973,270.7756,.0868084,268.7453,.0635988,267.9814,.0687548,268.1511,.0533761,267.6449,.0931379,268.9536,.0307453,266.9001,.1267141,270.0587,.0674553,268.1083
2015,"Nebraska",,,,,,,,,,,,,,,,,,,,,,,,,,,.3055725,269.4262,.2362061,267.1427,.348114,270.826,.2690125,268.2224,.3236694,270.0216,.3102722,269.5807,.2955627,269.0962,.2857361,268.7733,.2051086,266.1199,.2544556,267.7433,.2411499,267.3059,.2405701,267.2872,.3154602,269.752,.36026,271.2258,.349823,270.882,.3420715,270.6272,.2904053,268.927,.273407,268.367,.2697449,268.2472,.3262024,270.1051,.3130493,269.6721,.2984924,269.1933,.2536011,267.7155,.2957153,269.1015,.2859802,268.7809,.2885742,268.8669,.2276611,266.8615,.2101135,266.2844,.2116699,266.3354,.2572021,267.8339,.2582703,267.8697,.2441711,267.4057,.3312988,270.2725,.3164368,269.7838,.3175964,269.8216,.3609924,271.2502,.353363,270.9995,.3417664,270.6172,.292572,268.9979,.289978,268.9126,.2726135,268.3417,.3143921,269.7163,.2684326,268.2035,.2536316,267.7165,.258728,267.8843,.2955322,269.0953,.2983704,269.1895,.2876892,268.8375,.2302551,266.9471,.2333679,267.0493,.2153015,266.4552,.2601013,267.9298,.3313599,270.2746,.3320313,270.2965,.316925,269.7998,.3527832,270.9799,.2911072,268.9496,.2678833,268.1857,.2730408,268.3554,.2576599,267.8492,.2974243,269.1579,.2350159,267.1044,.3309937,270.263,.2717285,268.3126
1992,"Nevada",255.045,0.000,0.00000,844.19257,1.7552,.019409,.5189482,0,0,13.8654,.780833,.0258796,.118095,.0295804,.0360297,.0095824,,,,.0157218,.9357598,.0485184,.6892034,.2329836,.0610767,.0167362,.019409,255.0447,-.1033571,251.0041,,,-.0436442,252.9694,-.1067182,250.8935,-.0125669,253.9923,-.008609,254.1225,,,-.1469729,249.5686,-.2253252,246.9899,-.1357178,249.9391,-.0983201,251.1699,,,,,,,,,-.154699,249.3143,-.0775559,251.8533,-.0459684,252.8929,-.1238819,250.3286,-.1332161,250.0214,-.0450446,252.9233,,,,,,,,,-.256055,245.9785,-.1791714,248.5089,-.1360788,249.9272,-.2431746,246.4024,-.2194039,247.1847,-.1315333,250.0768,,,,,,,,,,,,,-.173938,248.6811,-.1590126,249.1724,-.0828214,251.68,-.1538939,249.3408,,,,,,,,,,,,,-.2744389,245.3734,-.2455077,246.3256,-.16913,248.8394,-.2380419,246.5713,,,,,,,,,-.1806116,248.4615,,,,,,,,,-.2646308,245.6962,,,,
1998,"Nevada",257.585,0.000,0.00030,15.31706,-1.60e-09,-.1339996,.4810508,.0299094,.0508931,13.95321,.6216056,.0809061,.2201677,.054785,.0221753,.0003604,.1784758,.0621144,.1209873,.0683779,.8854443,.0461778,.5838404,.2654731,.1408042,.0098823,-.1339996,257.5854,-.1480385,257.1234,-.2022704,255.3384,-.1596608,256.7408,-.1966104,255.5247,-.1472227,257.1502,-.131402,257.6709,-.1927707,255.6511,-.1868693,255.8453,-.2085618,255.1314,-.1585161,256.7785,-.1524369,256.9786,-.2154011,254.9063,-.2528284,253.6745,-.2088377,255.1223,-.1965249,255.5275,-.2154669,254.9041,-.1736791,256.2794,-.155664,256.8724,-.2032778,255.3053,-.1918353,255.6819,-.1449676,257.2244,-.2245482,254.6052,-.2430246,253.9971,-.1970349,255.5108,-.1940811,255.608,-.2381589,254.1573,-.1972531,255.5036,-.1877079,255.8177,-.2134586,254.9702,-.2107835,255.0583,-.1632399,256.623,-.262184,253.3665,-.2227295,254.6651,-.2121225,255.0142,-.2555735,253.5841,-.2455851,253.9128,-.2027702,255.322,-.2229442,254.658,-.2096298,255.0962,-.1694257,256.4194,-.198907,255.4491,-.2675299,253.1906,-.2290582,254.4568,-.2234505,254.6414,-.2442348,253.9573,-.2428487,254.0029,-.1988008,255.4526,-.2433606,253.9861,-.2376137,254.1752,-.1984169,255.4653,-.2160508,254.8849,-.2654706,253.2584,-.2569483,253.5388,-.2187679,254.7955,-.2481923,253.827,-.2171184,254.8498,-.269092,253.1392,-.2654502,253.259,-.228379,254.4791,-.2444467,253.9503,-.2431608,253.9926,-.259909,253.4414,-.2673711,253.1958
2002,"Nevada",251.363,0.000,0.00031,14.78865,3.64e-10,-.3371533,.4877437,.066456,.0946701,13.92415,.5965243,.0969053,.2223664,.0669431,.0172609,0,.1974167,.0697668,.0325277,.3216281,.6697394,.0086325,.4948255,.2825057,.1643897,.0582791,-.3371533,251.3632,-.3390315,251.3014,-.409464,248.9833,-.3171248,252.0224,-.3451286,251.1007,-.3602768,250.6021,-.2480085,254.2972,-.3901458,249.6191,-.3422049,251.1969,-.3456772,251.0827,-.3586821,250.6546,-.2779712,253.311,-.3858769,249.7596,-.4114617,248.9175,-.425632,248.4511,-.3328184,251.5059,-.3270321,251.6963,-.3408082,251.2429,-.2438069,254.4355,-.3609671,250.5794,-.2690507,253.6046,-.2725196,253.4905,-.3887208,249.666,-.390171,249.6183,-.4036098,249.1759,-.3306141,251.5784,-.3480169,251.0056,-.361796,250.5521,-.2836862,253.1229,-.3593447,250.6328,-.2971424,252.6801,-.2990654,252.6168,-.390805,249.5974,-.4024686,249.2135,-.3228406,251.8343,-.4221481,248.5658,-.3458456,251.0771,-.3487364,250.982,-.3437189,251.1471,-.2643673,253.7588,-.2684834,253.6233,-.2857653,253.0545,-.3889784,249.6575,-.402328,249.2181,-.3318174,251.5388,-.3995028,249.3111,-.3426048,251.1838,-.3451644,251.0995,-.361935,250.5476,-.3010556,252.5513,-.3047104,252.431,-.3113999,252.2108,-.4021047,249.2255,-.3368029,251.3747,-.3390666,251.3002,-.3563229,250.7323,-.2815365,253.1937,-.3986061,249.3406,-.3431316,251.1664,-.3465158,251.0551,-.3523359,250.8635,-.3155664,252.0737,-.3476962,251.0162,-.3531648,250.8362
2003,"Nevada",252.310,0.000,0.00032,14.60293,-4.31e-09,-.2741419,.5053512,.0555479,.1033575,13.93356,.56301,.1060529,.2489571,.0602414,.0207104,.0010281,.2614545,.0713183,.0200943,.3605805,.6346483,.0047712,.5018265,.3031413,.181834,.0131982,-.2741419,252.3099,-.2448495,253.274,-.2965425,251.5727,-.2677505,252.5203,-.271275,252.4043,-.2940599,251.6544,-.2426048,253.3479,-.2712828,252.404,-.2648265,252.6165,-.2420791,253.3652,-.2614162,252.7287,-.2417042,253.3775,-.2889663,251.822,-.2925559,251.7039,-.3120462,251.0624,-.2777491,252.1912,-.2658219,252.5837,-.2882898,251.8443,-.2500748,253.102,-.2853188,251.9421,-.2406251,253.413,-.2612993,252.7326,-.2871691,251.8811,-.2656417,252.5897,-.284047,251.9839,-.2680426,252.5107,-.258885,252.8121,-.2813142,252.0739,-.2613577,252.7307,-.253953,252.9744,-.2394779,253.4508,-.2578329,252.8467,-.2861129,251.9159,-.3052664,251.2855,-.2811272,252.08,-.3029925,251.3604,-.273463,252.3323,-.2914384,251.7406,-.2807989,252.0908,-.2471504,253.1983,-.2689375,252.4812,-.2541784,252.967,-.2791567,252.1449,-.3001764,251.453,-.2839733,251.9863,-.2746853,252.292,-.2629847,252.6771,-.2804171,252.1034,-.2710872,252.4105,-.2559798,252.9077,-.2774054,252.2025,-.2510871,253.0687,-.297508,251.5409,-.2765195,252.2317,-.2952525,251.6151,-.2830032,252.0183,-.2611897,252.7362,-.2886735,251.8316,-.276503,252.2322,-.2965564,251.5722,-.2717904,252.3873,-.2678929,252.5156,-.2866458,251.8984,-.2857403,251.9282
2005,"Nevada",252.869,0.000,0.00030,14.72825,-2.42e-09,-.2296568,.4981886,.1026832,.092714,13.94398,.5346293,.1035248,.2827353,.0623146,.0167959,0,.2976047,.027681,.011663,.3646755,.6287302,.0065943,.4766915,.296985,.2051357,.0211877,-.2296568,252.8691,-.177898,254.5726,-.2439934,252.3972,-.1643381,255.0189,-.2400734,252.5262,-.2460244,252.3304,-.1748638,254.6724,-.2065152,253.6307,-.1572679,255.2516,-.1883897,254.2273,-.1901181,254.1704,-.1624879,255.0798,-.1917939,254.1152,-.2522736,252.1247,-.2571288,251.9649,-.2089522,253.5505,-.1819822,254.4381,-.1804474,254.4887,-.1359413,255.9535,-.2510881,252.1637,-.1881471,254.2352,-.1896636,254.1853,-.1855743,254.3199,-.212665,253.4283,-.2156073,253.3315,-.191961,254.1097,-.1706791,254.8102,-.1694888,254.8493,-.1442712,255.6793,-.1966223,253.9563,-.1753632,254.656,-.1747205,254.6772,-.2063991,253.6345,-.2044168,253.6998,-.1743581,254.6891,-.2607421,251.846,-.21833,253.2419,-.2197792,253.1942,-.1928084,254.0818,-.1539962,255.3592,-.1506979,255.4678,-.1982136,253.9039,-.1949028,254.0129,-.1946388,254.0216,-.1732643,254.7251,-.2187537,253.2279,-.2003719,253.8329,-.2009718,253.8132,-.1789197,254.539,-.1595848,255.1753,-.156502,255.2768,-.1835575,254.3863,-.214581,253.3652,-.1884076,254.2267,-.1849965,254.3389,-.2254387,253.0079,-.1639807,255.0306,-.2009686,253.8133,-.1844075,254.3583,-.182259,254.429,-.206364,253.6357,-.1677924,254.9052,-.1953618,253.9978,-.1903879,254.1615
2007,"Nevada",252.348,0.000,0.00035,14.64954,4.35e-10,-.2669647,.5111071,.0775091,.0727525,13.96249,.4613304,.1061827,.3323814,.0834875,.016618,0,.2878036,.0755524,.0357114,.4169206,.5767323,.0063471,.4257009,.3090007,.246354,.0189445,-.2669647,252.3485,-.1716817,255.4845,-.261856,252.5166,-.233118,253.4625,-.3022941,251.1857,-.2770241,252.0174,-.1937947,254.7567,-.2019919,254.4869,-.1914816,254.8328,-.2061091,254.3514,-.1754651,255.36,-.1577024,255.9446,-.2362012,253.361,-.2950871,251.4229,-.2700453,252.2471,-.2195075,253.9104,-.2704132,252.235,-.2430991,253.134,-.1923275,254.805,-.3078727,251.0021,-.2309233,253.5347,-.2006267,254.5318,-.2174208,253.9791,-.2312426,253.5242,-.2031383,254.4492,-.1890153,254.914,-.2210346,253.8602,-.1952214,254.7097,-.1790483,255.242,-.2073497,254.3106,-.1933261,254.7721,-.1614805,255.8202,-.271331,252.2048,-.2442496,253.0961,-.216327,254.0151,-.2994664,251.2788,-.2522101,252.8341,-.2238163,253.7686,-.2758543,252.0559,-.2277739,253.6383,-.1992044,254.5786,-.2341859,253.4273,-.2429412,253.1391,-.2186761,253.9378,-.2061472,254.3501,-.2310212,253.5315,-.2194004,253.9139,-.1900457,254.8801,-.222408,253.8149,-.2095497,254.2381,-.1827774,255.1193,-.1945302,254.7325,-.2755613,252.0655,-.2481875,252.9665,-.2207123,253.8708,-.2540481,252.7736,-.2310998,253.5289,-.2428612,253.1418,-.232507,253.4826,-.2072827,254.3128,-.2190638,253.925,-.2108918,254.194,-.2500538,252.9051,-.2323193,253.4887
2009,"Nevada",253.841,0.000,0.00034,13.82664,2.21e-08,-.2613112,.500303,.0669551,.090686,13.95349,.4464093,.1065582,.3487005,.0833914,.0149406,0,.2732482,.0719056,.0034382,.428259,.5684158,.0033253,.4144308,.315767,.2540876,.0157145,-.2613112,253.841,-.1536567,257.3841,-.278113,253.288,-.2406588,254.5207,-.274259,253.4148,-.2744395,253.4089,-.1885463,256.2358,-.202254,255.7847,-.1879632,256.255,-.1665105,256.9611,-.1601978,257.1689,-.1439964,257.7021,-.2599528,253.8857,-.289693,252.9068,-.2886983,252.9396,-.236387,254.6613,-.2553179,254.0382,-.2539861,254.082,-.2004741,255.8433,-.2829046,253.1303,-.2030695,255.7578,-.1980781,255.9221,-.229252,254.8961,-.2092257,255.5552,-.2051414,255.6897,-.1930834,256.0865,-.1945509,256.0382,-.1944289,256.0422,-.1791905,256.5438,-.1706135,256.826,-.157674,257.2519,-.1502826,257.4952,-.2733724,253.444,-.270745,253.5305,-.2423637,254.4646,-.29636,252.6874,-.246952,254.3136,-.2425517,254.4584,-.2642715,253.7435,-.2125897,255.4445,-.2101235,255.5257,-.2092862,255.5532,-.2315133,254.8217,-.23234,254.7945,-.2214526,255.1528,-.2109849,255.4973,-.2008978,255.8293,-.1956541,256.0019,-.1989337,255.894,-.1864354,256.3053,-.1853956,256.3395,-.1615889,257.1231,-.2803321,253.2149,-.251635,254.1594,-.2487886,254.2531,-.2508208,254.1862,-.2191034,255.2301,-.2336145,254.7525,-.2242992,255.0591,-.2242057,255.0622,-.2024193,255.7792,-.190623,256.1675,-.2558047,254.0222,-.226151,254.9982
2011,"Nevada",258.193,0.000,0.00038,13.94035,-3.90e-10,-.1684333,.4894771,.098603,.0822481,13.95273,.3918143,.0931753,.3853886,.0775992,.0133915,.0386312,.3912669,.0743803,.0023721,.4531709,.5437071,.0031219,.421527,.2922208,.2783151,.0079372,-.1684333,258.1933,-.0325745,262.6647,-.0877561,260.8485,-.1082156,260.1752,-.1919118,257.4205,-.1818191,257.7527,-.097319,260.5338,-.0243788,262.9344,-.0433705,262.3094,-.0557666,261.9014,-.0386802,262.4638,-.0308176,262.7225,-.0497933,262.098,-.1164806,259.9032,-.1017962,260.3865,-.0568344,261.8663,-.1375323,259.2103,-.121303,259.7444,-.0773626,261.1906,-.200304,257.1443,-.1199747,259.7881,-.1066483,260.2268,-.0348156,262.591,-.048361,262.1451,-.0308903,262.7202,-.0246996,262.9239,-.0636989,261.6404,-.0494412,262.1096,-.0432627,262.313,-.0591268,261.7908,-.0522746,262.0164,-.0368062,262.5255,-.0821759,261.0322,-.063748,261.6387,-.0433055,262.3115,-.1248948,259.6262,-.0819594,261.0393,-.0666899,261.5419,-.1456078,258.9445,-.1016593,260.391,-.0866827,260.8839,-.1256824,259.6003,-.0561021,261.8904,-.0414656,262.3721,-.0364908,262.5358,-.0520415,262.024,-.0467464,262.1983,-.0309752,262.7173,-.0671758,261.5259,-.0617026,261.706,-.049212,262.1171,-.055651,261.9052,-.0906006,260.7549,-.0694006,261.4527,-.0532465,261.9843,-.0878628,260.845,-.1073323,260.2043,-.0600037,261.762,-.0557218,261.9029,-.0428929,262.3251,-.0503574,262.0794,-.0652013,261.5909,-.0754013,261.2552,-.0595515,261.7768
2013,"Nevada",261.696,0.000,0.00033,33.14168,4.53e-10,-.1367232,.48603,.0713881,.1000129,13.96487,.3699439,.0928082,.3999189,.0738897,.0108438,.0525955,.5486075,.0084751,.0028839,.4642018,.534126,.0016722,.398806,.3080409,.2828417,.0103114,-.1367232,261.696,.012561,266.6093,.0437161,267.6347,-.1105288,262.5581,-.1380306,261.653,-.145972,261.3916,-.0583558,264.2752,.0830237,268.9284,-.0293787,265.229,.0108366,266.5526,.0107394,266.5493,.0163748,266.7348,.0438576,267.6393,.0295164,267.1673,.0296401,267.1714,.0726535,268.5871,-.1149052,262.4141,-.1197687,262.254,-.0707053,263.8688,-.1444431,261.4419,-.0601855,264.215,-.0630566,264.1205,.0386481,267.4679,.0732324,268.6061,.07576,268.6893,.0826532,268.9162,-.0240943,265.4029,-.0311252,265.1715,-.0261355,265.3357,.0096162,266.5124,.0152508,266.6978,.0146417,266.6778,.0302289,267.1908,.0288838,267.1465,.0522051,267.9141,.0206123,266.8743,.0613352,268.2146,.0625292,268.2539,-.1213909,262.2006,-.0707138,263.8685,-.0754896,263.7113,-.0634896,264.1063,.0365305,267.3982,.0310262,267.217,.038338,267.4577,.0685375,268.4516,.0741253,268.6355,.0756783,268.6866,-.0255969,265.3534,-.0201774,265.5318,-.0277872,265.2813,.0140605,266.6587,.0203819,266.8667,.0443216,267.6546,.0415014,267.5618,.0547751,267.9987,-.0742378,263.7525,.0312126,267.2232,.0374234,267.4276,.0310494,267.2178,.069557,268.4852,-.0216464,265.4835,.0370847,267.4164,.0322708,267.258
2015,"Nevada",,,,,,,,,,,,,,,,,,,,,,,,,,,-2.415314,259.4174,-2.266022,264.3307,-2.234894,265.3561,-2.38913,260.2795,-2.416626,259.3744,-2.424561,259.113,-2.336945,261.9966,-2.195557,266.6498,-2.307983,262.9504,-2.267761,264.274,-2.267853,264.2708,-2.262207,264.4562,-2.234741,265.3607,-2.249084,264.8887,-2.248962,264.8928,-2.205933,266.3085,-2.393494,260.1355,-2.398376,259.9754,-2.349304,261.5902,-2.423035,259.1633,-2.338776,261.9364,-2.341644,261.8419,-2.23996,265.1893,-2.205353,266.3275,-2.20282,266.4107,-2.195953,266.6376,-2.302704,263.1243,-2.309723,262.8929,-2.304718,263.0571,-2.268982,264.2338,-2.263336,264.4193,-2.263947,264.3992,-2.248352,264.9122,-2.249725,264.8679,-2.226379,265.6355,-2.257996,264.5957,-2.217255,265.936,-2.216064,265.9753,-2.399994,259.922,-2.349304,261.5899,-2.354095,261.4327,-2.342072,261.8277,-2.242065,265.1196,-2.247559,264.9384,-2.240265,265.1791,-2.210052,266.173,-2.204468,266.3569,-2.202911,266.4081,-2.304199,263.0748,-2.298767,263.2532,-2.306396,263.0027,-2.264526,264.3801,-2.258209,264.5881,-2.234283,265.376,-2.237091,265.2832,-2.223816,265.7201,-2.352844,261.4739,-2.247375,264.9446,-2.24118,265.149,-2.247559,264.9392,-2.209045,266.2066,-2.300232,263.2049,-2.241516,265.1378,-2.246338,264.9794
1994,"New Hampshire",275.995,0.008,0.00770,,1.36e-08,.6174051,.4920386,0,.1162718,13.9877,.9707738,0,0,.0081757,.0210506,0,,,,0,.9630514,.0369486,.7055581,.2467612,.0392917,.008389,.6174051,275.9946,.3416663,266.9193,,,.554352,273.9193,.6373284,276.6503,.6184949,276.0305,.5667419,274.3271,,,.331326,266.579,.3652453,267.6954,.3403923,266.8774,.3465381,267.0797,,,,,,,,,.5806655,274.7854,.5546731,273.9299,.5356148,273.3027,.6372703,276.6484,.5861118,274.9646,.5641031,274.2403,,,,,,,,,.3555152,267.3751,.3300728,266.5378,.3373937,266.7787,.3633519,267.6331,.3682595,267.7946,.3448632,267.0245,,,,,,,,,,,,,.579634,274.7514,.558356,274.0511,.532834,273.2111,.5833461,274.8736,,,,,,,,,,,,,.3535166,267.3094,.3596574,267.5114,.3357401,266.7243,.3661531,267.7253,,,,,,,,,.5551909,273.947,,,,,,,,,.3574547,267.439,,,,
2003,"New Hampshire",270.734,0.000,0.00018,14.81226,-5.00e-09,.2856614,.5094428,.0137157,.1554061,13.98098,.9430783,.0187722,.0203116,.012177,.0036719,.0019891,.0942889,.0456303,.0417212,.1765245,.8158572,.0076183,.6445302,.3006195,.043885,.0109654,.2856614,270.7345,.0446111,262.8009,.1205673,265.3008,.2397554,269.2236,.3534867,272.9668,.2819017,270.6107,.2442664,269.372,.0066437,261.5513,.0433873,262.7606,.1140217,265.0854,.0385057,262.5999,.044157,262.7859,.1032139,264.7296,.1966725,267.8056,.1231617,265.3862,.1083746,264.8995,.3090635,271.5047,.2352753,269.0761,.2216027,268.6261,.348066,272.7883,.3107786,271.5611,.2384644,269.1811,.0086118,261.6161,.0785352,263.9174,.0041692,261.4698,.0074708,261.5785,.1097673,264.9453,.0373008,262.5603,.0431364,262.7523,.1067764,264.8469,.1111858,264.992,.0387903,262.6093,.1783786,267.2035,.1055244,264.8057,.0999635,264.6227,.1959566,267.782,.1819021,267.3195,.1097865,264.946,.3024867,271.2882,.2879051,270.8083,.2156685,268.4308,.303629,271.3258,.0772265,263.8743,.0061215,261.5341,.0092177,261.636,.0743229,263.7788,.076912,263.864,.0055892,261.5166,.1023666,264.7018,.1073397,264.8654,.0377867,262.5763,.104544,264.7734,.1771063,267.1616,.1717816,266.9864,.1012951,264.6665,.1803557,267.2686,.2802785,270.5573,.0728572,263.7305,.0755983,263.8207,.0073275,261.5738,.073188,263.7414,.1005651,264.6425,.1699634,266.9265,.0717453,263.6939
2005,"New Hampshire",269.651,0.000,0.00020,14.05371,-2.58e-10,.2818122,.4860063,.0092151,.1671509,13.98169,.9454613,.0150879,.0238847,.0120519,.0031689,.0003453,.1096751,.0521237,.0083552,.1880879,.7986895,.0132226,.6255044,.3069586,.0449567,.0225802,.2818122,269.6513,.0398408,261.6874,.1235444,264.4423,.2302795,267.9552,.3642955,272.366,.2782938,269.5355,.2590788,268.903,.0069264,260.6041,.0332907,261.4718,.1235184,264.4414,.03407,261.4975,.0542264,262.1609,.1014139,263.7139,.2117395,267.345,.1254312,264.5044,.1265991,264.5428,.3140502,270.7123,.2259772,267.8136,.2294451,267.9277,.35844,272.1733,.3365669,271.4534,.253269,268.7119,.003757,260.4998,.0909537,263.3696,.0037503,260.4995,.0214013,261.0805,.1141531,264.1332,.0275467,261.2827,.0472761,261.9321,.1159119,264.1911,.1319877,264.7202,.0488563,261.9841,.1887771,266.5893,.1028476,263.7611,.1124245,264.0763,.2101652,267.2932,.2091603,267.2601,.1271861,264.5621,.3069073,270.4772,.3071408,270.4849,.2234756,267.7313,.3289214,271.2018,.0848506,263.1688,.0005252,260.3934,.0175618,260.9541,.0858336,263.2011,.0997768,263.66,.0186068,260.9885,.1063468,263.8763,.1227134,264.4149,.0419338,261.7563,.1248935,264.4867,.1864316,266.5121,.1937561,266.7531,.1128251,264.0895,.2067387,267.1804,.2989288,270.2146,.0794823,262.9921,.0934366,263.4514,.0147188,260.8606,.0951059,263.5063,.1154394,264.1755,.1909172,266.6597,.0885469,263.2904
2007,"New Hampshire",269.735,0.000,0.00016,13.62695,6.79e-09,.2686641,.4984361,.009513,.1460205,13.96881,.9435747,.0133635,.0214997,.0162159,.0043333,.0010129,.1034663,.0549745,.034526,.192256,.8005223,.0072217,.6364384,.3018073,.0470572,.014697,.2686641,269.7346,.0245879,261.7014,.1133647,264.6233,.217504,268.0508,.3247759,271.5814,.2607581,269.4744,.2346115,268.6138,-.0061668,260.6892,.0182028,261.4913,.0828501,263.619,.0146606,261.3747,.0292159,261.8538,.0909607,263.8859,.1774706,266.7332,.1121722,264.584,.1063182,264.3914,.276426,269.9901,.2086639,267.7598,.2060716,267.6745,.3169385,271.3234,.2886705,270.393,.2245107,268.2814,-.0094212,260.5821,.0537716,262.6619,-.0125784,260.4782,-.0008541,260.8641,.0748063,263.3542,.0083135,261.1658,.0228942,261.6457,.0733601,263.3066,.0843199,263.6674,.02,261.5504,.1552691,266.0025,.0891108,263.825,.0925744,263.939,.1746216,266.6394,.1672304,266.3961,.1038278,264.3094,.2671887,269.686,.2613762,269.4947,.1957835,267.3359,.2789808,270.0741,.0485873,262.4913,-.0159255,260.368,-.0043853,260.7478,.0472454,262.4471,.0559694,262.7343,-.006668,260.6727,.0650942,263.0346,.0765824,263.4127,.0137158,261.3436,.0754297,263.3748,.1515311,265.8795,.1530589,265.9297,.0898168,263.8483,.1634378,266.2713,.2510821,269.1559,.0417778,262.2672,.0507479,262.5624,-.0102753,260.554,.0499413,262.5359,.0674954,263.1136,.1487954,265.7894,.0444732,262.3559
