year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2009,Florida,0.4959256,0.0461515,0.1325272,14.16225,0.4580148,0.2240309,0.2595733,0.0246962,0.0010548,0.0326299,0.377558,0.1020174,0.0010705,0.4297817,0.566177,0.0040414,0.4592371,0.2915142,0.2386144,0.0106343,-0.0666488,279.3353,0.0777579,284.3863,0.0189403,282.329,-0.0750917,279.0399,-0.043282,280.1526,-0.0070214,281.4209,-0.0175251,281.0535,0.0952303,284.9974,0.0512559,283.4593,0.0972544,285.0682,0.1365629,286.4432,0.0883302,284.7561,0.0057501,281.8676,0.0331215,282.825,0.0638036,283.8982,0.0355472,282.9099,-0.0519325,279.85,-0.0150386,281.1405,-0.0481578,279.982,-0.0006687,281.6431,0.0057299,281.8669,0.0474376,283.3257,0.0704577,284.131,0.1106885,285.5381,0.1444763,286.72,0.101182,285.2056,0.0743992,284.2688,0.1093333,285.4907,0.0569563,283.6587,0.139767,286.5552,0.1077867,285.4366,0.1471236,286.8126,0.0212104,282.4084,0.0516254,283.4722,0.0089135,281.9783,0.0645453,283.9242,0.0518077,283.4786,0.0846745,284.6282,-0.0081379,281.3818,-0.0214494,280.9163,0.0162893,282.2363,0.0531639,283.5261,0.0894989,284.797,0.1194403,285.8443,0.0722388,284.1932,0.1459612,286.7719,0.1171806,285.7652,0.1507795,286.9404,0.1166831,285.7478,0.0810571,284.5017,0.1151645,285.6947,0.150438,286.9285,0.0539021,283.5519,0.0288117,282.6743,0.058123,283.6995,0.0868083,284.7029,0.0260261,282.5768,0.1248253,286.0326,0.0926359,284.9067,0.1215866,285.9193,0.1528096,287.0114,0.1235116,285.9867,0.0641547,283.9105,0.1282777,286.1534
2011,Florida,0.4912103,0.04669,0.1290235,14.14171,0.4506803,0.2205644,0.2730024,0.0272664,0.0009276,0.0275589,0.4669018,0.0828371,0.0006875,0.443477,0.5543485,0.0021745,0.4817202,0.2924194,0.222591,0.0032694,-0.1401609,277.837,0.0098627,283.0845,0.0138439,283.2238,-0.1480382,277.5615,-0.1206614,278.5191,-0.0878001,279.6685,-0.1063733,279.0189,0.0691484,285.1582,-0.0190875,282.0719,0.025665,283.6373,0.061897,284.9046,0.0101621,283.095,-0.0048728,282.5691,0.0198209,283.4329,0.0507244,284.5138,0.017764,283.3609,-0.1286128,278.241,-0.0953054,279.406,-0.1323821,278.1091,-0.0831912,279.8297,-0.0854769,279.7498,-0.0491648,281.0199,0.0392179,284.1113,0.0761767,285.4041,0.1097751,286.5793,0.0658286,285.0421,0.0009197,282.7717,0.0323998,283.8728,-0.0212109,281.9977,0.0633537,284.9555,0.0274309,283.699,0.0622054,284.9154,0.0033691,282.8574,0.0326817,283.8827,-0.0094445,282.4092,0.0458819,284.3444,0.0266834,283.6729,0.057886,284.7643,-0.0901075,279.5878,-0.1086047,278.9408,-0.075637,280.0939,-0.0437267,281.2101,0.0509713,284.5224,0.0797021,285.5274,0.0341806,283.9351,0.105513,286.4302,0.0747227,285.3532,0.1066836,286.4711,0.0384313,284.0838,0.0007861,282.7671,0.0303812,283.8022,0.0651831,285.0195,0.0303273,283.8004,0.003438,282.8598,0.0307301,283.8144,0.0554501,284.6791,-0.0668173,280.4024,0.0803402,285.5497,0.0481694,284.4244,0.0749028,285.3595,0.104249,286.386,0.0383832,284.0821,0.0324404,283.8743,0.0777034,285.4575
2013,Florida,0.4949402,0.0453643,0.1214729,14.13681,0.4380037,0.2075168,0.2894707,0.0293481,0.0035414,0.0321193,0.4770871,0.0821049,0.0022166,0.4771349,0.5209788,0.0018863,0.4775556,0.2786345,0.2364114,0.0073985,-0.0792715,280.8558,0.0740221,286.2177,0.0837738,286.5588,-0.0885414,280.5316,-0.068106,281.2464,-0.0286459,282.6266,-0.0359303,282.3718,0.137,288.4205,0.0399381,285.0255,0.0816342,286.484,0.124991,288.0005,0.0794278,286.4068,0.0633128,285.8431,0.0815882,286.4824,0.1190105,287.7913,0.0933811,286.8949,-0.0768508,280.9405,-0.0375627,282.3147,-0.0659003,281.3235,-0.0315,282.5268,-0.0240571,282.7871,0.0194822,284.31,0.1023111,287.2072,0.135854,288.3805,0.1764894,289.8018,0.1381004,288.459,0.0529433,285.4804,0.0904719,286.7931,0.0424131,285.1121,0.1189357,287.7887,0.0878182,286.7003,0.1301377,288.1805,0.0638806,285.863,0.0991418,287.0963,0.0628512,285.827,0.1068056,287.3644,0.0937117,286.9064,0.1318961,288.242,-0.039244,282.2559,-0.0501655,281.8739,-0.0108904,283.2477,0.0168206,284.2169,0.1069574,287.3697,0.141706,288.5851,0.1012648,287.1706,0.1646996,289.3894,0.1382395,288.4639,0.177623,289.8415,0.0900935,286.7798,0.0568422,285.6168,0.0928028,286.8746,0.1250158,288.0014,0.089924,286.7739,0.067939,286.0049,0.101405,287.1755,0.1216694,287.8843,-0.0092542,283.3049,0.1358285,288.3796,0.1076724,287.3947,0.1407171,288.5506,0.1671539,289.4753,0.0939172,286.9136,0.0960925,286.9897,0.1365921,288.4063
2015,Florida,,,,,,,,,,,,,,,,,,,,,-5.93512,275,-5.781799,280.3619,-5.772064,280.703,-5.944366,274.6758,-5.92395,275.3905,-5.884491,276.7708,-5.891754,276.516,-5.718842,282.5647,-5.815887,279.1697,-5.7742,280.6281,-5.730835,282.1447,-5.776398,280.551,-5.792511,279.9873,-5.774261,280.6265,-5.736816,281.9355,-5.762451,281.039,-5.932678,275.0847,-5.893402,276.4589,-5.921722,275.4677,-5.887329,276.671,-5.879883,276.9313,-5.836365,278.4542,-5.75351,281.3514,-5.719971,282.5246,-5.679352,283.946,-5.717743,282.6032,-5.802887,279.6246,-5.76535,280.9373,-5.813416,279.2563,-5.736908,281.9329,-5.768005,280.8445,-5.725708,282.3247,-5.791962,280.0071,-5.756683,281.2405,-5.792969,279.9712,-5.749023,281.5086,-5.762115,281.0506,-5.723938,282.3862,-5.895081,276.4001,-5.906006,276.0181,-5.86673,277.3918,-5.83902,278.3611,-5.748871,281.5139,-5.714142,282.7293,-5.754578,281.3148,-5.691132,283.5336,-5.71759,282.6081,-5.678223,283.9856,-5.765747,280.924,-5.798981,279.761,-5.763031,281.0188,-5.730804,282.1455,-5.7659,280.9181,-5.787903,280.1491,-5.754425,281.3197,-5.734161,282.0285,-5.865082,277.4491,-5.720001,282.5237,-5.748169,281.5389,-5.715118,282.6947,-5.68869,283.6194,-5.761932,281.0578,-5.759735,281.1339,-5.719238,282.5504
1990,Georgia,0.4861422,0.0015502,0.0341116,14.28106,0.5942514,0.33221,0.056079,0.0117478,0.0052152,0.0004966,,,,0.0596721,0.8951458,0.0451821,0.7772546,0.1755441,0.0389938,0.0066732,-0.0866106,258.346,-0.0060592,261.1635,,,-0.141905,256.4119,-0.17187,255.3638,0.0150605,261.9022,-0.1400217,256.4778,,,-0.0264245,260.4512,-0.0907505,258.2012,0.0874319,264.4336,-0.0138156,260.8922,,,,,,,,,-0.2161408,253.8153,-0.0396692,259.9879,-0.1647794,255.6118,-0.0930669,258.1202,-0.2232485,253.5667,-0.0393049,260.0006,,,,,,,,,-0.1043006,257.7272,0.0655268,263.6674,-0.0295816,260.3407,-0.0175066,260.7631,-0.0964299,258.0025,0.0772142,264.0762,,,,,,,,,,,,,-0.1354543,256.6375,-0.2406874,252.9567,-0.0650826,259.099,-0.1434612,256.3575,,,,,,,,,,,,,-0.0315984,260.2702,-0.1063129,257.6569,0.0599335,263.4718,-0.024878,260.5053,,,,,,,,,-0.1608082,255.7507,,,,,,,,,-0.0353144,260.1402,,,,
1992,Georgia,0.519689,0.0041134,0.0300395,14.22255,0.5863814,0.3496079,0.0404901,0.0173911,0.0044334,0.0016962,,,,0.052291,0.901373,0.046336,0.7679359,0.1844583,0.0397238,0.0078819,-0.1781704,259.3594,-0.0935574,262.319,,,-0.2307723,257.5195,-0.2679245,256.22,-0.0972057,262.1914,-0.2291002,257.578,,,-0.1092791,261.7691,-0.1823105,259.2146,-0.0202214,264.8842,-0.0998905,262.0975,,,,,,,,,-0.3095901,254.7627,-0.1493916,260.3661,-0.2521598,256.7715,-0.204097,258.4526,-0.3169952,254.5036,-0.149653,260.3569,,,,,,,,,-0.1918299,258.8817,-0.0371554,264.2918,-0.1116111,261.6875,-0.1237656,261.2624,-0.1867523,259.0593,-0.0286546,264.5892,,,,,,,,,,,,,-0.2442992,257.0464,-0.3327776,253.9516,-0.173483,259.5234,-0.2528927,256.7458,,,,,,,,,,,,,-0.1337256,260.914,-0.193122,258.8365,-0.0415719,264.1374,-0.1296724,261.0558,,,,,,,,,-0.2686026,256.1963,,,,,,,,,-0.1364931,260.8172,,,,
1996,Georgia,0.5023413,0.0043743,0.0318996,14.1299,0.5903898,0.3375545,0.0448124,0.0200545,0.0059317,0.0012571,0.2501006,0.0546144,0.113279,0.0595947,0.902291,0.0381143,0.7751407,0.1522555,0.0563425,0.0162613,-0.1928015,264.105,-0.1160736,266.7887,-0.206611,263.6219,-0.2451293,262.2747,-0.2805024,261.0374,-0.1446207,265.7902,-0.2297432,262.8128,-0.1343618,266.1491,-0.1328957,266.2003,-0.2026735,263.7597,-0.0742769,268.2507,-0.1115825,266.9458,-0.2418761,262.3885,-0.2831286,260.9455,-0.1654665,265.0611,-0.2164296,263.2785,-0.3220334,259.5847,-0.1967838,263.9657,-0.2555204,261.9112,-0.2408361,262.4248,-0.3172731,259.7512,-0.1846366,264.3906,-0.1470035,265.7069,-0.212276,263.4238,-0.095215,267.5183,-0.1281309,266.367,-0.2131961,263.3916,-0.0916517,267.643,-0.1260207,266.4408,-0.1675462,264.9883,-0.1979432,263.9251,-0.0720649,268.3281,-0.3113338,259.959,-0.200268,263.8438,-0.2363904,262.5803,-0.2507054,262.0796,-0.2952158,260.5227,-0.1791428,264.5827,-0.2816242,260.9981,-0.3353913,259.1175,-0.210728,263.4779,-0.278908,261.0931,-0.2201718,263.1476,-0.1081217,267.0669,-0.1390935,265.9836,-0.1804995,264.5353,-0.206116,263.6393,-0.0910179,267.6651,-0.1783056,264.612,-0.2065826,263.6229,-0.0870198,267.805,-0.1644111,265.098,-0.2779761,261.1258,-0.3095318,260.022,-0.1990405,263.8867,-0.2648513,261.5848,-0.2969897,260.4607,-0.1883291,264.2614,-0.2126258,263.4116,-0.1022674,267.2717,-0.1757261,264.7022,-0.1732842,264.7876,-0.2788112,261.0965,-0.1822181,264.4752
2000,Georgia,0.5137989,0.0026781,0.034148,14.08198,0.5570433,0.3670613,0.0427919,0.0231308,0.0066394,0.0033333,0.2287147,0.0614792,0.135891,0.0711602,0.8859038,0.0429361,0.740801,0.1869842,0.0580801,0.0141347,-0.1952425,266.3321,-0.0899785,270.0139,-0.2170276,265.57,-0.2493521,264.4394,-0.2804618,263.3513,-0.1640199,267.4241,-0.230771,265.0893,-0.1206936,268.9396,-0.1084237,269.3688,-0.1745646,267.0553,-0.0647517,270.8963,-0.0886755,270.0595,-0.2527406,264.3209,-0.2901719,263.0116,-0.1888239,266.5565,-0.2276798,265.1974,-0.3236911,261.8392,-0.2181022,265.5325,-0.2598063,264.0737,-0.2533629,264.2991,-0.3154249,262.1283,-0.2024223,266.0809,-0.1336078,268.4879,-0.1946913,266.3513,-0.0946405,269.8509,-0.1173252,269.0574,-0.18652,266.6371,-0.0833845,270.2446,-0.1045587,269.504,-0.1517834,267.8521,-0.1726015,267.124,-0.0650485,270.886,-0.3188735,262.0077,-0.2244505,265.3104,-0.2493722,264.4387,-0.2671133,263.8182,-0.30253,262.5794,-0.2028768,266.065,-0.2962429,262.7993,-0.3364517,261.3929,-0.2315305,265.0628,-0.2897606,263.026,-0.2029476,266.0625,-0.1076956,269.3943,-0.1285542,268.6647,-0.1726257,267.1231,-0.1910301,266.4794,-0.092743,269.9173,-0.163863,267.4296,-0.1825312,266.7767,-0.0811062,270.3243,-0.1509735,267.8805,-0.2953535,262.8304,-0.3184334,262.0231,-0.2245497,265.3069,-0.281396,263.3186,-0.3107701,262.2911,-0.1808404,266.8358,-0.1979027,266.239,-0.1041249,269.5191,-0.1699868,267.2154,-0.1610262,267.5289,-0.2971139,262.7688,-0.1768483,266.9754
2003,Georgia,0.5020546,0.0182038,0.0976147,14.13144,0.5281767,0.3916229,0.0427069,0.0253708,0.0021618,0.0099402,0.3472095,0.0808111,0.0128383,0.3553683,0.6403785,0.0042532,0.6978613,0.2180495,0.0707086,0.0133806,-0.1840671,269.677,-0.0554174,274.1769,-0.1319696,271.4993,-0.2218677,268.3548,-0.199235,269.1465,-0.1353406,271.3813,-0.2121562,268.6945,-0.0422428,274.6377,-0.0608455,273.987,-0.0724595,273.5808,-0.0130421,275.6591,-0.0541445,274.2214,-0.1629404,270.416,-0.1500184,270.868,-0.0946439,272.8048,-0.1431902,271.1068,-0.2317402,268.0095,-0.172915,270.0671,-0.2307018,268.0458,-0.1627297,270.4233,-0.2276122,268.1539,-0.1646961,270.3546,-0.0481126,274.4324,-0.0604902,273.9995,-0.0067024,275.8808,-0.0405304,274.6976,-0.0762938,273.4467,-0.019235,275.4425,-0.058361,274.0739,-0.0403047,274.7055,-0.0712158,273.6243,-0.0130276,275.6596,-0.1763526,269.9468,-0.1251737,271.737,-0.1614318,270.4688,-0.1226726,271.8245,-0.1630314,270.4128,-0.1083893,272.3241,-0.1944903,269.3124,-0.2427563,267.6242,-0.1836556,269.6914,-0.191259,269.4254,-0.0647659,273.8499,-0.0128568,275.6656,-0.0452922,274.5311,-0.0338157,274.9325,-0.0588748,274.056,-0.0060724,275.9029,-0.0443889,274.5627,-0.0740519,273.5251,-0.0179821,275.4863,-0.0398871,274.7201,-0.1482786,270.9288,-0.1777878,269.8966,-0.126571,271.6881,-0.1369301,271.3258,-0.2063669,268.897,-0.0380322,274.785,-0.0622173,273.9391,-0.0111511,275.7252,-0.0329001,274.9645,-0.042975,274.6121,-0.151406,270.8194,-0.0362264,274.8481
2005,Georgia,0.494664,0.0183995,0.0967639,14.12147,0.5107212,0.3726712,0.0638085,0.0340649,0.0017437,0.0169905,0.3752663,0.0749868,0.0220159,0.347948,0.6476008,0.0044511,0.6795784,0.2080592,0.0938572,0.0185053,-0.1524887,272.1916,-0.0243566,276.6733,-0.0758116,274.8736,-0.1900837,270.8766,-0.1685957,271.6282,-0.1072925,273.7724,-0.1654553,271.738,0.0025265,277.6136,-0.035226,276.2932,-0.0418986,276.0598,0.0158777,278.0807,-0.0163525,276.9533,-0.1087246,273.7224,-0.0961578,274.1619,-0.0418855,276.0602,-0.0794023,274.748,-0.2008711,270.4993,-0.1446877,272.4644,-0.188777,270.9223,-0.1346352,272.816,-0.1828355,271.1301,-0.1213407,273.2811,-0.0090065,277.2103,-0.0175934,276.9099,0.0354985,278.7669,0.0096828,277.864,-0.0502443,275.7679,0.0043826,277.6786,-0.0269793,276.5816,-0.011302,277.13,-0.0349112,276.3042,0.0224144,278.3093,-0.1241063,273.1843,-0.0744931,274.9197,-0.102232,273.9494,-0.0711439,275.0368,-0.1020037,273.9574,-0.0477538,275.8549,-0.1662395,271.7106,-0.201971,270.4608,-0.1449881,272.4539,-0.148887,272.3175,-0.0265295,276.5974,0.0237494,278.356,-0.0014633,277.4741,0.0072856,277.7801,-0.0113109,277.1297,0.041448,278.975,-0.0198585,276.8307,-0.0429987,276.0213,0.0112152,277.9176,-0.0052525,277.3416,-0.0985169,274.0794,-0.120543,273.309,-0.0705456,275.0577,-0.0780766,274.7943,-0.1679926,271.6493,-0.0016031,277.4692,-0.0198627,276.8305,0.0300729,278.5772,0.0128032,277.9731,-0.013544,277.0515,-0.0964115,274.153,0.0042639,277.6744
2007,Georgia,0.4953163,0.0216494,0.0474827,14.079,0.4588942,0.4338822,0.0704615,0.0202001,0.000393,0.016169,0.3931216,0.0811501,0.0006105,0.3777113,0.6200923,0.0021964,0.6503234,0.2392326,0.0958014,0.0146427,-0.1554142,274.7787,0.0390178,281.5795,-0.0668848,277.8752,-0.1895954,273.5831,-0.2259152,272.3127,-0.125244,275.834,-0.169163,274.2978,0.0590959,282.2818,0.0313126,281.31,-0.0327486,279.0692,0.0632448,282.4269,0.0425845,281.7042,-0.0984701,276.7704,-0.1381014,275.3842,-0.0459394,278.6078,-0.0735964,277.6405,-0.2523572,271.3878,-0.1593277,274.6418,-0.1908363,273.5397,-0.2003115,273.2083,-0.2393673,271.8422,-0.1398249,275.3239,0.050589,281.9842,-0.0121877,279.7884,0.078168,282.9489,0.0619869,282.3829,-0.036276,278.9459,0.0551833,282.1449,0.0349461,281.437,-0.011333,279.8183,-0.0286759,279.2117,0.0660678,282.5256,-0.1632781,274.5036,-0.077562,277.5018,-0.0958422,276.8624,-0.1202968,276.007,-0.1457843,275.1155,-0.054591,278.3052,-0.22627,272.3003,-0.2547515,271.3041,-0.1616549,274.5604,-0.2137188,272.7393,-0.0168598,279.625,0.0695506,282.6474,0.053679,282.0923,0.0046745,280.3782,-0.008831,279.9058,0.0804665,283.0293,-0.0150213,279.6893,-0.0322643,279.0862,0.0581048,282.2471,-0.0077741,279.9428,-0.145188,275.1364,-0.1622401,274.5399,-0.0768367,277.5271,-0.1289718,275.7036,-0.2290811,272.202,0.0000367,280.216,-0.0133759,279.7469,0.0720423,282.7346,0.007627,280.4815,-0.0115195,279.8118,-0.1453199,275.1317,0.0030913,280.3228
2009,Georgia,0.4984184,0.0193517,0.0891799,14.12884,0.4694621,0.370967,0.0966443,0.0329207,0.0002943,0.0297115,0.3968995,0.0947955,0.0116358,0.3991893,0.5975069,0.0033038,0.6401759,0.2274509,0.122639,0.0097342,-0.1171889,277.5612,0.0389934,283.0241,-0.0149099,281.1387,-0.1537837,276.2812,-0.1416667,276.705,-0.0693841,279.2333,-0.1257513,277.2617,0.0742668,284.2579,0.0220349,282.4309,0.0128311,282.109,0.0826027,284.5495,0.0408793,283.0901,-0.0492517,279.9375,-0.045055,280.0843,0.0201251,282.3641,-0.0220089,280.8904,-0.1726261,275.6221,-0.1057551,277.9611,-0.154099,276.2702,-0.1053806,277.9742,-0.1495967,276.4276,-0.0775128,278.949,0.0567588,283.6455,0.0446162,283.2208,0.1094301,285.4878,0.0748975,284.28,-0.0002383,281.6519,0.0650572,283.9358,0.0236896,282.4888,0.0463438,283.2812,0.0154887,282.202,0.0835404,284.5823,-0.0739332,279.0742,-0.0139084,281.1737,-0.0497154,279.9213,-0.0188558,281.0007,-0.0522269,279.8334,0.0120331,282.0811,-0.1355855,276.9177,-0.1727353,275.6183,-0.106189,277.946,-0.1122212,277.735,0.0310201,282.7452,0.0917326,284.8688,0.0573806,283.6673,0.0714881,284.1607,0.0461107,283.2731,0.1093301,285.4843,0.0330658,282.8168,0.0022284,281.7382,0.0658227,283.9626,0.0483696,283.3521,-0.047122,280.012,-0.0746371,279.0496,-0.015641,281.1131,-0.026244,280.7422,-0.1353285,276.9267,0.0579369,283.6867,0.0325314,282.7981,0.0916156,284.8647,0.0724996,284.1961,0.0349107,282.8813,-0.048456,279.9653,0.058932,283.7215
2011,Georgia,0.4954985,0.0183502,0.0779539,14.09559,0.4605273,0.3899279,0.0925712,0.0353879,0.0020433,0.0195424,0.4887284,0.0663772,0.0089728,0.4105073,0.5847014,0.0047914,0.6337649,0.2447411,0.1144032,0.0070908,-0.1216284,278.4836,0.0478875,284.4129,0.0458426,284.3414,-0.1592752,277.1668,-0.1584969,277.194,-0.0855893,279.7442,-0.1352905,278.0057,0.1219763,287.0044,0.0307342,283.8129,0.0096038,283.0738,0.0796735,285.5247,0.0454829,284.3288,0.0050626,282.915,-0.000031,282.7368,0.0692985,285.1618,0.0321668,283.863,-0.1897389,276.1013,-0.123107,278.4319,-0.163329,277.025,-0.1302374,278.1825,-0.1708252,276.7628,-0.0990465,279.2735,0.101433,286.2858,0.0762541,285.4051,0.1442692,287.7841,0.1179864,286.8648,-0.0031398,282.6281,0.0621767,284.9127,0.0288794,283.748,0.0349698,283.9611,0.0086729,283.0413,0.0766855,285.4202,-0.0340026,281.5486,0.0283683,283.7302,0.000955,282.7713,0.0185437,283.3865,-0.0133832,282.2698,0.0540358,284.628,-0.1609678,277.1076,-0.1931811,275.9809,-0.1272664,278.2864,-0.1418205,277.7773,0.0606727,284.8601,0.1236801,287.064,0.0984901,286.1829,0.094406,286.04,0.0738306,285.3203,0.1398071,287.6281,0.0220846,283.5104,-0.0036632,282.6098,0.0597704,284.8286,0.0336144,283.9137,-0.015311,282.2024,-0.0382593,281.3997,0.0228092,283.5357,0.0043983,282.8918,-0.1641555,276.9961,0.0788447,285.4957,0.0591187,284.8058,0.1202642,286.9445,0.0916282,285.9429,0.0211421,283.4774,-0.0204422,282.0229,0.0769215,285.4285
2013,Georgia,0.4874312,0.0187704,0.1060767,14.10881,0.4469273,0.3837479,0.1052896,0.0364521,0.0020943,0.0254888,0.5187958,0.0688461,0.0005429,0.4380617,0.5579904,0.0039479,0.6398411,0.2334515,0.1189035,0.0078039,-0.1274438,279.1791,0.0480225,285.3165,0.0648849,285.9063,-0.1646492,277.8777,-0.1332717,278.9753,-0.0867275,280.6033,-0.1393128,278.7639,0.1360856,288.3968,0.0282854,284.6262,0.0395962,285.0218,0.0848513,286.6047,0.046349,285.258,0.0222738,284.4159,0.0452391,285.2192,0.091173,286.8258,0.0514708,285.4372,-0.1657381,277.8397,-0.1237661,279.3077,-0.167475,277.7789,-0.1031038,280.0305,-0.1443985,278.5861,-0.0983455,280.1969,0.1122088,287.5616,0.1167959,287.7221,0.1616757,289.2919,0.1326469,288.2765,0.0234989,284.4588,0.0647138,285.9004,0.0274023,284.5953,0.0672301,285.9884,0.0388965,284.9973,0.082314,286.516,0.0088423,283.9461,0.0484556,285.3317,0.0187797,284.2937,0.0647777,285.9026,0.0317801,284.7484,0.076018,286.2958,-0.1350145,278.9143,-0.1682113,277.7531,-0.126747,279.2035,-0.1134509,279.6685,0.0975351,287.0484,0.1377487,288.455,0.1101342,287.4891,0.1362571,288.4028,0.1145157,287.6423,0.1575205,289.1465,0.0509912,285.4204,0.023492,284.4585,0.0630047,285.8406,0.0659338,285.943,0.0284882,284.6333,0.004826,283.8056,0.0433165,285.1519,0.0504285,285.4007,-0.1372415,278.8364,0.1170138,287.7297,0.0964382,287.01,0.1349574,288.3573,0.1334683,288.3052,0.0503949,285.3995,0.0235026,284.4589,0.1153952,287.6731
2015,Georgia,,,,,,,,,,,,,,,,,,,,,-0.3065491,279,-0.131073,285.1374,-0.1142273,285.7272,-0.34375,277.6986,-0.3123779,278.7961,-0.2658386,280.4242,-0.3184204,278.5848,-0.0430298,288.2177,-0.1508179,284.4471,-0.1395264,284.8427,-0.0942688,286.4256,-0.1327515,285.0789,-0.1568298,284.2368,-0.1338806,285.0401,-0.0879211,286.6467,-0.1276245,285.2581,-0.3448486,277.6606,-0.302887,279.1286,-0.3465881,277.5998,-0.2822266,279.8513,-0.3235168,278.407,-0.2774658,280.0178,-0.0668945,287.3825,-0.0623169,287.543,-0.0174255,289.1128,-0.0464478,288.0974,-0.1556091,284.2797,-0.1143799,285.7213,-0.1517029,284.4162,-0.1118774,285.8093,-0.1401978,284.8182,-0.0968018,286.3369,-0.1702576,283.767,-0.1306458,285.1526,-0.1603394,284.1146,-0.1143188,285.7235,-0.1473389,284.5693,-0.1030884,286.1167,-0.3141174,278.7352,-0.3473206,277.574,-0.3058472,279.0244,-0.292572,279.4894,-0.0815735,286.8693,-0.0413513,288.2758,-0.0689697,287.31,-0.0428467,288.2237,-0.0646057,287.4632,-0.0215759,288.9674,-0.1281128,285.2413,-0.1556091,284.2794,-0.1160889,285.6615,-0.1131592,285.7639,-0.1506042,284.4542,-0.1742859,283.6265,-0.1358032,284.9728,-0.1286926,285.2216,-0.3163452,278.6573,-0.0621033,287.5506,-0.0826721,286.8309,-0.0441589,288.1782,-0.0456543,288.1261,-0.1287231,285.2204,-0.1556091,284.2798,-0.0637207,287.494
1990,Hawaii,0.4736721,0.0184438,0.0366546,13.75132,0.1775897,0.0204953,0.103746,0.6749013,0.0101883,0.0130793,,,,0.0475901,0.9027734,0.0496364,0.4112122,0.426707,0.1551702,0.004823,-0.326649,250.704,-0.5640852,242.399,,,-0.3641975,249.3907,-0.4091015,247.82,-0.4124317,247.7035,-0.3088959,251.325,,,-0.6651796,238.863,-0.6082955,240.8527,-0.6057488,240.9417,-0.6071919,240.8913,,,,,,,,,-0.4378882,246.8131,-0.4507883,246.3619,-0.3532549,249.7734,-0.4680091,245.7596,-0.3888305,248.5291,-0.39394,248.3503,,,,,,,,,-0.6907046,237.9702,-0.7042183,237.4975,-0.6840168,238.2041,-0.63693,239.8511,-0.6496583,239.4059,-0.6498873,239.3979,,,,,,,,,,,,,-0.4988628,244.6804,-0.4231467,247.3288,-0.4368041,246.851,-0.4483355,246.4477,,,,,,,,,,,,,-0.7186261,236.9935,-0.7116494,237.2375,-0.7244399,236.7902,-0.6792452,238.371,,,,,,,,,-0.4827573,245.2437,,,,,,,,,-0.7405856,236.2254,,,,
1992,Hawaii,0.4814698,0.0311609,0.0542613,13.74408,0.1718308,0.0278448,0.1139555,0.6600928,0.0127173,0.0135587,,,,0.0517937,0.8878024,0.0604039,0.4003049,0.453739,0.143408,0.0025481,-0.2341665,257.4109,-0.4530669,249.7542,,,-0.2583563,256.5648,-0.2971857,255.2066,-0.3225103,254.3208,-0.2217857,257.8439,,,-0.5438389,246.5792,-0.4797411,248.8212,-0.4981042,248.1789,-0.5008156,248.0841,,,,,,,,,-0.3152163,254.5759,-0.3474753,253.4476,-0.2528203,256.7584,-0.358927,253.047,-0.2821256,255.7334,-0.3092095,254.786,,,,,,,,,-0.55426,246.2147,-0.5863644,245.0918,-0.5667086,245.7793,-0.5117266,247.7024,-0.5254878,247.2211,-0.5465367,246.4849,,,,,,,,,,,,,-0.3789949,252.3451,-0.3059381,254.9005,-0.3388489,253.7493,-0.344439,253.5538,,,,,,,,,,,,,-0.5855492,245.1203,-0.5791091,245.3456,-0.6102999,244.2546,-0.558189,246.0773,,,,,,,,,-0.3683527,252.7173,,,,,,,,,-0.6111863,244.2236,,,,
