FIPS,year,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,score_m1,score_m2,score_m3,score_m4,score_m5,score_m6,score_m7,score_m8,score_m9,score_m10,score_m11,score_m12,score_m13,score_m14,score_m15,score_m16,score_m17,score_m18,score_m19,score_m20,score_m21,score_m22,score_m23,score_m24,score_m25,score_m26,score_m27,score_m28,score_m29,score_m30,score_m31,score_m32,score_m33,score_m34,score_m35,score_m36,score_m37,score_m38,score_m39,score_m40,score_m41,score_m42,score_m43,score_m44,score_m45,score_m46,score_m47,score_m48,score_m49,score_m50,score_m51,score_m52,score_m53,score_m54,score_m55,score_m56,score_m57,score_m58,score_m59,score_m60,score_m61,score_m62,score_m63,score_m64
"South Carolina",2000,220.417,0.001,0.00076,10.24029,4.55e-10,-.1380128,.480559,.0031954,.1003589,9.985915,.5312781,.3834409,.0588535,.0070075,.0194199,0,.4160711,.0805515,.0129134,.1122449,.7739148,.1138402,220.417,223.3467,222.4021,219.2071,221.5546,220.7495,219.8506,224.1776,223.4587,224.3637,223.4779,223.6388,221.471,223.35,222.5707,222.2269,220.3561,219.5384,219.2228,221.7182,220.9198,220.1262,224.2209,225.0669,224.2384,224.4042,224.4225,223.5858,223.7209,224.3993,224.6096,223.7452,222.4494,221.6271,221.6521,223.416,223.0916,222.3353,220.5173,220.292,219.4986,221.0482,225.0764,224.2813,224.4307,225.0713,225.2573,224.4486,224.4576,224.6449,223.824,224.6311,222.5057,222.5392,221.7562,223.1248,220.4198,225.0809,225.2535,224.4747,225.2531,224.6662,222.5674,225.2493
"South Carolina",2003,235.793,0.000,0.00042,9.12974,-3.83e-08,.0671886,.5000272,.0166422,.1140958,10.10309,.554159,.4045332,.0282254,.0091577,.0018292,.0020955,.4511178,.083547,.0039258,.3780816,.6181343,.0037841,235.7932,238.5228,237.9871,234.05,235.8433,236.6406,234.6786,239.5746,238.3624,238.46,239.1039,238.4623,236.701,237.952,238.4953,237.4878,234.1872,234.9036,233.7474,236.4359,234.6931,235.4976,239.374,239.4406,239.9731,239.5239,238.3195,238.9328,238.347,238.851,238.3984,239.0277,236.7371,237.2102,236.6778,238.2596,237.3872,237.9463,234.7949,233.8275,234.5645,235.2803,239.2661,239.771,239.3654,239.6873,239.3888,239.9102,238.7076,238.2983,238.9016,238.7799,237.0584,236.6426,237.1384,237.677,234.4184,239.5159,239.252,239.7495,239.6289,238.6766,236.9397,239.4945
"South Carolina",2005,238.303,0.001,0.00051,9.38141,-1.80e-08,.043903,.5027287,.0182157,.1062038,10.10302,.5468858,.4092767,.0308842,.0103686,.0003797,.0022051,.4422903,.0832229,0,.3735103,.6223952,.0040945,238.3027,240.9761,239.7539,236.5782,238.0859,239.0637,237.044,241.5706,240.904,240.645,241.4743,240.9051,238.5443,239.5063,240.2233,239.2289,236.4593,237.3436,236.2095,238.6342,236.7868,237.7629,241.4745,241.2197,241.9263,241.5247,240.5941,241.3922,240.884,240.9945,240.5741,241.3844,238.3682,239.014,238.5242,239.7985,238.9094,239.6402,237.0208,236.0224,236.9269,237.3199,241.1454,241.8287,241.4732,241.4483,241.172,241.8651,240.9408,240.5683,241.3533,240.9117,238.6737,238.2675,238.9376,239.1785,236.5589,241.3773,241.1375,241.8115,241.3921,240.9029,238.5439,241.3601
"South Carolina",2007,237.107,0.000,0.00043,9.52790,5.55e-09,-.0707922,.502575,.0364428,.1189326,10.08414,.5674624,.3625918,.0404185,.0103928,.0018536,.0172809,.4389334,.0905558,.0002333,.3784707,.6192547,.0022746,237.1074,238.7504,238.5693,235.6044,237.2494,237.8051,235.8505,239.659,238.8707,238.7811,239.2088,238.7141,237.5018,238.6429,238.9996,238.0551,235.817,236.3066,235.2174,237.7311,235.948,236.5032,239.712,239.6228,239.9739,239.6384,238.8871,239.3176,238.8732,239.0854,238.7374,239.154,237.6322,237.9335,237.4924,238.8995,238.0528,238.4252,236.3102,235.3559,235.8684,236.4104,239.6713,240.0251,239.7295,239.8152,239.5948,239.9385,239.1886,238.8781,239.3017,239.0305,237.9002,237.5338,237.8652,238.2836,235.8215,239.8667,239.6773,240.0273,239.7791,239.1682,237.7712,239.864
"South Carolina",2009,235.668,0.001,0.00054,9.48606,-2.06e-08,-.1236357,.4867513,.0480258,.1289537,10.06703,.5513734,.3466866,.0550385,.0152107,.0052461,.0264448,.472284,.0812109,0,.37985,.6154248,.0047252,235.6683,237.1482,237.2383,234.487,235.963,236.2284,234.4884,238.1514,237.4707,237.3351,237.4949,237.1543,236.3622,237.4451,237.5733,236.7756,234.829,235.051,234.1225,236.3385,234.7323,234.999,238.3664,238.2538,238.3748,238.1711,237.6152,237.806,237.5089,237.5569,237.3255,237.4828,236.6125,236.6971,236.39,237.6393,236.9018,237.0476,235.2135,234.3822,234.6314,235.0831,238.4422,238.5882,238.4209,238.3856,238.2587,238.3799,237.8344,237.6344,237.826,237.5366,236.8139,236.5428,236.6643,237.0663,234.7358,238.5766,238.4783,238.6276,238.3827,237.8427,236.7122,238.6043
"South Carolina",2011,237.303,0.000,0.00048,9.82336,-8.39e-09,-.1009096,.4953395,.0557607,.1256965,10.07162,.5364784,.3602518,.0596418,.0175983,.0021226,.0239071,.5103909,.0604485,0,.3989425,.5983469,.0027106,237.303,238.9531,238.377,236.0373,237.5207,237.949,236.017,239.5927,239.2939,239.0566,239.3636,238.938,237.4883,238.533,238.7809,237.8875,236.3101,236.6884,235.6302,237.9613,236.1805,236.6116,239.8436,239.6434,239.8807,239.603,239.3564,239.6915,239.3165,239.3253,239.0263,239.3289,237.6896,237.8964,237.5107,238.7706,237.9585,238.2274,236.7622,235.8143,236.2226,236.5969,239.8654,240.1295,239.8911,239.8163,239.6381,239.8751,239.622,239.3596,239.6943,239.2833,237.9396,237.6091,237.8549,238.1675,236.2341,240.0416,239.8934,240.1604,239.8025,239.6134,237.8257,240.0603
"South Carolina",2013,236.626,0.000,0.00051,22.65031,8.26e-09,-.1616048,.4899058,.0660594,.1328218,10.0308,.5285027,.3515436,.0720783,.0146001,.001228,.0320473,.5448323,.0722321,0,.4022589,.5929989,.0047421,236.6259,238.1269,238.2988,235.6965,236.7779,237.0309,235.4425,239.2343,238.7618,238.1637,238.3219,238.1831,237.5742,238.3737,238.5295,237.8471,235.8893,236.1038,235.3201,237.0532,235.5367,235.7878,239.7098,239.1893,239.3383,239.2916,238.7284,238.9451,238.8295,238.2919,238.2,238.361,237.6872,237.8019,237.6244,238.51,237.8339,238.0073,236.1706,235.4192,235.6639,235.7786,239.6148,239.8122,239.7882,239.254,239.2285,239.382,238.8541,238.7745,238.9955,238.3182,237.8266,237.6288,237.7861,237.9342,235.6633,239.6818,239.6726,239.8765,239.2859,238.8899,237.7323,239.7318
"South Carolina",2015,,,,,,,,.08,.14,,.53,.32,.09,.02,.01,.04,.57,.06,0,,,,237.0896,238.5906,238.7624,236.1602,237.2416,237.4945,235.9061,239.698,239.2255,238.6274,238.7855,238.6468,238.0379,238.8374,238.9932,238.3107,236.353,236.5674,235.7838,237.5168,236.0004,236.2514,240.1735,239.6529,239.802,239.7552,239.192,239.4087,239.2931,238.7556,238.6637,238.8247,238.1509,238.2655,238.0881,238.9736,238.2975,238.4709,236.6343,235.8828,236.1276,236.2422,240.0785,240.2758,240.2519,239.7177,239.6922,239.8457,239.3178,239.2382,239.4592,238.7818,238.2903,238.0925,238.2497,238.3979,236.127,240.1455,240.1363,240.3401,239.7496,239.3536,238.196,240.1954
"South Dakota",2003,237.265,0.000,0.00009,8.75788,-5.82e-10,.1209124,.4905788,.0363666,.1344911,10.12355,.8375262,.0130894,.0191109,.0080351,.1215911,.0006473,.261159,.1097835,.0038046,.2600549,.735704,.0042412,237.2648,231.4899,235.1897,235.9647,237.7692,238.2737,235.879,232.0721,231.4671,231.837,232.3089,231.373,234.5519,235.717,235.9125,234.7028,236.5132,236.9862,235.4305,238.4473,236.354,236.8659,232.0249,232.3547,232.6784,231.9705,231.8026,232.2686,231.411,232.3658,231.7227,232.1768,235.1027,235.3064,234.4679,236.1328,235.1766,235.3948,237.2144,235.9175,236.4133,237.0318,232.3034,232.6283,231.9769,232.7123,232.2554,232.5652,232.3272,231.7429,232.197,232.2426,235.557,234.9479,235.1752,235.5891,236.6013,232.6662,232.252,232.5675,232.607,232.2581,235.3808,232.6077
"South Dakota",2005,241.594,0.000,0.00009,8.92598,3.34e-10,.1642426,.4915211,.0355342,.145065,10.10849,.8398135,.0190117,.0158779,.0103602,.1149367,0,.2888095,.1203238,.0017884,.2428001,.7538987,.0033013,241.5942,235.5634,239.8308,240.2586,242.2431,242.3984,240.1316,236.4673,235.6357,236.0533,236.1971,235.4798,239.1478,240.476,240.4123,239.3074,240.9471,241.0708,239.7024,242.7684,240.7436,240.8962,236.4864,236.8602,236.9198,236.384,236.098,236.2548,235.6019,236.4511,235.9669,236.0964,239.8163,239.7504,239.069,240.8021,239.8897,239.8438,241.4874,240.3194,240.4641,241.2529,236.8644,236.9367,236.4506,237.1205,236.7757,236.8238,236.4924,236.0565,236.2037,236.3545,240.1693,239.6548,239.6165,240.2008,240.8329,237.1286,236.8224,236.8872,237.029,236.4404,239.9806,237.0788
"South Dakota",2007,241.213,0.000,0.00009,9.07938,1.58e-09,.0777472,.4903308,.0418775,.1397641,10.10325,.8258828,.0219854,.0194791,.0101236,.1218637,.0006654,.3366892,.0218141,.0011347,.2305464,.7653273,.0041263,241.2134,235.3592,239.229,239.8324,241.8195,242.0619,239.6448,236.0356,235.4502,235.791,236.0174,235.224,238.5181,239.8458,239.8343,238.6669,240.4823,240.6896,239.2143,242.3786,240.2167,240.4572,236.0587,236.3891,236.5043,235.9191,235.8546,236.0929,235.3748,236.2082,235.6581,235.8684,239.1605,239.1455,238.4179,240.1874,239.2217,239.2286,241.0577,239.7929,240.0235,240.7629,236.398,236.5249,235.9968,236.6606,236.2745,236.3771,236.2681,235.7754,236.0034,236.067,239.5303,238.9778,238.9911,239.5497,240.3437,236.6736,236.3323,236.4514,236.5403,236.1803,239.3212,236.6013
"South Dakota",2009,242.098,0.000,0.00009,9.24280,-9.59e-10,.1084552,.475125,.0176553,.1307867,10.11879,.8036609,.0230755,.0284797,.0128977,.1318862,0,.2740089,.0924211,.0048264,.2651955,.7317897,.0030148,242.0978,236.4767,239.0203,240.2344,242.4333,243.0665,240.6614,236.3889,236.1747,236.6292,237.2328,236.3928,238.1123,239.4327,239.7427,238.5607,240.6503,241.211,239.7437,243.0935,240.9645,241.6013,236.147,236.538,236.9778,236.322,236.3537,236.9178,236.1461,237.1259,236.5496,237.1341,238.5654,238.8594,238.0575,239.8526,238.9175,239.251,241.328,240.0995,240.6811,241.6198,236.3174,236.7336,236.123,236.89,236.4742,236.9,236.847,236.324,236.8745,237.0375,239.0194,238.4441,238.7596,239.3335,240.7592,236.674,236.2922,236.6977,236.8204,236.8082,238.8778,236.642
"South Dakota",2011,240.980,0.000,0.00009,9.48393,-2.72e-09,.0311801,.485936,.0443998,.1457582,10.11722,.7743759,.0289756,.0345143,.0141881,.1358676,.0120785,.3420731,.0868288,.0015104,.2756673,.7190974,.0052353,240.9798,235.5938,238.3259,239.4589,241.6443,241.9856,239.5524,235.7392,235.6114,236.0637,236.3748,235.5798,237.5992,239.0179,239.0638,237.8942,240.1718,240.4758,238.9787,242.3104,240.1672,240.5232,235.7554,236.1677,236.3383,235.7354,236.0604,236.3752,235.6472,236.5609,236.0372,236.3417,238.316,238.3676,237.6036,239.4366,238.5129,238.593,240.8584,239.6087,239.9459,240.8244,236.1682,236.3515,235.7943,236.5156,236.1522,236.3204,236.5534,236.0794,236.3918,236.5235,238.7719,238.229,238.3171,238.9238,240.2713,236.5213,236.1913,236.3751,236.493,236.5612,238.6596,236.5362
"South Dakota",2013,240.981,0.000,0.00010,22.10234,6.12e-10,-.0070646,.4874613,.0389081,.1477517,10.11218,.7546691,.0261858,.043126,.0191796,.138939,.0179005,.3608234,.0600459,.0012005,.2850426,.7103743,.0045831,240.9811,235.5538,238.0035,239.4419,241.4656,242.0284,239.5387,235.4784,235.5742,235.844,236.3729,235.5339,237.2882,238.5464,238.7736,237.5603,239.9837,240.501,238.9424,242.172,239.978,240.5487,235.5036,235.7548,236.1129,235.462,235.8504,236.3753,235.5953,236.3758,235.8174,236.3304,237.8584,238.0911,237.2681,238.9901,238.035,238.2914,240.7125,239.4058,239.9487,240.6748,235.7682,236.1348,235.5215,236.1297,235.7324,236.08,236.3778,235.8611,236.3739,236.3358,238.3426,237.7532,238.0146,238.4718,240.1084,236.1488,235.7767,236.1352,236.0987,236.3747,238.2112,236.1474
"South Dakota",2015,,,,,,,,.03,.16,,.75,.03,.05,.02,.13,.03,.35,.07,.01,,,,239.7231,234.2958,236.7455,238.1839,240.2076,240.7704,238.2807,234.2204,234.3162,234.586,235.1149,234.2759,236.0302,237.2884,237.5156,236.3023,238.7257,239.243,237.6844,240.914,238.72,239.2907,234.2456,234.4968,234.8549,234.204,234.5925,235.1173,234.3373,235.1178,234.5594,235.0724,236.6004,236.8331,236.0101,237.7321,236.777,237.0334,239.4545,238.1478,238.6907,239.4168,234.5102,234.8768,234.2635,234.8717,234.4744,234.822,235.1198,234.6031,235.1159,235.0779,237.0846,236.4952,236.7566,237.2138,238.8504,234.8908,234.5187,234.8772,234.8407,235.1167,236.9532,234.8894
"Tennessee",1992,210.948,0.000,0.00000,422.57013,.1509273,-.206415,.4750678,.0022345,.0786467,10.09432,.6906368,.2304226,.0525358,.0114634,.0145586,.0003827,,,,.0914714,.8303756,.0781531,210.9482,210.8549,,210.3137,211.5496,211.4645,210.4379,,211.1396,211.3939,211.2325,211.1999,,,,,210.9209,210.8366,210.3268,211.8755,210.9644,210.8982,,,,,211.6259,211.5056,211.4637,211.6183,211.6868,211.5419,,,,,,,211.2576,210.8392,210.7849,211.2607,,,,,,,211.8479,211.9026,211.7951,211.8907,,,,,211.1383,,,,,212.1041,,
"Tennessee",1996,219.176,0.001,0.00087,9.94090,-9.89e-09,-.1085728,.4898068,.0027084,.0666907,10.03488,.7237843,.2119202,.0425133,.0082726,.0122741,.0012354,.3078578,.0543514,.0293602,.070588,.8739176,.0554944,219.1763,218.3278,219.1029,218.3327,219.5006,219.7905,218.7696,218.8062,218.6175,218.5879,218.7865,218.864,218.5752,219.3963,219.5035,219.1796,218.6859,218.9544,218.5045,219.9124,219.0015,219.3245,219.0156,219.0154,219.1289,219.2627,218.8358,219.0628,219.1131,218.8807,219.0578,219.2843,218.8911,218.989,218.9671,219.6267,219.3724,219.5268,219.1112,218.7457,219.0572,219.385,219.1953,219.3362,219.4464,219.2036,219.4169,219.5602,219.1255,219.2719,219.5213,219.3291,219.1397,219.1715,219.3208,219.5811,219.1325,219.3869,219.5754,219.7412,219.5922,219.5401,219.3895,219.7533
"Tennessee",2000,219.836,0.001,0.00115,9.95028,6.85e-10,-.1577843,.4951695,.0045446,.0721884,10.0483,.7170494,.2237257,.0361952,.0091628,.0135636,.0003033,.3332957,.0747075,.0018386,.0923439,.8032085,.1044475,219.8356,217.874,219.6443,218.656,220.3457,220.6604,219.1536,218.6696,218.1788,218.3047,218.5079,218.3491,218.9164,220.1085,220.1907,219.5649,219.2038,219.4903,218.6815,220.894,219.5748,219.9169,218.8758,219.0149,219.1159,219.0511,218.5591,218.7954,218.5997,218.7058,218.7206,218.9422,219.4104,219.4805,219.2118,220.4203,219.9273,220.0531,219.7697,219.1187,219.442,220.0955,219.1875,219.3195,219.2227,219.2731,219.3494,219.4708,218.9561,218.9292,219.177,219.0984,219.7465,219.5923,219.7084,220.2171,219.6437,219.4502,219.4926,219.639,219.594,219.303,219.8944,219.7404
"Tennessee",2003,227.755,0.001,0.00061,9.20417,6.56e-08,-.2262625,.484122,.0107143,.1094412,10.13212,.7076139,.2566026,.0207304,.012326,.0015297,.0011972,.2817339,.1213305,.0045236,.3656954,.6288434,.0054611,227.7551,226.3248,226.3478,225.8787,227.7015,228.8316,226.6558,226.1692,226.1085,226.1908,227.1721,226.4809,225.2921,226.3499,227.1011,226.061,225.9236,226.9654,225.683,228.4615,226.5412,227.6909,226.0066,226.0567,226.8314,226.3228,226.0034,226.9399,226.2901,226.7632,226.3229,227.297,225.352,226.0686,225.4324,226.8039,225.9813,226.7696,226.7061,225.6424,226.7151,227.292,225.9153,226.6658,226.179,226.4627,226.188,226.9624,226.5714,226.1593,227.091,226.877,225.8417,225.4035,226.1518,226.4261,226.3985,226.327,226.0642,226.8146,226.5822,226.7088,225.8663,226.4627
"Tennessee",2005,231.688,0.001,0.00073,9.57554,6.24e-08,-.1979304,.5021611,.0174662,.0840775,10.06058,.6937626,.2609484,.0340824,.0083597,.0022234,.0006235,.4323476,.0312792,.0013942,.3469851,.6489251,.0040898,231.6881,230.4712,232.1821,229.9467,230.9785,232.1141,230.4357,231.5035,230.3767,229.68,230.7313,230.4832,231.0329,231.5284,232.4449,231.708,229.3578,230.3699,229.5961,231.3216,229.6848,230.8055,231.3471,230.6909,231.6494,231.5117,229.6277,230.6322,230.4227,229.8941,229.692,230.7273,230.4563,231.2839,231.0428,231.7113,230.9833,231.9075,229.7038,228.9363,229.9661,229.9992,230.578,231.4926,231.3895,230.8091,230.6989,231.6454,229.8402,229.6689,230.6623,229.8958,230.6405,230.3882,231.2393,231.1364,229.2517,230.6977,230.6162,231.5227,230.81,229.8709,230.5427,230.7284
"Tennessee",2007,232.754,0.001,0.00065,9.65625,-1.89e-08,-.2282919,.4861825,.0196822,.085826,10.05732,.6873506,.2634023,.0332796,.0143752,.0015922,0,.4541994,.0355051,.0004643,.3818522,.6164328,.001715,232.7537,231.4353,233.8221,230.8742,232.1583,233.2396,231.5021,232.9025,231.3125,230.7527,231.7444,231.5246,232.5397,233.2497,234.1136,233.3577,230.4015,231.3576,230.5735,232.5365,230.854,231.9241,232.7003,232.1599,233.0699,232.9687,230.6708,231.6163,231.4277,230.9939,230.8328,231.812,232.0498,232.8178,232.5999,233.4469,232.7013,233.5774,230.7831,230.0185,230.9957,231.1992,232.0038,232.8673,232.7968,232.2886,232.219,233.1202,230.9102,230.7734,231.71,231.0604,232.2475,232.019,232.8159,232.8643,230.3648,232.134,232.09,232.9478,232.3386,230.9991,232.1828,232.2107
"Tennessee",2009,231.825,0.001,0.00075,9.72969,2.04e-08,-.2623532,.4854232,.0236541,.1062151,10.05237,.6931925,.2394532,.0505625,.0148922,.0018997,0,.4790469,.0301516,.0077015,.3997071,.5974823,.0028105,231.8255,230.0758,232.9013,230.0968,231.6136,232.2699,230.5197,231.6618,230.0344,229.7766,230.3545,230.1924,231.7119,232.6729,233.1659,232.441,229.9829,230.5389,229.7775,231.9391,230.2434,230.8905,231.5201,231.2677,231.8013,231.7611,229.7517,230.3075,230.1829,229.9778,229.8719,230.4453,231.5536,231.9638,231.8071,232.841,232.1159,232.6256,230.3102,229.5655,230.1482,230.5276,231.1542,231.6593,231.6561,231.3668,231.3488,231.8812,229.9514,229.8759,230.4305,230.0575,231.7202,231.5395,231.9887,232.2439,229.8506,231.2544,231.2686,231.7757,231.437,230.0598,231.6676,231.3576
"Tennessee",2011,232.901,0.001,0.00065,10.19481,-1.27e-08,-.2590502,.4793282,.034481,.1068534,10.04858,.6761004,.2245721,.070109,.0202197,.0011373,.0078616,.5153317,.067169,.002307,.4190716,.5766279,.0043005,232.9011,230.9843,234.2051,231.1575,232.699,233.3652,231.7044,232.782,230.8909,230.7014,231.29,231.1535,232.9968,233.9761,234.4836,233.7982,231.0536,231.6195,230.9157,233.0377,231.4318,232.0966,232.5979,232.3888,232.9403,232.9224,230.6296,231.1911,231.0891,230.9199,230.8416,231.432,232.8389,233.2631,233.1326,234.1526,233.4681,233.9983,231.3947,230.7105,231.3078,231.7312,232.2375,232.7559,232.7734,232.4993,232.5047,233.0606,230.8465,230.7964,231.3624,231.0439,233.0146,232.8625,233.3297,233.6059,231.0109,232.3492,232.3855,232.9111,232.604,230.9969,233.0007,232.4857
"Tennessee",2013,239.775,0.001,0.00069,22.84851,3.23e-08,-.0498695,.4814004,.0385117,.1359817,10.01202,.6668115,.213804,.0760184,.0254505,.0006856,.01723,.4840086,.070609,.0034616,.3919602,.6026331,.0054067,239.7748,237.5038,239.9649,238.2267,239.9972,240.0315,238.5826,238.6595,237.6052,237.6452,237.634,237.6109,238.9763,240.1571,240.1334,239.5701,238.5184,238.4783,237.9239,240.1639,238.7444,238.7709,238.6813,238.7083,238.7121,238.7537,237.7298,237.7313,237.7301,237.7248,237.7271,237.7233,239.2184,239.1308,239.0613,240.2514,239.6749,239.6684,238.6805,238.1257,238.1129,238.8691,238.7262,238.7336,238.7986,238.7384,238.7809,238.7928,237.8086,237.8287,237.8387,237.7964,239.3058,239.2028,239.1559,239.732,238.2498,238.7568,238.8199,238.8372,238.8037,237.8971,239.2574,238.8431
"Tennessee",2015,,,,,,,,.05,.14,,.64,.24,.08,.02,0,.02,.56,.01,0,,,,240.6674,238.3965,240.8575,239.1193,240.8898,240.9241,239.4752,239.5521,238.4978,238.5378,238.5266,238.5035,239.8689,241.0497,241.026,240.4627,239.411,239.3709,238.8165,241.0565,239.637,239.6635,239.5739,239.6009,239.6047,239.6463,238.6224,238.6239,238.6227,238.6174,238.6197,238.6159,240.111,240.0234,239.9539,241.144,240.5675,240.561,239.5731,239.0183,239.0055,239.7617,239.6188,239.6262,239.6912,239.631,239.6735,239.6854,238.7012,238.7213,238.7313,238.689,240.1984,240.0954,240.0485,240.6246,239.1424,239.6494,239.7125,239.7298,239.6963,238.7897,240.15,239.7357
"Texas",1992,217.919,0.000,0.00000,412.72974,-.0098752,.021023,.5087546,.0564725,.049233,10.12692,.4892717,.1411708,.3352494,.023663,.0102653,.0003798,,,,.1119418,.8055812,.082477,217.9187,221.3373,,218.5024,217.865,218.6923,218.3781,,220.6268,221.3397,222.0588,220.9686,,,,,218.4211,219.2965,218.5175,218.412,218.38,219.2401,,,,,220.706,221.3409,220.3398,221.8212,221.0038,221.6981,,,,,,,219.0007,218.5094,219.3746,218.9988,,,,,,,221.185,220.4429,221.0613,221.49,,,,,219.1355,,,,,220.9263,,
"Texas",1996,229.788,0.004,0.00417,9.34400,3.51e-07,.24844,.4884187,.0928729,.054711,10.06759,.5084291,.1303978,.3223891,.0189265,.0184042,.0014534,.3448405,.0559624,.0256556,.0940854,.8344016,.071513,229.788,232.7988,230.6139,230.9696,229.8455,230.6605,230.4122,232.3012,232.7249,232.8928,233.591,232.6962,231.2868,230.6351,231.1643,230.8535,230.964,231.8688,231.1377,230.4552,230.4896,231.3673,232.2606,232.4259,232.9218,232.2666,232.8231,233.5007,232.6752,233.4167,232.7898,233.4927,231.2707,231.8908,231.3221,230.966,230.9062,231.465,231.6145,231.1603,232.0859,231.1705,232.3857,232.8782,232.2637,232.798,232.3866,232.8891,233.3428,232.7675,233.4548,233.3179,231.6544,231.3372,231.9554,231.2852,231.8508,232.7632,232.3802,232.8821,232.7611,233.2909,231.7428,232.7591
"Texas",2000,232.666,0.005,0.00462,8.90251,2.74e-09,.2785231,.5293605,.0625847,.053695,10.02452,.4372838,.1497957,.3610158,.0344922,.0149065,.002506,.3583342,.0722053,.0233332,.0970428,.8134486,.0895086,232.666,235.6033,233.1976,232.79,232.7642,233.3032,232.7909,234.8875,234.6273,235.7535,236.2052,235.0244,233.2298,233.2662,233.6054,233.0184,232.8775,233.4416,232.5977,233.206,232.966,233.5136,234.1021,235.0795,235.3778,234.4281,234.877,235.2275,234.1565,236.1475,235.2301,235.6413,233.2951,233.6655,232.8694,233.5094,233.1669,233.4885,233.3426,232.7792,233.3171,233.4736,234.3728,234.5918,233.7159,235.3701,234.6635,234.9259,235.2699,234.4498,234.7708,235.6323,233.5686,233.0256,233.3499,233.454,233.2918,234.6655,234.022,234.2126,234.9579,234.8506,233.3271,234.3183
"Texas",2003,237.306,0.003,0.00257,8.65816,-2.33e-08,.1224129,.4921356,.1524231,.0846331,10.06064,.397716,.1259547,.4445149,.0292794,.0024936,.0000414,.4673152,.0693657,.0164146,.4332288,.5608884,.0058827,237.3059,241.3578,239.7825,238.6124,236.6997,237.8182,238.4197,241.4886,240.7014,240.8352,241.8734,241.2357,240.3926,239.1489,240.0613,240.0758,237.9662,239.1446,238.952,237.0972,237.8635,239.0164,240.9196,240.9916,241.8759,241.3862,240.271,241.2134,240.621,241.206,240.7325,241.7511,239.7392,240.7054,240.3412,239.3407,239.5095,240.4207,238.395,238.3811,239.5442,238.3282,240.5003,241.3063,240.8466,241.2448,240.9051,241.7731,240.6401,240.205,241.1328,241.103,239.9661,239.7688,240.6984,239.747,238.8526,240.7558,240.4402,241.2327,241.1582,240.5736,240.0229,240.6952
