year,FIPS,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2015,Alaska,,,,,,,,,,,,,,,,,,,,,-1.406738,260,-1.402252,260.1478,-1.316956,262.9554,-1.336823,262.301,-1.363159,261.4341,-1.386047,260.6809,-1.406738,260,-1.342072,262.1282,-1.353943,261.7373,-1.360657,261.5171,-1.382019,260.8137,-1.402252,260.1478,-1.272736,264.41,-1.282959,264.0742,-1.304016,263.3808,-1.316956,262.9554,-1.30423,263.3734,-1.314514,263.0353,-1.336823,262.301,-1.350494,261.8511,-1.363159,261.4341,-1.386047,260.6809,-1.303528,263.3972,-1.309296,263.2072,-1.329407,262.545,-1.342072,262.1282,-1.322266,262.7802,-1.333862,262.3987,-1.353943,261.7373,-1.348022,261.9322,-1.360657,261.5171,-1.382019,260.8137,-1.245819,265.2966,-1.257843,264.9004,-1.272736,264.41,-1.275452,264.3212,-1.282959,264.0742,-1.304016,263.3808,-1.289642,263.854,-1.30423,263.3734,-1.314514,263.0353,-1.350494,261.8511,-1.278412,264.2239,-1.290466,263.8266,-1.303528,263.3972,-1.301666,263.4586,-1.309296,263.2072,-1.329407,262.545,-1.309143,263.2119,-1.322266,262.7802,-1.333862,262.3987,-1.348022,261.9322,-1.236511,265.6022,-1.245819,265.2966,-1.257843,264.9004,-1.275452,264.3212,-1.289642,263.854,-1.270111,264.4966,-1.278412,264.2239,-1.290466,263.8266,-1.301666,263.4586,-1.309143,263.2119,-1.236511,265.6022,-1.270111,264.4966
1998,Arizona,0.4984567,0.0738962,0.0480525,14.05672,0.5326027,0.0447758,0.2955163,0.0208249,0.1054946,0.0007856,0.3042468,0.0524704,0.1379661,0.0702778,0.8753869,0.0543353,0.478352,0.3437988,0.16814,0.0097092,-0.1144314,258.1956,-0.042756,260.5546,-0.0795685,259.343,-0.0851015,259.1609,-0.1805873,256.0182,-0.0923883,258.9211,-0.0914898,258.9507,-0.0406646,260.6234,-0.0555663,260.133,-0.1127559,258.2508,-0.0199671,261.3047,-0.051188,260.2771,-0.0618036,259.9277,-0.1404733,257.3385,-0.0609427,259.9561,-0.0717273,259.6011,-0.1508481,256.997,-0.0619048,259.9244,-0.0773952,259.4146,-0.1624524,256.6151,-0.1556636,256.8385,-0.0663275,259.7788,-0.0528856,260.2212,-0.105143,258.5013,-0.0190878,261.3336,-0.0479534,260.3836,-0.1201898,258.0061,-0.0328189,260.8817,-0.0613592,259.9424,-0.0936454,258.8797,-0.1187922,258.0521,-0.0285013,261.0238,-0.122451,257.9317,-0.0415242,260.5952,-0.0624008,259.9081,-0.126135,257.8104,-0.1302627,257.6746,-0.0503931,260.3033,-0.1308789,257.6543,-0.140279,257.3449,-0.0519908,260.2507,-0.1346739,257.5294,-0.1127118,258.2522,-0.0311411,260.9369,-0.0579354,260.055,-0.0879472,259.0673,-0.1104073,258.328,-0.0265198,261.089,-0.1008088,258.644,-0.1242609,257.8721,-0.0387184,260.6875,-0.0997598,258.6785,-0.1060924,258.4701,-0.119959,258.0137,-0.0403288,260.6345,-0.1136207,258.2223,-0.1184768,258.0625,-0.0950391,258.8339,-0.1162564,258.1355,-0.0363488,260.7655,-0.0932902,258.8914,-0.1049688,258.507,-0.1022033,258.5981,-0.0986904,258.7137
2002,Arizona,0.4856158,0.1088309,0.0774852,14.01916,0.561169,0.0427302,0.3073609,0.0240521,0.0611044,0.0035835,0.2717799,0.078291,0.0949162,0.353094,0.6405854,0.0063207,0.4597344,0.3402914,0.1530138,0.0469603,-0.1672364,256.7349,-0.1166013,258.4014,-0.1586783,257.0166,-0.0942321,259.1377,-0.1966592,255.7665,-0.1579911,257.0392,-0.0958628,259.084,-0.126883,258.063,-0.0933697,259.166,-0.1490329,257.334,-0.1053269,258.7725,-0.0794805,259.6232,-0.1036087,258.8291,-0.185164,256.1449,-0.1502959,257.2925,-0.1040991,258.8129,-0.1306757,257.9382,-0.0837259,259.4835,-0.043997,260.791,-0.1889841,256.0191,-0.1346675,257.8068,-0.085721,259.4178,-0.1050547,258.7815,-0.1553347,257.1266,-0.1152119,258.4472,-0.089896,259.2804,-0.1281287,258.022,-0.0821652,259.5348,-0.0562929,260.3864,-0.1396707,257.6422,-0.1203888,258.2768,-0.0696301,259.9474,-0.1360307,257.762,-0.0932613,259.1696,-0.0610624,260.2294,-0.1787408,256.3563,-0.138324,257.6865,-0.0943941,259.1323,-0.1213111,258.2464,-0.088087,259.3399,-0.0335758,261.134,-0.1256296,258.1043,-0.135914,257.7658,-0.093116,259.1744,-0.0680365,259.9998,-0.1462565,257.4254,-0.1265673,258.0734,-0.0794148,259.6253,-0.1184503,258.3406,-0.0992094,258.9738,-0.0465121,260.7083,-0.1116407,258.5647,-0.1276274,258.0385,-0.1001981,258.9413,-0.0504664,260.5781,-0.1304936,257.9442,-0.0782454,259.6638,-0.1262864,258.0827,-0.1068303,258.723,-0.0573321,260.3521,-0.117984,258.3559,-0.0901681,259.2714,-0.0912327,259.2364,-0.0977467,259.022
2003,Arizona,0.4931398,0.1409902,0.0825856,13.99645,0.5120596,0.0483678,0.3583604,0.0199602,0.0608793,0.0003727,0.3180965,0.0656243,0.0811279,0.3630647,0.6298908,0.0070445,0.435685,0.3650388,0.1895012,0.009775,-0.1826812,255.3201,-0.0874955,258.4529,-0.145385,256.5476,-0.0694721,259.0461,-0.2057386,254.5612,-0.1811707,255.3698,-0.1470417,256.4931,-0.0919097,258.3076,-0.0424259,259.9363,-0.1150346,257.5465,-0.0833839,258.5882,-0.0965085,258.1563,-0.0623031,259.2821,-0.1682068,255.7965,-0.1444476,256.5785,-0.1314771,257.0054,-0.1047586,257.8847,-0.066459,259.1453,-0.0645636,259.2077,-0.2037333,254.6272,-0.1695018,255.7539,-0.142042,256.6577,-0.0507899,259.661,-0.1164494,257.5,-0.0871416,258.4646,-0.0998144,258.0475,-0.0761279,258.8271,-0.038401,260.0688,-0.0513421,259.6428,-0.1109611,257.6806,-0.1226489,257.2959,-0.0918835,258.3085,-0.0947919,258.2128,-0.059151,259.3858,-0.0650182,259.1927,-0.1668515,255.8411,-0.152351,256.3184,-0.1272134,257.1457,-0.1008796,258.0124,-0.0974239,258.1262,-0.0592024,259.3841,-0.1648976,255.9054,-0.081059,258.6648,-0.0457121,259.8281,-0.0584459,259.409,-0.1122919,257.6368,-0.1232188,257.2772,-0.09467,258.2168,-0.0716939,258.973,-0.083786,258.575,-0.0468115,259.7919,-0.1182508,257.4407,-0.0913681,258.3255,-0.0947526,258.2141,-0.0596823,259.3683,-0.1487112,256.4382,-0.0918611,258.3092,-0.0763132,258.821,-0.0877045,258.446,-0.053022,259.5875,-0.1188182,257.422,-0.0790336,258.7314,-0.089853,258.3753,-0.0827391,258.6095
2005,Arizona,0.4930384,0.117947,0.0843856,14.01491,0.4938332,0.0557165,0.3716051,0.0190979,0.058863,0.0008844,0.3366174,0.0760231,0.1528133,0.3966124,0.5977746,0.005613,0.4314128,0.3432274,0.2060842,0.0192756,-0.1711755,254.7879,-0.0605527,258.4288,-0.0955023,257.2785,-0.0867744,257.5658,-0.1919863,254.103,-0.1633755,255.0446,-0.1147438,256.6452,-0.0443785,258.9612,-0.0420134,259.039,-0.0862283,257.5838,-0.0500352,258.775,-0.0542549,258.6361,-0.0396433,259.117,-0.117415,256.5573,-0.0893225,257.4819,-0.0673653,258.2046,-0.1164872,256.5879,-0.0776187,257.8671,-0.0614316,258.3999,-0.1856762,254.3107,-0.1377167,255.8891,-0.103581,257.0126,-0.0292265,259.4598,-0.0681613,258.1784,-0.0341048,259.2993,-0.0382675,259.1623,-0.0695559,258.1325,-0.0315559,259.3832,-0.0360648,259.2348,-0.0776866,257.8649,-0.0811459,257.751,-0.0439196,258.9763,-0.067783,258.1909,-0.031619,259.3811,-0.0277994,259.5068,-0.1126031,256.7157,-0.0895888,257.4732,-0.0580948,258.5097,-0.1084246,256.8532,-0.0906971,257.4367,-0.0499762,258.7769,-0.1286505,256.1875,-0.0545148,258.6275,-0.0187424,259.8049,-0.0231949,259.6584,-0.0602138,258.44,-0.063235,258.3405,-0.0281465,259.4954,-0.0607437,258.4225,-0.0647635,258.2902,-0.0257915,259.5729,-0.0726392,258.031,-0.0611519,258.4091,-0.0549067,258.6146,-0.0176998,259.8392,-0.0824671,257.7076,-0.0808213,257.7617,-0.046129,258.9035,-0.0496387,258.788,-0.0128919,259.9974,-0.0553094,258.6014,-0.0560026,258.5786,-0.0467526,258.883,-0.0413072,259.0622
2007,Arizona,0.4962944,0.0852147,0.0733103,14.01968,0.4670784,0.0490975,0.3886607,0.0227357,0.0716842,0.0007434,0.3594185,0.0776949,0.0270152,0.4379056,0.5584211,0.0036734,0.3876635,0.3627589,0.2377817,0.0117959,-0.1905515,254.8288,-0.0626932,259.0369,-0.1280954,256.8844,-0.1470713,256.2598,-0.2251846,253.6889,-0.1811271,255.139,-0.1277892,256.8944,-0.0596514,259.1371,-0.0832468,258.3605,-0.1023162,257.7328,-0.0501941,259.4483,-0.0626753,259.0375,-0.1012828,257.7668,-0.1652378,255.6619,-0.1227403,257.0606,-0.1002383,257.8012,-0.184869,255.0158,-0.1367577,256.5993,-0.1179643,257.2178,-0.2171698,253.9527,-0.1623255,255.7578,-0.1134132,257.3676,-0.0785559,258.5149,-0.098225,257.8675,-0.0491822,259.4816,-0.0611012,259.0893,-0.1176289,257.2289,-0.0707478,258.7718,-0.0834182,258.3548,-0.0917829,258.0795,-0.1014164,257.7625,-0.0496681,259.4656,-0.1403095,256.4824,-0.0948894,257.9773,-0.0941987,258,-0.1604857,255.8183,-0.1349372,256.6592,-0.0900979,258.135,-0.1755788,255.3216,-0.1521198,256.0937,-0.1034429,257.6958,-0.1504285,256.1494,-0.1124466,257.3994,-0.068086,258.8594,-0.0801752,258.4615,-0.0896283,258.1504,-0.0986836,257.8524,-0.0500727,259.4523,-0.1070305,257.5777,-0.1169975,257.2496,-0.0704105,258.7829,-0.0905052,258.1216,-0.1343916,256.6772,-0.1283928,256.8746,-0.0836846,258.346,-0.1267918,256.9273,-0.1397453,256.5009,-0.1037442,257.6859,-0.1131262,257.377,-0.0691453,258.8246,-0.089687,258.1485,-0.1060287,257.6107,-0.1196748,257.1615,-0.1040316,257.6764
2009,Arizona,0.4967174,0.0561776,0.0923472,14.01757,0.4451206,0.0532476,0.4179515,0.0296727,0.0540076,0,0.3841034,0.0857162,0.0201805,0.435345,0.5622261,0.0024289,0.3816224,0.3410564,0.2636055,0.0137157,-0.1452477,257.5953,-0.0020096,262.3096,-0.0607896,260.375,-0.1380691,257.8315,-0.1561222,257.2374,-0.1365431,257.8818,-0.0685052,260.1211,0.0100845,262.7076,-0.0588153,260.44,-0.017987,261.7838,0.0109778,262.7371,0.0038709,262.5031,-0.0644557,260.2543,-0.0778469,259.8136,-0.0568726,260.5039,-0.0253376,261.5418,-0.1491595,257.4665,-0.1289653,258.1312,-0.095637,259.2281,-0.1495887,257.4524,-0.0805671,259.7241,-0.0546684,260.5765,-0.0424486,260.9786,-0.0072391,262.1375,0.0202103,263.0409,0.0135145,262.8206,-0.0646643,260.2475,-0.0457688,260.8694,-0.0528607,260.636,-0.0080993,262.1092,-0.0122952,261.9711,0.0170509,262.9369,-0.0803371,259.7317,-0.060383,260.3884,-0.0508849,260.701,-0.0746953,259.9173,-0.0405482,261.0412,-0.0164381,261.8347,-0.1420293,257.7012,-0.1032889,258.9763,-0.0818043,259.6833,-0.0700623,260.0698,-0.0504522,260.7152,-0.0325353,261.3049,-0.0390317,261.0911,0.0003814,262.3883,-0.0036627,262.2552,0.023986,263.1652,-0.054957,260.567,-0.0589204,260.4365,-0.039616,261.0719,-0.002207,262.3031,-0.0769103,259.8444,-0.0617617,260.343,-0.0420992,260.9901,-0.0339211,261.2593,-0.092723,259.324,-0.0431271,260.9563,-0.0468993,260.8322,-0.0287499,261.4295,0.0042368,262.5152,-0.0490153,260.7625,-0.0551558,260.5604,-0.0392847,261.0828
2011,Arizona,0.4956632,0.0171584,0.0956411,13.98803,0.4458784,0.0589199,0.4097638,0.0302239,0.0515587,0.0036554,0.4539404,0.0576714,0.0339302,0.4416537,0.5557224,0.0026239,0.3968629,0.3543521,0.2446093,0.0041756,-0.107454,260.148,0.0331924,264.777,0.025328,264.5182,-0.1490562,258.7788,-0.1142175,259.9254,-0.108812,260.1033,-0.0535227,261.923,0.0780859,266.2546,-0.061834,261.6495,0.0214687,264.3912,0.036041,264.8708,0.0229332,264.4394,-0.0217929,262.9673,0.0094256,263.9948,0.0198332,264.3373,0.0400449,265.0026,-0.15042,258.7339,-0.1509947,258.715,-0.1192214,259.7607,-0.1148886,259.9033,-0.0588458,261.7478,-0.0499792,262.0396,-0.0121324,263.2853,0.0616509,265.7137,0.0773652,266.2309,0.0659097,265.8539,-0.0573134,261.7982,-0.0588346,261.7482,-0.0686576,261.4249,0.0239822,264.4739,0.0136451,264.1337,0.0265615,264.5588,-0.0310157,262.6638,-0.0288616,262.7347,-0.0214196,262.9796,0.0062821,263.8914,0.0281243,264.6102,0.0387935,264.9614,-0.1517592,258.6898,-0.11508,259.897,-0.1159102,259.8697,-0.0560558,261.8397,-0.0131089,263.2531,-0.0134225,263.2428,-0.0212849,262.984,0.0617222,265.716,0.0521412,265.4007,0.0659474,265.8551,-0.0553463,261.863,-0.0623803,261.6315,-0.0648748,261.5494,0.0166251,264.2318,-0.0355576,262.5143,-0.0238986,262.898,-0.0235865,262.9083,0.0276734,264.5954,-0.112844,259.9706,-0.0139856,263.2243,-0.0201938,263.02,-0.0217306,262.9694,0.0526456,265.4173,-0.059911,261.7128,-0.0253298,262.8509,-0.0205522,263.0081
2013,Arizona,0.4874572,0.0132827,0.1073816,14.00128,0.4143627,0.0485768,0.429052,0.0322988,0.0655262,0.0101836,0.4944774,0.0636297,0.0238126,0.4824156,0.5154631,0.0021214,0.3904161,0.3513884,0.2494674,0.0087282,-0.1761826,260.4483,-0.0169836,265.6879,-0.0101823,265.9118,-0.22263,258.9196,-0.1682936,260.7079,-0.1730288,260.5521,-0.1131838,262.5217,0.044662,267.7168,-0.1220795,262.2289,-0.0149011,265.7565,-0.0092701,265.9418,-0.0226463,265.5016,-0.0646397,264.1194,-0.0153429,265.7419,-0.0133615,265.8071,0.0095424,266.561,-0.2096303,259.3474,-0.2199594,259.0075,-0.1846433,260.1698,-0.1664134,260.7698,-0.1055557,262.7728,-0.1050749,262.7886,-0.0560603,264.4018,0.0390553,267.5323,0.0467906,267.7869,0.0364927,267.448,-0.1027322,262.8657,-0.1142118,262.4879,-0.1235185,262.1816,-0.0095142,265.9338,-0.0195319,265.6041,-0.0146147,265.7659,-0.0626292,264.1856,-0.0694347,263.9616,-0.0588204,264.311,-0.0172913,265.6778,0.0070948,266.4804,0.0104726,266.5916,-0.2083196,259.3906,-0.167403,260.7372,-0.1767554,260.4294,-0.1000559,262.9538,-0.0449322,264.7681,-0.0545343,264.452,-0.060371,264.2599,0.0407256,267.5873,0.0323408,267.3113,0.0390072,267.5307,-0.0979104,263.0244,-0.1038573,262.8287,-0.1153282,262.4512,-0.0139279,265.7885,-0.066026,264.0738,-0.0511984,264.5618,-0.0588425,264.3102,0.0078168,266.5042,-0.1624386,260.9006,-0.044274,264.7897,-0.0484606,264.6519,-0.0583694,264.3258,0.0342387,267.3738,-0.0987836,262.9957,-0.0515066,264.5517,-0.047486,264.684
2015,Arizona,,,,,,,,,,,,,,,,,,,,,2.375549,263,2.534729,268.2397,2.541534,268.4635,2.329102,261.4713,2.383423,263.2597,2.378693,263.1038,2.438538,265.0735,2.596375,270.2686,2.429657,264.7807,2.536835,268.3082,2.54245,268.4935,2.529083,268.0533,2.487091,266.6712,2.536377,268.2936,2.538361,268.3589,2.561279,269.1127,2.342102,261.8992,2.331757,261.5592,2.367096,262.7216,2.385315,263.3215,2.446167,265.3245,2.446655,265.3404,2.495667,266.9536,2.59079,270.084,2.598511,270.3386,2.588226,269.9997,2.449005,265.4174,2.437531,265.0396,2.428223,264.7333,2.542206,268.4855,2.532196,268.1558,2.537109,268.3176,2.489105,266.7373,2.4823,266.5134,2.49292,266.8627,2.534424,268.2295,2.558807,269.0321,2.562195,269.1433,2.343414,261.9423,2.384338,263.289,2.374969,262.9812,2.45166,265.5055,2.506805,267.3198,2.497192,267.0038,2.491364,266.8117,2.592438,270.139,2.584076,269.863,2.590729,270.0825,2.453827,265.5761,2.447876,265.3804,2.436401,265.0029,2.537811,268.3402,2.485687,266.6255,2.500519,267.1136,2.492889,266.862,2.55954,269.0559,2.389282,263.4524,2.507446,267.3415,2.503265,267.2037,2.493347,266.8775,2.585968,269.9255,2.452942,265.5474,2.500214,267.1034,2.504242,267.2357
1998,Arkansas,0.4811689,0.0025238,0.0466208,14.07358,0.7407045,0.2006433,0.0343473,0.0138413,0.0100984,0.0003651,0.2861874,0.0694837,0.049438,0.0631471,0.8886162,0.0482367,0.8238389,0.1223954,0.0488978,0.0048678,-0.1550568,256.9288,-0.2324899,254.3803,-0.1504029,257.0819,-0.2149547,254.9574,-0.2229994,254.6926,-0.1272696,257.8433,-0.2187793,254.8315,-0.2029789,255.3515,-0.2498169,253.81,-0.2988174,252.1973,-0.2089378,255.1554,-0.2376692,254.2098,-0.1974915,255.5321,-0.213413,255.0081,-0.1279625,257.8205,-0.1848012,255.9498,-0.2716629,253.091,-0.1869534,255.879,-0.244449,253.9867,-0.2007751,255.4241,-0.2821389,252.7462,-0.1952994,255.6043,-0.2212462,254.7503,-0.2699165,253.1485,-0.1843386,255.965,-0.2075202,255.2021,-0.3101929,251.8229,-0.2263009,254.584,-0.2518024,253.7446,-0.2793194,252.839,-0.3000813,252.1557,-0.2165142,254.9061,-0.2518718,253.7424,-0.1748352,256.2778,-0.208684,255.1638,-0.1964709,255.5657,-0.2463187,253.9251,-0.1671787,256.5298,-0.2486463,253.8485,-0.3009953,252.1256,-0.2208958,254.7619,-0.2623973,253.3959,-0.2824399,252.7363,-0.202509,255.367,-0.2227992,254.6992,-0.2546708,253.6502,-0.2707923,253.1196,-0.1910047,255.7456,-0.2904473,252.4727,-0.3090885,251.8592,-0.2306818,254.4398,-0.2823602,252.7389,-0.2341069,254.327,-0.2642612,253.3346,-0.1909043,255.7489,-0.2321216,254.3924,-0.2808681,252.788,-0.2668453,253.2495,-0.2810364,252.7825,-0.2062079,255.2453,-0.2570768,253.571,-0.2911544,252.4495,-0.2496049,253.817,-0.2670286,253.2435
2002,Arkansas,0.4967514,0.0151745,0.0951498,14.06966,0.7484851,0.2118091,0.022145,0.0103549,0.0056445,0.0015615,0.3532881,0.0820188,0.001189,0.3244947,0.6701087,0.0053966,0.7482497,0.1715696,0.0383513,0.0418294,-0.0596896,260.1349,-0.1407758,257.4661,-0.0070359,261.8678,-0.103772,258.684,-0.0670663,259.8921,-0.0332385,261.0054,-0.0684979,259.845,-0.0772117,259.5582,-0.1415038,257.4422,-0.1480458,257.2268,-0.1190199,258.1822,-0.1007997,258.7818,-0.0467125,260.562,-0.0188957,261.4775,0.0117703,262.4868,0.00233,262.1761,-0.1054146,258.6299,-0.0769515,259.5667,-0.084953,259.3034,-0.0482694,260.5107,-0.0833923,259.3547,-0.0470096,260.5522,-0.0830771,259.3651,-0.0931055,259.0351,-0.0634238,260.012,-0.0404004,260.7697,-0.1483149,257.218,-0.1198066,258.1563,-0.1014013,258.762,-0.1323003,257.7451,-0.1158123,258.2878,-0.082037,259.3994,-0.0530114,260.3547,-0.0277308,261.1867,-0.0164206,261.559,-0.0060105,261.9016,-0.0181754,261.5012,0.0157966,262.6193,-0.0858995,259.2722,-0.0967875,258.9139,-0.0633699,260.0137,-0.0672499,259.886,-0.0973567,258.8951,-0.0691699,259.8228,-0.0454107,260.6048,-0.0829962,259.3678,-0.0631769,260.0201,-0.0290241,261.1442,-0.1323027,257.745,-0.1156437,258.2933,-0.0826906,259.3778,-0.1017864,258.7494,-0.0396279,260.7952,-0.0333721,261.001,-0.0028411,262.0059,-0.0082332,261.8284,-0.0803067,259.4563,-0.0869645,259.2372,-0.0664551,259.9122,-0.0339516,260.982,-0.0544518,260.3073,-0.1013956,258.7622,-0.0231565,261.3373,-0.0575049,260.2068
2003,Arkansas,0.4874743,0.0124287,0.1044221,14.07833,0.7306601,0.2177634,0.0328044,0.0111223,0.0072714,0.0003783,0.382568,0.0769181,0.0033511,0.3437039,0.6530532,0.0032429,0.7613853,0.1830352,0.0499826,0.005597,-0.1013148,257.9981,-0.1681097,255.7997,-0.0263824,260.4643,-0.1488299,256.4343,-0.0971194,258.1362,-0.0719101,258.9659,-0.1580732,256.13,-0.0939864,258.2393,-0.174358,255.5941,-0.1644257,255.921,-0.1432791,256.6169,-0.174387,255.5931,-0.0712497,258.9876,-0.028991,260.3784,-0.0059067,261.1382,-0.0630377,259.2579,-0.1391759,256.752,-0.1189955,257.4162,-0.1764266,255.526,-0.0767338,258.8071,-0.1516602,256.3411,-0.1316905,256.9984,-0.1057961,257.8506,-0.1005185,258.0243,-0.0782456,258.7574,-0.1017241,257.9846,-0.1698134,255.7436,-0.1495855,256.4094,-0.1784857,255.4582,-0.1469577,256.4959,-0.1689176,255.7731,-0.1511087,256.3593,-0.0680181,259.094,-0.0506262,259.6664,-0.0852564,258.5266,-0.0152925,260.8293,-0.0653438,259.182,-0.0466805,259.7962,-0.1180195,257.4483,-0.1677713,255.8108,-0.1499204,256.3983,-0.1329442,256.9571,-0.1101246,257.7081,-0.0899509,258.3721,-0.1109126,257.6822,-0.0893807,258.3909,-0.1061609,257.8386,-0.0872855,258.4598,-0.1520876,256.327,-0.1725826,255.6525,-0.1552659,256.2224,-0.1525262,256.3126,-0.0538621,259.5599,-0.0842295,258.5604,-0.068754,259.0698,-0.0540405,259.554,-0.1486696,256.4395,-0.0987377,258.0829,-0.1136643,257.5916,-0.0963847,258.1603,-0.0959372,258.1751,-0.1559599,256.1996,-0.072645,258.9417,-0.1032211,257.9354
2005,Arkansas,0.5004696,0.0107408,0.0880148,14.08639,0.6949125,0.2528343,0.0374061,0.009,0.0058471,0,0.3768657,0.1070659,0.0008345,0.3725505,0.6230868,0.0043627,0.7481299,0.1871552,0.0521868,0.012528,-0.0826769,257.6917,-0.1183538,256.5175,0.000305,260.4229,-0.1323022,256.0584,-0.0989584,257.1559,-0.0505248,258.7499,-0.1274831,256.217,-0.0472646,258.8572,-0.127111,256.2293,-0.1353668,255.9576,-0.0912019,257.4112,-0.1161866,256.5888,-0.0469237,258.8685,-0.0226207,259.6683,0.0226921,261.1597,-0.027042,259.5228,-0.1416544,255.7506,-0.0996504,257.1331,-0.1492578,255.5004,-0.075809,257.9178,-0.1429414,255.7083,-0.0983695,257.1753,-0.0609187,258.4078,-0.0739156,257.9801,-0.0293051,259.4483,-0.0469129,258.8688,-0.1418849,255.743,-0.1000193,257.1209,-0.123167,256.3591,-0.1153829,256.6153,-0.132721,256.0446,-0.0908356,257.4232,-0.0628648,258.3438,-0.0243278,259.6122,-0.0523138,258.6911,-0.0069997,260.1825,-0.050914,258.7371,-0.0087663,260.1243,-0.117543,256.5442,-0.1608831,255.1178,-0.1200138,256.4629,-0.1212816,256.4211,-0.0842372,257.6404,-0.0428413,259.0028,-0.0582911,258.4943,-0.0605411,258.4203,-0.0727071,258.0199,-0.0304396,259.411,-0.1216088,256.4104,-0.137808,255.8772,-0.0978751,257.1915,-0.1139272,256.6632,-0.0466104,258.8788,-0.0715461,258.0581,-0.0338823,259.2977,-0.0375565,259.1768,-0.1387689,255.8456,-0.0705481,258.0909,-0.0811876,257.7408,-0.0417207,259.0397,-0.0603225,258.4275,-0.1187556,256.5043,-0.0578255,258.5096,-0.0685298,258.1573
2007,Arkansas,0.5064961,0.0291205,0.0815981,14.09346,0.6755343,0.2437953,0.0587745,0.0134971,0.0076294,0.0007693,0.4216617,0.0892385,0,0.3950203,0.5996704,0.0053092,0.7312453,0.1941229,0.0660056,0.0086263,-0.094055,257.961,-0.118117,257.1691,0.017491,261.6323,-0.1207024,257.084,-0.1183447,257.1616,-0.0594949,259.0984,-0.1372063,256.5408,-0.0321226,259.9994,-0.1137457,257.3129,-0.1429583,256.3515,-0.0878419,258.1655,-0.1207402,257.0827,-0.0152006,260.5563,-0.0146627,260.574,0.0408294,262.4004,-0.0130148,260.6282,-0.1403471,256.4374,-0.0852635,258.2503,-0.141614,256.3957,-0.0931822,257.9897,-0.1594496,255.8087,-0.1049471,257.6025,-0.0352172,259.8975,-0.0678001,258.8251,-0.0125537,260.6434,-0.0369487,259.8405,-0.1381522,256.5096,-0.0835615,258.3064,-0.1150447,257.2702,-0.1204294,257.093,-0.1438609,256.3217,-0.0921286,258.0244,-0.0418439,259.6794,0.0087847,261.3457,-0.0258926,260.2044,0.0018868,261.1187,-0.0447354,259.5842,0.0067107,261.2774,-0.1137215,257.3137,-0.1621097,255.7211,-0.1091327,257.4648,-0.135221,256.6061,-0.0689215,258.7882,-0.0154466,260.5482,-0.0379567,259.8073,-0.0529965,259.3123,-0.0705081,258.736,-0.0187346,260.44,-0.1152029,257.265,-0.1380747,256.5122,-0.0865242,258.2089,-0.122463,257.026,-0.0242187,260.2595,-0.054468,259.2639,-0.0057928,260.8659,-0.0301146,260.0654,-0.1371752,256.5418,-0.0536388,259.2912,-0.0700102,258.7524,-0.0195712,260.4124,-0.0566399,259.1924,-0.1162972,257.2289,-0.0392137,259.766,-0.0557147,259.2229
