year,FIPS,profmean,pct,sepct,semean,diff,profmean_stnd,female,lep,sped,age,white,black,hispanic,asian,amind,unclass,freelunch,redlunch,misslunch,books_125,books_26p,books_multmiss,lang_nr,lang_st,lang_mt,lang_om,score_st_m1,score_m1,score_st_m2,score_m2,score_st_m3,score_m3,score_st_m4,score_m4,score_st_m5,score_m5,score_st_m6,score_m6,score_st_m7,score_m7,score_st_m8,score_m8,score_st_m9,score_m9,score_st_m10,score_m10,score_st_m11,score_m11,score_st_m12,score_m12,score_st_m13,score_m13,score_st_m14,score_m14,score_st_m15,score_m15,score_st_m16,score_m16,score_st_m17,score_m17,score_st_m18,score_m18,score_st_m19,score_m19,score_st_m20,score_m20,score_st_m21,score_m21,score_st_m22,score_m22,score_st_m23,score_m23,score_st_m24,score_m24,score_st_m25,score_m25,score_st_m26,score_m26,score_st_m27,score_m27,score_st_m28,score_m28,score_st_m29,score_m29,score_st_m30,score_m30,score_st_m31,score_m31,score_st_m32,score_m32,score_st_m33,score_m33,score_st_m34,score_m34,score_st_m35,score_m35,score_st_m36,score_m36,score_st_m37,score_m37,score_st_m38,score_m38,score_st_m39,score_m39,score_st_m40,score_m40,score_st_m41,score_m41,score_st_m42,score_m42,score_st_m43,score_m43,score_st_m44,score_m44,score_st_m45,score_m45,score_st_m46,score_m46,score_st_m47,score_m47,score_st_m48,score_m48,score_st_m49,score_m49,score_st_m50,score_m50,score_st_m51,score_m51,score_st_m52,score_m52,score_st_m53,score_m53,score_st_m54,score_m54,score_st_m55,score_m55,score_st_m56,score_m56,score_st_m57,score_m57,score_st_m58,score_m58,score_st_m59,score_m59,score_st_m60,score_m60,score_st_m61,score_m61,score_st_m62,score_m62,score_st_m63,score_m63,score_st_m64,score_m64
2013,Delaware,225.772,0,0.00009,32.46602,7.32E-09,0.1479975,0.4959853,0.0208525,0.1216725,10.01537,0.4748515,0.3120067,0.1455256,0.0396959,0.0082406,0.0196798,0.4689378,0.0481716,0.0012799,0.3296989,0.6641651,0.006136,0.6052192,0.2322619,0.1566982,0.0058207,0.1479975,225.7717,0.2383976,228.9192,0.2258903,228.4837,0.087232,223.6559,0.1747929,226.7046,0.1555863,226.0359,0.1401892,225.4998,0.2629032,229.7725,0.1998635,227.5775,0.2644575,229.8266,0.2432205,229.0871,0.2427015,229.0691,0.175436,226.727,0.2482953,229.2638,0.2286602,228.5802,0.2202375,228.2869,0.1168767,224.6881,0.0947325,223.9171,0.0943556,223.9039,0.1789199,226.8483,0.1657514,226.3898,0.1468077,225.7302,0.2273594,228.5349,0.286302,230.5872,0.2650586,229.8475,0.2664632,229.8964,0.2297569,228.6184,0.2051933,227.7631,0.206668,227.8145,0.2666691,229.9036,0.267849,229.9447,0.246766,229.2106,0.2014638,227.6333,0.1774066,226.7956,0.1801211,226.8901,0.2493283,229.2998,0.2413116,229.0207,0.2216665,228.3367,0.120781,224.824,0.1229397,224.8992,0.1012532,224.1441,0.1692535,226.5117,0.2547083,229.4871,0.2297295,228.6174,0.2330163,228.7319,0.2869125,230.6084,0.2891075,230.6848,0.2680283,229.9509,0.2321665,228.7023,0.2355144,228.8188,0.211271,227.9747,0.2695686,230.0045,0.2017909,227.6446,0.2048414,227.7509,0.1813504,226.9329,0.2415081,229.0275,0.126485,225.0226,0.2553099,229.5081,0.2594584,229.6525,0.2348415,228.7954,0.2893507,230.6933,0.2374578,228.8865,0.2047273,227.7469,0.2597274,229.6619
2015,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.924957,223.6987,-1.834549,226.8463,-1.847061,226.4108,-1.985718,221.5829,-1.898163,224.6317,-1.917358,223.9629,-1.93277,223.4268,-1.810043,227.6995,-1.873093,225.5046,-1.808502,227.7536,-1.829727,227.0142,-1.830246,226.9961,-1.897522,224.6541,-1.824661,227.1909,-1.844299,226.5072,-1.852722,226.214,-1.95607,222.6151,-1.978226,221.8441,-1.978592,221.831,-1.894028,224.7754,-1.907196,224.3169,-1.926147,223.6573,-1.845596,226.4619,-1.786652,228.5142,-1.807892,227.7746,-1.806488,227.8235,-1.843201,226.5454,-1.867752,225.6902,-1.866287,225.7415,-1.80629,227.8306,-1.805099,227.8717,-1.826187,227.1376,-1.87149,225.5603,-1.895538,224.7227,-1.892838,224.8172,-1.823624,227.2269,-1.831635,226.9477,-1.851288,226.2637,-1.952164,222.7511,-1.950012,222.8262,-1.971695,222.0712,-1.903702,224.4388,-1.818237,227.4142,-1.843216,226.5444,-1.839935,226.6589,-1.786041,228.5355,-1.783844,228.6119,-1.804916,227.8779,-1.84079,226.6293,-1.837433,226.7459,-1.861679,225.9018,-1.803391,227.9316,-1.871155,225.5717,-1.868118,225.6779,-1.891602,224.86,-1.831451,226.9546,-1.946472,222.9497,-1.817642,227.4351,-1.813492,227.5796,-1.838104,226.7224,-1.7836,228.6204,-1.835495,226.8135,-1.868225,225.6739,-1.813232,227.5889
1992,D.C.,188.14,0,0,1218.42688,0.1013835,-0.773159,0.5027524,0.0108919,0.0178711,9.93874,0.0493893,0.8294791,0.0929474,0.0108369,0.0171481,0.0001992,,,,0.1297351,0.7758337,0.0944313,0.7556191,0.18302,0.0593533,0.0020076,-0.773159,188.1399,-0.2804307,205.2958,,,-0.8434235,185.6934,-0.8519385,185.3969,-0.7898214,187.5597,-0.8296475,186.173,,,-0.3093408,204.2892,-0.3626269,202.4339,-0.3091461,204.296,-0.2907648,204.936,,,,,,,,,-0.9128382,183.2765,-0.860393,185.1026,-0.8579078,185.1891,-0.8599907,185.1166,-0.9089057,183.4134,-0.8509866,185.4301,,,,,,,,,-0.3842583,201.6807,-0.3367246,203.3357,-0.3101587,204.2607,-0.3791729,201.8578,-0.37164,202.12,-0.3211564,203.8778,,,,,,,,,,,,,-0.9215408,182.9735,-0.930796,182.6513,-0.8786267,184.4677,-0.9203687,183.0143,,,,,,,,,,,,,-0.4003512,201.1204,-0.3852231,201.6471,-0.3393143,203.2456,-0.3894929,201.4984,,,,,,,,,-0.9421812,182.2548,,,,,,,,,-0.4026263,201.0412,,,,
1998,D.C.,181.627,0,0.00008,24.6605,4.60E-10,-0.9462678,0.5237655,0.0479253,0.0142886,9.816408,0.0704001,0.7450202,0.1461679,0.0135236,0.0227398,0.0021484,0.7687513,0.0206841,0.0086861,0.1371176,0.7895409,0.0733414,0.689038,0.2188822,0.0858372,0.0062425,-0.9462678,181.627,-0.4789552,197.898,-0.6243618,192.8352,-0.9812151,180.4102,-1.028691,178.7572,-1.001645,179.6989,-0.9868589,180.2137,-0.4066316,200.4161,-0.4952953,197.329,-0.5644221,194.9222,-0.5423159,195.6919,-0.488786,197.5557,-0.6834414,190.7781,-0.7127097,189.759,-0.6734037,191.1276,-0.6585947,191.6432,-1.056589,177.7858,-1.037124,178.4635,-0.9926558,180.0118,-1.064531,177.5093,-1.069669,177.3304,-1.047509,178.102,-0.4269115,199.71,-0.4933408,197.3971,-0.4621898,198.4817,-0.4137472,200.1684,-0.5749601,194.5553,-0.5565165,195.1974,-0.4966456,197.282,-0.6053708,193.4964,-0.5730946,194.6202,-0.553235,195.3117,-0.7637291,187.9827,-0.7362543,188.9393,-0.6872182,190.6466,-0.7410659,188.7717,-0.748779,188.5032,-0.7144337,189.699,-1.093807,176.4899,-1.071003,177.284,-1.052186,177.9391,-1.10999,175.9265,-0.5077624,196.8949,-0.481566,197.8071,-0.4263594,199.7292,-0.5270323,196.224,-0.4995831,197.1797,-0.4706383,198.1875,-0.6150835,193.1582,-0.5765142,194.5011,-0.5590798,195.1082,-0.6150187,193.1605,-0.7957878,186.8664,-0.7713593,187.717,-0.743857,188.6746,-0.7824247,187.3317,-1.111153,175.886,-0.5414936,195.7205,-0.5075346,196.9029,-0.4822451,197.7834,-0.5343478,195.9693,-0.6176082,193.0703,-0.8063442,186.4989,-0.5421944,195.6961
2002,D.C.,190.518,0,0.00007,16.28793,1.95E-10,-0.7765191,0.5137383,0.0478153,0.0746755,9.900936,0.0348724,0.8787857,0.070823,0.0108656,0,0.0046532,0.7186885,0.0633095,0.0121439,0.4359548,0.5526827,0.0113625,0.632928,0.2150292,0.1413879,0.0106549,-0.7765191,190.5181,-0.2708136,208.1258,-0.4749132,201.0194,-0.8115714,189.2976,-0.7975237,189.7867,-0.8051453,189.5214,-0.7872607,190.1441,-0.2220669,209.8231,-0.2646966,208.3388,-0.2952935,207.2735,-0.3112592,206.7176,-0.2654359,208.313,-0.5314763,199.05,-0.505075,199.9693,-0.5041087,200.0029,-0.4919103,200.4276,-0.828916,188.6937,-0.8405144,188.2899,-0.8064705,189.4752,-0.8171439,189.1036,-0.8099074,189.3556,-0.8189653,189.0402,-0.2206323,209.873,-0.2487218,208.895,-0.2575314,208.5883,-0.2178626,209.9695,-0.2889047,207.4959,-0.304055,206.9684,-0.2584852,208.5551,-0.3228252,206.3149,-0.2904958,207.4405,-0.3063631,206.888,-0.5557346,198.2054,-0.5633191,197.9413,-0.527708,199.1812,-0.5226883,199.356,-0.5242923,199.3001,-0.5255735,199.2555,-0.8493912,187.9808,-0.8262683,188.7859,-0.8374503,188.3966,-0.8321069,188.5826,-0.2465205,208.9716,-0.2556188,208.6549,-0.215199,210.0622,-0.2712258,208.1115,-0.2449839,209.0251,-0.2538495,208.7165,-0.3159742,206.5534,-0.2834409,207.6862,-0.2983506,207.167,-0.3184465,206.4673,-0.5759752,197.5006,-0.5551621,198.2253,-0.5619534,197.9889,-0.5453546,198.5668,-0.8483525,188.017,-0.2690473,208.1873,-0.2417566,209.1375,-0.2506405,208.8282,-0.2679302,208.2262,-0.3109123,206.7296,-0.5772083,197.4577,-0.2646412,208.3407
2003,D.C.,188.374,0,0.00006,17.1993,-5.80E-10,-0.8065191,0.5137306,0.0610313,0.0833667,9.887349,0.050598,0.8502056,0.0879567,0.0101559,0.0003612,0.0007225,0.6282756,0.0711221,0.0203683,0.4745366,0.5152133,0.0102501,0.5930192,0.2384308,0.1597465,0.0088034,-0.8065191,188.3745,-0.3122552,205.5838,-0.5765231,196.3825,-0.8289678,187.5928,-0.818684,187.9509,-0.8394452,187.2281,-0.8103575,188.2408,-0.3091688,205.6913,-0.3006123,205.9892,-0.3278251,205.0417,-0.3562151,204.0532,-0.3085165,205.714,-0.6167274,194.9827,-0.5959339,195.7067,-0.6065885,195.3357,-0.5878199,195.9892,-0.8388599,187.2484,-0.8622144,186.4353,-0.8238837,187.7699,-0.8418584,187.144,-0.8236283,187.7788,-0.8458404,187.0054,-0.2995471,206.0263,-0.3243401,205.1631,-0.3448656,204.4484,-0.3059686,205.8027,-0.3170075,205.4184,-0.3434748,204.4968,-0.2971584,206.1095,-0.3582601,203.982,-0.3243201,205.1638,-0.3526021,204.179,-0.6320096,194.4506,-0.6491796,193.8528,-0.614089,195.0745,-0.6144524,195.0619,-0.6086704,195.2632,-0.6214035,194.8199,-0.8629387,186.41,-0.8352755,187.3732,-0.8586244,186.5603,-0.8491297,186.8909,-0.3154693,205.4719,-0.3348189,204.7982,-0.2964368,206.1346,-0.3473968,204.3603,-0.3213545,205.267,-0.3418841,204.5522,-0.3469573,204.3756,-0.3138092,205.5297,-0.3401707,204.6119,-0.3549494,204.0973,-0.6529938,193.72,-0.6314185,194.4712,-0.6482024,193.8868,-0.6300885,194.5175,-0.860654,186.4896,-0.3385474,204.6684,-0.3125995,205.5719,-0.3318666,204.901,-0.344666,204.4554,-0.3439355,204.4808,-0.6537619,193.6932,-0.3358531,204.7622
2005,D.C.,190.787,0,0.00007,16.35943,-4.94E-10,-0.7846666,0.5363868,0.0452241,0.0932224,9.864042,0.0445707,0.8472084,0.0915289,0.0152855,0.0009333,0.0004733,0.684059,0.0723408,0.0121008,0.458923,0.5315852,0.0094918,0.5780031,0.2413039,0.170757,0.009936,-0.7846666,190.7874,-0.2893869,208.0321,-0.5080782,200.4177,-0.8221899,189.4809,-0.7868075,190.7128,-0.8249686,189.3841,-0.7823827,190.8669,-0.2548523,209.2345,-0.2912825,207.9661,-0.2948121,207.8432,-0.3399593,206.2713,-0.2841183,208.2155,-0.5635764,198.4853,-0.5197113,200.0126,-0.544795,199.1392,-0.5185378,200.0535,-0.8215379,189.5036,-0.8629089,188.0631,-0.8120003,189.8356,-0.8158184,189.7027,-0.7858292,190.7469,-0.825298,189.3727,-0.2591938,209.0834,-0.2623021,208.9751,-0.2976475,207.7445,-0.2511582,209.3631,-0.2962288,207.7939,-0.3403349,206.2582,-0.2863271,208.1386,-0.3304032,206.604,-0.2900554,208.0088,-0.3346882,206.4548,-0.5700157,198.2611,-0.6033285,197.1012,-0.5597027,198.6202,-0.542721,199.2115,-0.5316805,199.5959,-0.5590185,198.644,-0.8517401,188.452,-0.8125471,189.8166,-0.8539035,188.3766,-0.8173571,189.6491,-0.2657898,208.8537,-0.3013704,207.6148,-0.2554236,209.2146,-0.2903171,207.9997,-0.2589668,209.0913,-0.2940741,207.8689,-0.3311558,206.5778,-0.2917348,207.9503,-0.3353882,206.4304,-0.3257581,206.7657,-0.5961835,197.35,-0.5679667,198.3324,-0.6008734,197.1867,-0.5579219,198.6822,-0.8439065,188.7247,-0.2938352,207.8772,-0.262382,208.9724,-0.2976258,207.7452,-0.2871938,208.1084,-0.3267405,206.7315,-0.595415,197.3768,-0.2905265,207.9924
2007,D.C.,197.086,0,0.00007,15.7888,-1.18E-09,-0.6699269,0.5178965,0.0552304,0.0448024,9.842227,0.0607856,0.8549159,0.073284,0.0093605,0.0005394,0.0011146,0.6108944,0.0524684,0.0005578,0.4326715,0.557752,0.0095765,0.5842071,0.2688328,0.136842,0.0101181,-0.6699269,197.086,-0.1831355,214.0351,-0.4685434,204.0978,-0.6979077,196.1117,-0.721315,195.2967,-0.7171329,195.4423,-0.6835026,196.6133,-0.1969067,213.5556,-0.1718447,214.4283,-0.237751,212.1335,-0.2408153,212.0268,-0.1841852,213.9986,-0.50952,202.671,-0.5236154,202.1803,-0.5082189,202.7163,-0.4837879,203.567,-0.7444595,194.4909,-0.7455627,194.4525,-0.6982146,196.101,-0.752822,194.1997,-0.7352632,194.8111,-0.7338611,194.8599,-0.1865627,213.9158,-0.2483388,211.7649,-0.243035,211.9496,-0.1969525,213.5541,-0.2255506,212.5583,-0.2280174,212.4724,-0.1720354,214.4216,-0.2761019,210.7982,-0.2382047,212.1177,-0.2417017,211.996,-0.5592083,200.941,-0.5521178,201.1879,-0.5093825,202.6758,-0.5470914,201.3629,-0.5399145,201.6127,-0.5274636,202.0463,-0.7771693,193.352,-0.746161,194.4316,-0.7475584,194.383,-0.7696664,193.6132,-0.2375369,212.141,-0.2321274,212.3293,-0.185936,213.9376,-0.2770267,210.766,-0.247997,211.7768,-0.2431661,211.945,-0.2632803,211.2446,-0.2254594,212.5615,-0.228103,212.4695,-0.2766084,210.7806,-0.5856348,200.0208,-0.5609072,200.8818,-0.5537011,201.1327,-0.5667416,200.6787,-0.7804049,193.2393,-0.2662515,211.1412,-0.2367403,212.1687,-0.2315139,212.3507,-0.2768939,210.7706,-0.2632289,211.2464,-0.5888281,199.9097,-0.2655659,211.1651
2009,D.C.,201.985,0,0.00006,16.18476,-3.66E-10,-0.526727,0.507839,0.0618217,0.0491654,9.795774,0.0712721,0.8044313,0.1065622,0.0172252,0,0.0005093,0.6511175,0.0749889,0.0117248,0.4217152,0.5746352,0.0036496,0.5324066,0.2856131,0.1756552,0.0063251,-0.526727,201.9846,-0.0567009,218.3501,-0.2770464,210.6781,-0.5484219,201.2293,-0.5736775,200.3499,-0.5886341,199.8291,-0.5254567,202.0289,-0.0329483,219.1771,-0.0503345,218.5717,-0.1063246,216.6223,-0.1266821,215.9135,-0.0582493,218.2962,-0.3187132,209.2273,-0.3296764,208.8456,-0.3283192,208.8928,-0.2893532,210.2496,-0.5912296,199.7388,-0.6108811,199.0546,-0.5443171,201.3722,-0.6160311,198.8752,-0.5720496,200.4066,-0.5901534,199.7762,-0.0293232,219.3033,-0.0820458,217.4676,-0.09079,217.1632,-0.0351992,219.0987,-0.0986306,216.8902,-0.1183638,216.2031,-0.0523732,218.5008,-0.1536251,214.9754,-0.1068396,216.6043,-0.127668,215.8791,-0.365981,207.5815,-0.37355,207.318,-0.3204902,209.1654,-0.3606199,207.7682,-0.3420191,208.4158,-0.3443857,208.3334,-0.6351154,198.2108,-0.5869577,199.8875,-0.6077107,199.1649,-0.6173298,198.83,-0.0771408,217.6384,-0.086394,217.3162,-0.0317226,219.2198,-0.1185536,216.1965,-0.0833215,217.4232,-0.0928018,217.0931,-0.1451143,215.2717,-0.0997666,216.8506,-0.1198831,216.1502,-0.1539645,214.9635,-0.4006304,206.3751,-0.3680685,207.5088,-0.3763268,207.2213,-0.3764614,207.2166,-0.6320274,198.3183,-0.1136854,216.366,-0.0786739,217.585,-0.0884455,217.2448,-0.1198849,216.1501,-0.1460453,215.2393,-0.4039071,206.261,-0.1151385,216.3154
2011,D.C.,200.628,0,0.00006,16.41731,-6.78E-11,-0.5734953,0.5023265,0.0673331,0.1293721,9.783156,0.0807671,0.769699,0.1247255,0.0163087,0,0.0084997,0.7377046,0.0063541,0,0.4233951,0.5669247,0.0096802,0.5358154,0.2610818,0.1933834,0.0097194,-0.5734953,200.628,-0.117299,216.5119,-0.287321,210.5921,-0.5899342,200.0556,-0.5388688,201.8336,-0.6393957,198.3335,-0.5608836,201.0671,-0.0662172,218.2905,-0.1116824,216.7075,-0.0857957,217.6088,-0.1903073,213.9699,-0.1119303,216.6988,-0.3298788,209.1103,-0.2648562,211.3742,-0.3429696,208.6545,-0.2938951,210.3631,-0.556051,201.2354,-0.6564059,197.7412,-0.5783457,200.4591,-0.5882362,200.1147,-0.5275878,202.2264,-0.6297624,198.6689,-0.0661267,218.2936,-0.0394318,219.2231,-0.1285643,216.1197,-0.0631307,218.3979,-0.0822653,217.7317,-0.1826369,214.237,-0.107754,216.8442,-0.1389977,215.7564,-0.0812475,217.7672,-0.1845421,214.1706,-0.3044769,209.9947,-0.3893455,207.0397,-0.3268848,209.2145,-0.301039,210.1144,-0.2725831,211.1052,-0.3535556,208.2859,-0.6071839,199.455,-0.5450158,201.6196,-0.6458595,198.1084,-0.5802997,200.3911,-0.0403184,219.1922,-0.1276167,216.1527,-0.063699,218.3782,-0.0815546,217.7565,-0.036868,219.3124,-0.125335,216.2321,-0.1345134,215.9125,-0.0788593,217.8503,-0.1783334,214.3868,-0.1343397,215.9186,-0.3449442,208.5857,-0.3027046,210.0564,-0.3874129,207.107,-0.3126983,209.7085,-0.5974826,199.7928,-0.0824856,217.724,-0.0382571,219.264,-0.1249165,216.2467,-0.0791029,217.8418,-0.1309537,216.0365,-0.3444444,208.6031,-0.0803719,217.7976
2013,D.C.,205.614,0,0.00006,38.264,1.60E-11,-0.4373128,0.493386,0.0623003,0.1427918,9.836985,0.0958958,0.7288433,0.1420727,0.0171336,0.0013703,0.0146842,0.760531,0.0232969,0.0071164,0.4139048,0.5776373,0.0084579,0.5272192,0.2725707,0.1921402,0.0080699,-0.4373128,205.6139,-0.0000658,220.8381,-0.1214364,216.6122,-0.4585512,204.8745,-0.3890373,207.2948,-0.4861779,203.9126,-0.4267561,205.9815,0.0770838,223.5243,-0.003187,220.7294,0.0451469,222.4123,-0.0561516,218.8853,0.0021813,220.9163,-0.1703684,214.9085,-0.08725,217.8025,-0.1656819,215.0716,-0.1315914,216.2586,-0.4114317,206.5151,-0.5078623,203.1575,-0.4485841,205.2215,-0.426787,205.9804,-0.3795539,207.625,-0.4777187,204.2071,0.0679287,223.2055,0.1153124,224.8553,0.0271353,221.7852,0.0770233,223.5222,0.0404711,222.2495,-0.05757,218.8359,-0.0013576,220.7931,0.0033037,220.9554,0.0467801,222.4692,-0.0536015,218.9741,-0.1330836,216.2066,-0.2179336,213.2523,-0.1697207,214.931,-0.1165515,216.7823,-0.0982822,217.4184,-0.1793052,214.5973,-0.4505892,205.1517,-0.4016042,206.8572,-0.49846,203.4849,-0.4197812,206.2243,0.1060147,224.5316,0.0187302,221.4925,0.0682326,223.2161,0.0809833,223.6601,0.1149891,224.8441,0.027161,221.7861,-0.0005706,220.8205,0.0418999,222.2992,-0.055456,218.9095,0.0050128,221.0149,-0.166092,215.0573,-0.1333803,216.1963,-0.2181918,213.2433,-0.1309406,216.2813,-0.4416326,205.4635,0.0716467,223.335,0.1061013,224.5346,0.0192322,221.51,0.0805393,223.6446,0.0009712,220.8742,-0.1674533,215.0099,0.0717564,223.3388
2015,D.C.,,,,,,,,,,,,,,,,,,,,,,,,,,,6.254089,212.3053,6.691345,227.5295,6.569977,223.3036,6.232849,211.5659,6.302368,213.9862,6.205231,210.604,6.264648,212.6729,6.768494,230.2157,6.688217,227.4208,6.736557,229.1037,6.635254,225.5767,6.693588,227.6077,6.521042,221.5999,6.604156,224.4939,6.525726,221.763,6.559814,222.95,6.279968,213.2065,6.183548,209.8489,6.242828,211.9129,6.264618,212.6718,6.311859,214.3164,6.213684,210.8985,6.759338,229.8969,6.806717,231.5467,6.718536,228.4766,6.768433,230.2136,6.731873,228.9409,6.633835,225.5273,6.690048,227.4845,6.694717,227.6468,6.73819,229.1606,6.637802,225.6655,6.558319,222.8981,6.47348,219.9437,6.521683,221.6224,6.57486,223.4737,6.593124,224.1098,6.5121,221.2887,6.240814,211.8431,6.289795,213.5486,6.192947,210.1763,6.271622,212.9158,6.797424,231.223,6.710144,228.1839,6.759644,229.9075,6.772385,230.3515,6.806396,231.5355,6.718567,228.4775,6.690842,227.5119,6.733307,228.9906,6.635956,225.6009,6.696426,227.7063,6.525314,221.7487,6.558029,222.8877,6.473221,219.9347,6.560471,222.9727,6.249771,212.1549,6.763046,230.0264,6.797501,231.226,6.710632,228.2014,6.771942,230.336,6.692383,227.5656,6.523956,221.7014,6.763168,230.0302
1992,Florida,208.308,0,0,930.61243,-0.4751917,-0.159867,0.4942202,0.0189807,0.0670583,10.14291,0.5700102,0.2128623,0.1778914,0.0183316,0.0199079,0.0009966,,,,0.1019389,0.8287807,0.0692804,0.6570751,0.2633522,0.0778792,0.0016936,-0.159867,208.308,-0.1254058,209.5079,,,-0.2224175,206.1301,-0.1886189,207.3069,-0.1119138,209.9777,-0.208305,206.6215,,,-0.1713574,207.908,-0.1551586,208.472,-0.0822934,211.009,-0.1381039,209.0658,,,,,,,,,-0.2451211,205.3396,-0.1742319,207.8079,-0.2383619,205.575,-0.1525162,208.564,-0.236694,205.6331,-0.1606549,208.2806,,,,,,,,,-0.1939067,207.1228,-0.1287399,209.3918,-0.1753592,207.7686,-0.1232259,209.5838,-0.1667068,208.0699,-0.0963277,210.5204,,,,,,,,,,,,,-0.2081582,206.6266,-0.2626275,204.7301,-0.191292,207.2139,-0.199937,206.9129,,,,,,,,,,,,,-0.1622945,208.2235,-0.1979284,206.9828,-0.1341174,209.2046,-0.1356505,209.1512,,,,,,,,,-0.2259899,206.0058,,,,,,,,,-0.167219,208.052,,,,
1994,Florida,207.813,0.002,0.00208,16.60339,-5.12E-08,-0.1181606,0.505488,0.0326868,0.0895322,10.08659,0.5868217,0.1951625,0.18331,0.0166912,0.0172209,0.0007936,,,,0.086876,0.8572332,0.0558908,0.6253363,0.2864604,0.087577,0.0006263,-0.1181606,207.8125,-0.0966954,208.5599,,,-0.1676403,206.0897,-0.1240547,207.6073,-0.0880339,208.8615,-0.1630772,206.2486,,,-0.1333065,207.2852,-0.1036307,208.3184,-0.0700635,209.4872,-0.1110061,208.0616,,,,,,,,,-0.1696817,206.0186,-0.1373926,207.1429,-0.1850588,205.4832,-0.1019889,208.3756,-0.1683278,206.0658,-0.1334867,207.2789,,,,,,,,,-0.1352282,207.2183,-0.1068418,208.2066,-0.1399831,207.0527,-0.0844346,208.9868,-0.1166781,207.8641,-0.0852906,208.957,,,,,,,,,,,,,-0.1471594,206.8028,-0.1880296,205.3798,-0.1558,206.502,-0.1461746,206.8371,,,,,,,,,,,,,-0.1161677,207.8819,-0.1416328,206.9953,-0.1144864,207.9404,-0.0981176,208.5104,,,,,,,,,-0.1659428,206.1488,,,,,,,,,-0.1232296,207.636,,,,
1998,Florida,210.655,0.002,0.00241,14.29833,2.11E-08,-0.1216859,0.5005684,0.0253826,0.0686597,10.0028,0.5503212,0.2174146,0.1984655,0.0188317,0.0140705,0.0008965,0.3308404,0.0950239,0.1326692,0.0900622,0.8551217,0.0548161,0.5924007,0.3286496,0.0775318,0.0014178,-0.1216859,210.6552,-0.0712402,212.4116,-0.1100972,211.0587,-0.1781312,208.6899,-0.1488091,209.7108,-0.1180758,210.7809,-0.1708171,208.9445,-0.0806377,212.0844,-0.1173336,210.8067,-0.0991208,211.4409,-0.0696002,212.4687,-0.0922686,211.6795,-0.1512109,209.6272,-0.1361766,210.1507,-0.1067175,211.1764,-0.1387718,210.0603,-0.1997312,207.9378,-0.1746309,208.8118,-0.198845,207.9687,-0.144828,209.8494,-0.1964868,208.0508,-0.1684396,209.0273,-0.1199169,210.7168,-0.1072959,211.1562,-0.0778244,212.1824,-0.0964714,211.5331,-0.1380734,210.0846,-0.1149659,210.8892,-0.1289262,210.4031,-0.0966676,211.5263,-0.1180296,210.7825,-0.0911147,211.7196,-0.1728608,208.8734,-0.1484217,209.7243,-0.1622836,209.2417,-0.1331722,210.2553,-0.1644377,209.1667,-0.1371236,210.1177,-0.1959341,208.07,-0.2207078,207.2074,-0.1962674,208.0584,-0.1933349,208.1605,-0.1403181,210.0065,-0.1168724,210.8228,-0.128209,210.4281,-0.1045103,211.2532,-0.1214637,210.6629,-0.0943402,211.6073,-0.1353975,210.1778,-0.1488468,209.7095,-0.127138,210.4654,-0.1160078,210.8529,-0.1701908,208.9664,-0.1845691,208.4657,-0.1607431,209.2953,-0.1624415,209.2362,-0.2175364,207.3179,-0.1375396,210.1032,-0.1480075,209.7387,-0.1258413,210.5105,-0.1191695,210.7428,-0.146619,209.7871,-0.1826801,208.5315,-0.1456961,209.8192
2002,Florida,214.405,0.002,0.00184,14.85878,-7.14E-09,-0.0680949,0.5042933,0.0739053,0.1370022,10.11057,0.4932715,0.2497831,0.2150833,0.0233163,0.0032987,0.015247,0.4189479,0.1436331,0.0162943,0.3818976,0.613048,0.0050545,0.5191014,0.2605532,0.2150307,0.0053146,-0.0680949,214.4046,0.0185486,217.4214,0.0190293,217.4381,-0.0782662,214.0504,-0.0257079,215.8804,-0.0303768,215.7179,-0.0491308,215.0649,0.0517649,218.5779,0.004265,216.924,0.0600936,218.8679,0.0526516,218.6088,0.0259472,217.679,0.0033757,216.8931,0.0556783,218.7142,0.0435965,218.2935,0.024735,217.6368,-0.0374983,215.4699,-0.0402692,215.3734,-0.0657392,214.4866,-0.0006006,216.7546,-0.0075906,216.5112,-0.0095166,216.4442,0.0377934,218.0914,0.0895645,219.894,0.0778369,219.4857,0.0565397,218.7441,0.0458513,218.372,0.0376051,218.0849,0.0102716,217.1332,0.08234,219.6425,0.0665008,219.091,0.0596513,218.8525,0.0401591,218.1738,0.0289803,217.7846,0.0076824,217.043,0.0701316,219.2174,0.0610345,218.9007,0.0506711,218.5398,-0.0116212,216.3709,-0.0246349,215.9178,-0.0266798,215.8466,0.0194277,217.452,0.0761153,219.4257,0.0636027,218.9901,0.0416305,218.225,0.1054755,220.448,0.09367,220.037,0.082498,219.648,0.0677866,219.1357,0.0512361,218.5595,0.0432825,218.2826,0.0885902,219.8601,0.0557826,218.7178,0.0446375,218.3297,0.0338264,217.9533,0.0768603,219.4517,0.0022929,216.8554,0.0920389,219.9802,0.0795287,219.5446,0.0673059,219.119,0.109604,220.5918,0.0730237,219.3181,0.0608581,218.8945,0.0954305,220.0983
